,Mach,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
576,1.6254,573820.0,480.06,1,6.7864,6.7864,0,0,872.209629994351,402088.09559940227
577,1.6263,572620.0,480.03,1,6.7982,6.7982,0,0,872.2432323529579,402105.56430359196
578,1.6271,571430.0,479.99,1,6.81,6.81,0,0,872.2327133688367,402097.7221959056
579,1.628,570250.0,479.95,1,6.8218,6.8218,0,0,872.2210383579275,402092.38313216844
580,1.6287,569080.0,479.91,1,6.8336,6.8336,0,0,872.2082035694564,402080.7385637834
581,1.6295,567910.0,479.88,1,6.8453,6.8453,0,0,872.2385152044424,402094.0044047284
582,1.6303,566740.0,479.84,1,6.8571,6.8571,0,0,872.2260727775022,402085.37557903473
583,1.6311,565580.0,479.8,1,6.8689,6.8689,0,0,872.2124655502524,402076.31388393184
584,1.6318,564410.0,479.77,1,6.8807,6.8807,0,0,872.2433580925142,402086.73584908026
585,1.6326,563240.0,479.73,1,6.8925,6.8925,0,0,872.2315114370444,402078.225054559
586,1.6334,562080.0,479.69,1,6.9043,6.9043,0,0,872.2184980384294,402069.2815894801
587,1.6342,560910.0,479.66,1,6.916,6.916,0,0,872.2499798751779,402082.76377481205
588,1.6351,559720.0,479.62,1,6.9278,6.9278,0,0,872.2414816922718,402078.29153423756
589,1.6361,558540.0,479.58,1,6.9396,6.9396,0,0,872.2318213108525,402076.3656613401
590,1.6371,557350.0,479.54,1,6.9514,6.9514,0,0,872.2237457243363,402074.971079457
591,1.6382,556160.0,479.5,1,6.9632,6.9632,0,0,872.215883771086,402076.6130497838
592,1.6392,554970.0,479.47,1,6.9749,6.9749,0,0,872.251141138496,402097.22731566726
593,1.6402,553780.0,479.43,1,6.9867,6.9867,0,0,872.2437056540324,402096.0037543613
594,1.6412,552590.0,479.39,1,6.9985,6.9985,0,0,872.2364868817917,402094.8372051378
595,1.6422,551400.0,479.35,1,7.0103,7.0103,0,0,872.2294858586228,402093.7277167067
596,1.6431,550320.0,479.32,1,7.0221,7.0221,0,0,872.2503522972218,402106.331460082
597,1.6439,549420.0,479.29,1,7.0339,7.0339,0,0,872.2464327712685,402107.4309204843
598,1.6446,548520.0,479.26,1,7.0456,7.0456,0,0,872.2426392510517,402105.5603431143
599,1.6453,547620.0,479.23,1,7.0574,7.0574,0,0,872.2389721956341,402103.7190736849
600,1.6461,546720.0,479.2,1,7.0692,7.0692,0,0,872.2354320663101,402104.9181173537
601,1.6468,545820.0,479.17,1,7.081,7.081,0,0,872.2320193265967,402103.13839225966
602,1.6475,544920.0,479.14,1,7.0928,7.0928,0,0,872.2287344422779,402101.38803206495
603,1.6483,544020.0,479.12,1,7.1045,7.1045,0,0,872.2684461507815,402124.5447298003
604,1.649,543120.0,479.09,1,7.1163,7.1163,0,0,872.2654155017367,402122.8532243342
605,1.6497,542160.0,479.05,1,7.1281,7.1281,0,0,872.228035503973,402102.18766542454
606,1.6504,541200.0,479.02,1,7.1399,7.1399,0,0,872.2336672943421,402103.40662465635
607,1.6511,540240.0,478.99,1,7.1517,7.1517,0,0,872.239446067756,402104.65504993487
608,1.6519,539280.0,478.96,1,7.1635,7.1635,0,0,872.2453724096603,402108.9678961538
609,1.6526,538320.0,478.93,1,7.1752,7.1752,0,0,872.2514469085448,402110.27834073384
610,1.6533,537360.0,478.9,1,7.187,7.187,0,0,872.2576701559756,402111.6183162887
611,1.654,536400.0,478.87,1,7.1988,7.1988,0,0,872.2640427466009,402112.98784390517
612,1.6547,535440.0,478.84,1,7.2106,7.2106,0,0,872.2705652781952,402114.38694465696
613,1.6554,534540.0,478.81,1,7.2224,7.2224,0,0,872.2687848606257,402112.96710927074
614,1.656,533710.0,478.78,1,7.2341,7.2341,0,0,872.2572667874038,402105.2007071437
615,1.6567,532880.0,478.75,1,7.2459,7.2459,0,0,872.2458641673405,402100.51354310557
616,1.6573,532040.0,478.73,1,7.2577,7.2577,0,0,872.2788198250998,402115.0927356358
617,1.658,531210.0,478.7,1,7.2695,7.2695,0,0,872.2676481406338,402110.45903632353
618,1.6586,530370.0,478.67,1,7.2813,7.2813,0,0,872.2580084802547,402103.26609165204
619,1.6593,529540.0,478.64,1,7.2931,7.2931,0,0,872.2470717870395,402098.6884137461
620,1.6599,528700.0,478.62,1,7.3048,7.3048,0,0,872.280489667378,402113.35607624357
621,1.6606,527890.0,478.59,1,7.3166,7.3166,0,0,872.2669484730745,402107.88229726435
622,1.661,527230.0,478.57,1,7.3284,7.3284,0,0,872.2750270107139,402107.8986169635
623,1.6615,526580.0,478.55,1,7.3402,7.3402,0,0,872.2817575215605,402110.5261433965
624,1.6619,525930.0,478.52,1,7.352,7.352,0,0,872.2457492287293,402088.2896512367
625,1.6624,525280.0,478.5,1,7.3637,7.3637,0,0,872.2526250479056,402090.9463118677
626,1.6628,524620.0,478.48,1,7.3755,7.3755,0,0,872.2609973183756,402091.01093308296
627,1.6633,523970.0,478.46,1,7.3873,7.3873,0,0,872.2680181482756,402093.69474563777
628,1.6638,523320.0,478.44,1,7.3991,7.3991,0,0,872.2751112623985,402096.3932023263
629,1.6642,522670.0,478.42,1,7.4109,7.4109,0,0,872.2822768605769,402096.01863253367
630,1.6647,521970.0,478.39,1,7.4227,7.4227,0,0,872.2538613172918,402079.329828105
631,1.6652,521250.0,478.37,1,7.4344,7.4344,0,0,872.2711899561097,402085.39583042933
632,1.6657,520530.0,478.35,1,7.4462,7.4462,0,0,872.2886072782317,402091.47637043905
633,1.6663,519810.0,478.32,1,7.458,7.458,0,0,872.2633224759824,402078.8864364347
634,1.6668,519090.0,478.3,1,7.4698,7.4698,0,0,872.2809204710393,402085.0006507361
635,1.6673,518370.0,478.27,1,7.4816,7.4816,0,0,872.255821203205,402069.3524340172
636,1.6678,517650.0,478.25,1,7.4934,7.4934,0,0,872.2736009794858,402075.49807081075
637,1.6683,516940.0,478.23,1,7.5051,7.5051,0,0,872.2900336275396,402081.18349996716
638,1.6689,516220.0,478.2,1,7.5169,7.5169,0,0,872.2652125786433,402068.69592771935
639,1.6695,515530.0,478.18,1,7.5287,7.5287,0,0,872.2789458792771,402076.5755984255
640,1.6701,514830.0,478.15,1,7.5405,7.5405,0,0,872.251427753765,402063.183269321
641,1.6706,514140.0,478.13,1,7.5523,7.5523,0,0,872.2653325215904,402067.988797644
642,1.6712,513440.0,478.11,1,7.564,7.564,0,0,872.2807647993927,402076.40097454266
643,1.6718,512740.0,478.08,1,7.5758,7.5758,0,0,872.253514365883,402063.0726422071
644,1.6724,512050.0,478.06,1,7.5876,7.5876,0,0,872.2676776785792,402071.0506619715
645,1.673,511350.0,478.04,1,7.5994,7.5994,0,0,872.2833728501367,402079.5230302636
646,1.6736,510660.0,478.01,1,7.6112,7.6112,0,0,872.2549445006667,402065.7860283
647,1.674,510130.0,478.0,1,7.623,7.623,0,0,872.2889456407631,402081.71855747333
648,1.6743,509630.0,477.98,1,7.6347,7.6347,0,0,872.27588637632,402071.3531564028
649,1.6747,509140.0,477.96,1,7.6465,7.6465,0,0,872.2614233586095,402063.65165429655
650,1.675,508650.0,477.95,1,7.6583,7.6583,0,0,872.2897629940219,402074.5753191444
651,1.6753,508150.0,477.93,1,7.6701,7.6701,0,0,872.2768413962492,402064.23261961044
652,1.6757,507660.0,477.91,1,7.6819,7.6819,0,0,872.2625137498976,402056.55836646573
653,1.676,507170.0,477.9,1,7.6936,7.6936,0,0,872.2909845993663,402067.499986619
654,1.6764,506670.0,477.88,1,7.7054,7.7054,0,0,872.2782015292455,402060.31893178856
655,1.6767,506200.0,477.86,1,7.7172,7.7172,0,0,872.2610986296517,402048.58299402054
656,1.6771,505750.0,477.85,1,7.729,7.729,0,0,872.28387381058,402060.78462267417
657,1.6775,505310.0,477.83,1,7.7408,7.7408,0,0,872.2624806910918,402050.7819975027
658,1.6779,504860.0,477.82,1,7.7526,7.7526,0,0,872.2853293854264,402063.0004502637
659,1.6783,504410.0,477.8,1,7.7643,7.7643,0,0,872.2654698849461,402053.4922646601
660,1.6787,503970.0,477.79,1,7.7761,7.7761,0,0,872.2869335019212,402065.2524538565
661,1.6791,503520.0,477.77,1,7.7879,7.7879,0,0,872.2671506061015,402055.76366044785
662,1.6795,503080.0,477.76,1,7.7997,7.7997,0,0,872.2886867295074,402067.5406558303
663,1.6799,502630.0,477.74,1,7.8115,7.8115,0,0,872.2689807256198,402058.0712653424
664,1.6802,502290.0,477.73,1,7.8232,7.8232,0,0,872.2759621421874,402061.958993552
665,1.6805,501960.0,477.72,1,7.835,7.835,0,0,872.2815019051341,402065.3763921797
666,1.6808,501630.0,477.71,1,7.8468,7.8468,0,0,872.2870621180675,402068.79864204995
667,1.6811,501290.0,477.7,1,7.8586,7.8586,0,0,872.2941072523009,402072.7009679935
668,1.6814,500960.0,477.69,1,7.8704,7.8704,0,0,872.2997090443891,402076.1329358032
669,1.6817,500630.0,477.67,1,7.8822,7.8822,0,0,872.2625978532344,402057.84617256094
670,1.6819,500300.0,477.66,1,7.8939,7.8939,0,0,872.2682418040429,402058.1279342657
671,1.6822,499960.0,477.65,1,7.9057,7.9057,0,0,872.2753732288323,402062.0495080805
672,1.6825,499620.0,477.64,1,7.9175,7.9175,0,0,872.2825264869629,402065.975960823
673,1.6828,499260.0,477.63,1,7.9293,7.9293,0,0,872.2926378536328,402070.8578903953
674,1.6831,498910.0,477.62,1,7.9411,7.9411,0,0,872.3013048601334,402075.2694255003
675,1.6834,498550.0,477.6,1,7.9528,7.9528,0,0,872.2687370953146,402058.44378930854
676,1.6837,498190.0,477.59,1,7.9646,7.9646,0,0,872.2789223730479,402063.34148713475
677,1.684,497830.0,477.58,1,7.9764,7.9764,0,0,872.2891321818272,402068.24409429904
678,1.6843,497480.0,477.57,1,7.9882,7.9882,0,0,872.2978951597405,402072.6762570416
679,1.6846,497120.0,477.55,1,8.0,8.0,0,0,872.2654302589896,402055.8755399473
680,1.6849,496770.0,477.54,1,8.0118,8.0118,0,0,872.2742417024647,402060.3185261416
681,1.6851,496450.0,477.53,1,8.0235,8.0235,0,0,872.2786565213707,402060.16632954875
682,1.6853,496130.0,477.52,1,8.0353,8.0353,0,0,872.2830911019515,402060.0168494212
683,1.6856,495820.0,477.51,1,8.0471,8.0471,0,0,872.2860709897852,402062.5704572522
684,1.6858,495500.0,477.5,1,8.0589,8.0589,0,0,872.2905445886737,402062.42738965433
685,1.686,495180.0,477.49,1,8.0707,8.0707,0,0,872.2950380321711,402062.28704044543
686,1.6862,494870.0,477.48,1,8.0825,8.0825,0,0,872.2980751139656,402061.67402603605
687,1.6864,494550.0,477.47,1,8.0942,8.0942,0,0,872.3026077394528,402061.539123628
688,1.6866,494230.0,477.46,1,8.106,8.106,0,0,872.307160292952,402061.4069413821
689,1.6868,493920.0,477.44,1,8.1178,8.1178,0,0,872.2675408591368,402039.09917144506
690,1.6871,493600.0,477.43,1,8.1296,8.1296,0,0,872.2721337472118,402042.15601241385
691,1.6874,493290.0,477.42,1,8.1414,8.1414,0,0,872.2752674303207,402044.7422690983
692,1.6876,492980.0,477.41,1,8.1531,8.1531,0,0,872.2784199785774,402044.1485431089
693,1.6879,492660.0,477.4,1,8.1649,8.1649,0,0,872.2830717924924,402047.21875231207
694,1.6881,492350.0,477.39,1,8.1767,8.1767,0,0,872.286262728942,402046.631442524
695,1.6884,492040.0,477.38,1,8.1885,8.1885,0,0,872.2894726089162,402049.23472808296
696,1.6887,491720.0,477.37,1,8.2003,8.2003,0,0,872.2941835941436,402052.31831434753
697,1.6889,491430.0,477.36,1,8.2121,8.2121,0,0,872.2944666016119,402050.79016354005
698,1.6891,491220.0,477.35,1,8.2238,8.2238,0,0,872.2829009771991,402045.4608462301
699,1.6893,491000.0,477.34,1,8.2356,8.2356,0,0,872.2728279589516,402040.6095990093
700,1.6894,490790.0,477.34,1,8.2474,8.2474,0,0,872.3039859709901,402053.78697604407
701,1.6896,490570.0,477.33,1,8.2592,8.2592,0,0,872.2939319090566,402048.9395124352
702,1.6898,490350.0,477.32,1,8.271,8.271,0,0,872.2838877961374,402044.0946415994
703,1.69,490140.0,477.31,1,8.2827,8.2827,0,0,872.2723684627483,402038.7768136295
704,1.6901,489920.0,477.31,1,8.2945,8.2945,0,0,872.3050463980918,402052.4331813863
705,1.6903,489710.0,477.3,1,8.3063,8.3063,0,0,872.2935452973417,402047.119156237
706,1.6905,489500.0,477.29,1,8.3181,8.3181,0,0,872.2820533354127,402041.8076788208
707,1.6907,489290.0,477.29,1,8.3299,8.3299,0,0,872.3132711604339,402058.18807277613
708,1.691,489080.0,477.28,1,8.3417,8.3417,0,0,872.3017970664856,402056.07924226235
709,1.6912,488870.0,477.27,1,8.3534,8.3534,0,0,872.2903321356115,402050.77552390785
710,1.6914,488660.0,477.26,1,8.3652,8.3652,0,0,872.2788763758674,402045.47435460374
711,1.6916,488460.0,477.26,1,8.377,8.377,0,0,872.3086397386691,402061.38725302514
712,1.6919,488250.0,477.25,1,8.3888,8.3888,0,0,872.297201495202,402059.2918916751
713,1.6921,488040.0,477.24,1,8.4006,8.4006,0,0,872.2857724468508,402053.9984612506
714,1.6923,487850.0,477.24,1,8.4123,8.4123,0,0,872.3140699809217,402069.44181259
715,1.6925,487680.0,477.23,1,8.4241,8.4241,0,0,872.2966985038081,402062.2499424014
716,1.6926,487520.0,477.22,1,8.4359,8.4359,0,0,872.2778429804442,402051.38051642536
717,1.6928,487350.0,477.22,1,8.4477,8.4477,0,0,872.3031787344288,402065.8769230004
718,1.693,487180.0,477.21,1,8.4595,8.4595,0,0,872.2858251423704,402058.69087222824
719,1.6932,487020.0,477.21,1,8.4713,8.4713,0,0,872.3096807820123,402072.71486542
720,1.6934,486850.0,477.2,1,8.483,8.483,0,0,872.2923389397832,402065.53295089066
721,1.6935,486690.0,477.19,1,8.4948,8.4948,0,0,872.2735114619576,402054.67021027266
722,1.6937,486520.0,477.19,1,8.5066,8.5066,0,0,872.2988746029292,402069.1744377016
723,1.6938,486390.0,477.18,1,8.5184,8.5184,0,0,872.2755810512576,402056.8864714812
724,1.6939,486260.0,477.18,1,8.5302,8.5302,0,0,872.2949834700017,402066.2809907595
725,1.694,486140.0,477.18,1,8.5419,8.5419,0,0,872.3128960481286,402075.19998724083
726,1.6941,486010.0,477.17,1,8.5537,8.5537,0,0,872.2896131523272,402062.9144221966
727,1.6942,485880.0,477.17,1,8.5655,8.5655,0,0,872.3090249587316,402072.3102193341
728,1.6943,485760.0,477.16,1,8.5773,8.5773,0,0,872.2842557722718,402059.55055717484
729,1.6944,485630.0,477.16,1,8.5891,8.5891,0,0,872.3036739844689,402068.94733249105
730,1.6945,485500.0,477.15,1,8.6009,8.6009,0,0,872.2804054391901,402056.6652693479
731,1.6946,485380.0,477.15,1,8.6126,8.6126,0,0,872.2983359691966,402065.5871497662
732,1.6947,485280.0,477.15,1,8.6244,8.6244,0,0,872.313280032247,402073.55765594484
733,1.6948,485170.0,477.14,1,8.6362,8.6362,0,0,872.2870318233581,402060.3261570258
734,1.6949,485060.0,477.14,1,8.648,8.648,0,0,872.3034750432993,402068.7735045129
735,1.695,484950.0,477.13,1,8.6598,8.6598,0,0,872.2772321655247,402055.5436265113
736,1.6951,484840.0,477.13,1,8.6716,8.6716,0,0,872.293680238633,402063.99195415835
737,1.6952,484730.0,477.13,1,8.6833,8.6833,0,0,872.3101304681618,402072.44063048315
738,1.6953,484620.0,477.12,1,8.6951,8.6951,0,0,872.2838956277769,402059.2130051988
739,1.6954,484510.0,477.12,1,8.7069,8.7069,0,0,872.3003507177965,402067.66266195144
740,1.6955,484410.0,477.12,1,8.7187,8.7187,0,0,872.31531176508,402075.636765054
741,1.6957,484300.0,477.11,1,8.7305,8.7305,0,0,872.2890847267062,402065.62699533027
742,1.6958,484200.0,477.11,1,8.7422,8.7422,0,0,872.3040500204036,402073.60248777934
743,1.6959,484100.0,477.1,1,8.754,8.754,0,0,872.2763312295883,402059.902984478
744,1.696,483990.0,477.1,1,8.7658,8.7658,0,0,872.2927976296934,402068.355426506
745,1.6961,483890.0,477.1,1,8.7776,8.7776,0,0,872.307768964038,402076.33224827616
746,1.6962,483780.0,477.09,1,8.7894,8.7894,0,0,872.281554601262,402063.1109214828
747,1.6963,483680.0,477.09,1,8.8012,8.8012,0,0,872.2965301920099,402071.088708638
748,1.6964,483600.0,477.09,1,8.8129,8.8129,0,0,872.3085119556545,402078.11487497634
749,1.6965,483530.0,477.09,1,8.8247,8.8247,0,0,872.3189969406639,402084.6654210771
750,1.6966,483460.0,477.08,1,8.8365,8.8365,0,0,872.2867988784534,402069.54259399814
751,1.6966,483390.0,477.08,1,8.8483,8.8483,0,0,872.2972859680234,402072.87480816833
752,1.6967,483330.0,477.08,1,8.8601,8.8601,0,0,872.3062756023485,402078.950221129
753,1.6968,483260.0,477.08,1,8.8718,8.8718,0,0,872.3167643265058,402085.50202986185
754,1.6969,483190.0,477.07,1,8.8836,8.8836,0,0,872.284570730371,402070.3811503176
755,1.6969,483120.0,477.07,1,8.8954,8.8954,0,0,872.2950615614789,402073.71357829194
756,1.697,483060.0,477.07,1,8.9072,8.9072,0,0,872.3040544038404,402079.79022352933
757,1.6971,483010.0,477.07,1,8.919,8.919,0,0,872.3115489338903,402085.39117035986
758,1.6971,482970.0,477.07,1,8.9308,8.9308,0,0,872.3175448818552,402087.2954082067
759,1.6972,482920.0,477.06,1,8.9425,8.9425,0,0,872.2823577462636,402071.22436341207
760,1.6972,482870.0,477.06,1,8.9543,8.9543,0,0,872.2898537829253,402073.6048366366
761,1.6973,482820.0,477.06,1,8.9661,8.9661,0,0,872.297350269812,402079.206608273
762,1.6973,482780.0,477.06,1,8.9779,8.9779,0,0,872.3033477835679,402081.11096877616
763,1.6974,482730.0,477.06,1,8.9897,8.9897,0,0,872.3108450811739,402086.7131264196
764,1.6974,482680.0,477.06,1,9.0014,9.0014,0,0,872.3183428293537,402089.09355447604
765,1.6975,482650.0,477.05,1,9.0132,9.0132,0,0,872.2801599441267,402072.0722341787
766,1.6975,482610.0,477.05,1,9.025,9.025,0,0,872.286158880726,402073.9767409365
767,1.6975,482580.0,477.05,1,9.0368,9.0368,0,0,872.2906582725268,402075.4050900498
768,1.6976,482550.0,477.05,1,9.0486,9.0486,0,0,872.2951578266595,402080.05583412293
769,1.6976,482510.0,477.05,1,9.0604,9.0604,0,0,872.3011574847313,402081.96031693835
770,1.6976,482480.0,477.05,1,9.0721,9.0721,0,0,872.3056574177415,402083.38864809973
771,1.6977,482440.0,477.05,1,9.0839,9.0839,0,0,872.3116575810817,402088.5159181429
772,1.6977,482410.0,477.05,1,9.0957,9.0957,0,0,872.3161578931163,402089.94425789174
773,1.6977,482380.0,477.05,1,9.1075,9.1075,0,0,872.3206583676346,402091.37257111626
774,1.6978,482360.0,477.04,1,9.1193,9.1193,0,0,872.280977847155,402073.877083953
775,1.6978,482330.0,477.04,1,9.1311,9.1311,0,0,872.285478740366,402075.3055425085
776,1.6978,482310.0,477.04,1,9.1428,9.1428,0,0,872.2884794261417,402076.25783347414
777,1.6979,482280.0,477.04,1,9.1546,9.1546,0,0,872.2929805902771,402080.9097188649
778,1.6979,482260.0,477.04,1,9.1664,9.1664,0,0,872.2959814566944,402081.86202735064
779,1.6979,482240.0,477.04,1,9.1782,9.1782,0,0,872.2989823953825,402082.81432404736
780,1.698,482210.0,477.04,1,9.19,9.19,0,0,872.3034839389395,402087.46657237865
781,1.698,482190.0,477.04,1,9.2017,9.2017,0,0,872.3064850583387,402088.41888659965
782,1.698,482180.0,477.04,1,9.2135,9.2135,0,0,872.3079856451498,402088.8950392896
783,1.698,482180.0,477.04,1,9.2253,9.2253,0,0,872.3079856451498,402088.8950392896
784,1.6981,482170.0,477.04,1,9.2371,9.2371,0,0,872.3094862500368,402092.5952982834
785,1.6981,482170.0,477.04,1,9.2489,9.2489,0,0,872.3094862500368,402092.5952982834
786,1.6981,482160.0,477.04,1,9.2607,9.2607,0,0,872.310986873,402093.0714685781
787,1.6981,482160.0,477.04,1,9.2724,9.2724,0,0,872.310986873,402093.0714685781
788,1.6981,482150.0,477.04,1,9.2842,9.2842,0,0,872.3124875140411,402093.54763592593
789,1.6981,482150.0,477.04,1,9.296,9.296,0,0,872.3124875140411,402093.54763592593
790,1.6981,482140.0,477.04,1,9.3078,9.3078,0,0,872.3139881731607,402094.0238003269
791,1.6982,482140.0,477.04,1,9.3196,9.3196,0,0,872.3139881731607,402097.24816994835
792,1.6982,482140.0,477.04,1,9.3313,9.3313,0,0,872.3139881731607,402097.24816994835
793,1.6982,482140.0,477.04,1,9.3431,9.3431,0,0,872.3139881731607,402097.24816994835
794,1.6982,482140.0,477.04,1,9.3549,9.3549,0,0,872.3139881731607,402097.24816994835
795,1.6982,482140.0,477.04,1,9.3667,9.3667,0,0,872.3139881731607,402097.24816994835
796,1.6982,482140.0,477.04,1,9.3785,9.3785,0,0,872.3139881731607,402097.24816994835
797,1.6982,482140.0,477.04,1,9.3903,9.3903,0,0,872.3139881731607,402097.24816994835
798,1.6982,482140.0,477.04,1,9.402,9.402,0,0,872.3139881731607,402097.24816994835
799,1.6982,482150.0,477.04,1,9.4138,9.4138,0,0,872.3124875140411,402096.77198204765
800,1.6982,482160.0,477.04,1,9.4256,9.4256,0,0,872.310986873,402096.2957912
801,1.6982,482160.0,477.04,1,9.4374,9.4374,0,0,872.310986873,402096.2957912
802,1.6982,482170.0,477.04,1,9.4492,9.4492,0,0,872.3094862500368,402095.8195974054
803,1.6982,482170.0,477.04,1,9.4609,9.4609,0,0,872.3094862500368,402095.8195974054
804,1.6982,482180.0,477.04,1,9.4727,9.4727,0,0,872.3079856451498,402095.34340066364
805,1.6982,482180.0,477.04,1,9.4845,9.4845,0,0,872.3079856451498,402095.34340066364
806,1.6982,482190.0,477.04,1,9.4963,9.4963,0,0,872.3064850583387,402094.86720097484
807,1.6982,482200.0,477.04,1,9.5081,9.5081,0,0,872.3049844896019,402094.39099833876
808,1.6982,482210.0,477.04,1,9.5199,9.5199,0,0,872.3034839389395,402093.9147927555
809,1.6982,482220.0,477.04,1,9.5316,9.5316,0,0,872.3019834063492,402093.43858422484
810,1.6982,482220.0,477.04,1,9.5434,9.5434,0,0,872.3019834063492,402093.43858422484
811,1.6982,482230.0,477.04,1,9.5552,9.5552,0,0,872.3004828918305,402092.9623727469
812,1.6982,482240.0,477.04,1,9.567,9.567,0,0,872.2989823953825,402092.4861583216
813,1.6982,482250.0,477.04,1,9.5788,9.5788,0,0,872.2974819170045,402092.0099409488
814,1.6982,482260.0,477.04,1,9.5905,9.5905,0,0,872.2959814566944,402091.5337206284
815,1.6982,482270.0,477.04,1,9.6023,9.6023,0,0,872.2944810144526,402091.0574973605
816,1.6982,482280.0,477.04,1,9.6141,9.6141,0,0,872.2929805902771,402090.5812711449
817,1.6982,482280.0,477.04,1,9.6259,9.6259,0,0,872.2929805902771,402090.5812711449
818,1.6982,482290.0,477.04,1,9.6377,9.6377,0,0,872.2914801841679,402090.1050419816
819,1.6982,482300.0,477.04,1,9.6495,9.6495,0,0,872.2899797961225,402089.62880987057
820,1.6982,482310.0,477.04,1,9.6612,9.6612,0,0,872.2884794261417,402089.1525748118
821,1.6982,482320.0,477.04,1,9.673,9.673,0,0,872.2869790742229,402088.67633680505
822,1.6982,482320.0,477.04,1,9.6848,9.6848,0,0,872.2869790742229,402088.67633680505
823,1.6982,482330.0,477.04,1,9.6966,9.6966,0,0,872.285478740366,402088.20009585045
824,1.6982,482340.0,477.04,1,9.7084,9.7084,0,0,872.2839784245697,402087.72385194787
825,1.6982,482340.0,477.04,1,9.7201,9.7201,0,0,872.2839784245697,402087.72385194787
826,1.6982,482340.0,477.04,1,9.7319,9.7319,0,0,872.2839784245697,402087.72385194787
827,1.6982,482350.0,477.04,1,9.7437,9.7437,0,0,872.2824781268326,402087.2476050972
828,1.6982,482350.0,477.04,1,9.7555,9.7555,0,0,872.2824781268326,402087.2476050972
829,1.6982,482360.0,477.04,1,9.7673,9.7673,0,0,872.280977847155,402086.77135529846
830,1.6982,482360.0,477.05,1,9.7791,9.7791,0,0,872.3236587742621,402108.4429015432
831,1.6982,482360.0,477.05,1,9.7908,9.7908,0,0,872.3236587742621,402108.4429015432
832,1.6982,482370.0,477.05,1,9.8026,9.8026,0,0,872.3221585619195,402107.9666884894
833,1.6982,482370.0,477.05,1,9.8144,9.8144,0,0,872.3221585619195,402107.9666884894
834,1.6982,482370.0,477.05,1,9.8262,9.8262,0,0,872.3221585619195,402107.9666884894
835,1.6982,482370.0,477.05,1,9.838,9.838,0,0,872.3221585619195,402107.9666884894
836,1.6982,482370.0,477.05,1,9.8498,9.8498,0,0,872.3221585619195,402107.9666884894
837,1.6982,482370.0,477.05,1,9.8615,9.8615,0,0,872.3221585619195,402107.9666884894
838,1.6982,482370.0,477.05,1,9.8733,9.8733,0,0,872.3221585619195,402107.9666884894
839,1.6982,482380.0,477.05,1,9.8851,9.8851,0,0,872.3206583676346,402107.4904724881
840,1.6982,482380.0,477.05,1,9.8969,9.8969,0,0,872.3206583676346,402107.4904724881
841,1.6982,482370.0,477.05,1,9.9087,9.9087,0,0,872.3221585619195,402107.9666884894
842,1.6983,482370.0,477.05,1,9.9204,9.9204,0,0,872.3221585619195,402111.19086181925
843,1.6983,482370.0,477.05,1,9.9322,9.9322,0,0,872.3221585619195,402111.19086181925
844,1.6983,482370.0,477.05,1,9.944,9.944,0,0,872.3221585619195,402111.19086181925
845,1.6983,482370.0,477.05,1,9.9558,9.9558,0,0,872.3221585619195,402111.19086181925
846,1.6983,482360.0,477.05,1,9.9676,9.9676,0,0,872.3236587742621,402111.6670983746
847,1.6983,482360.0,477.05,1,9.9794,9.9794,0,0,872.3236587742621,402111.6670983746
848,1.6983,482360.0,477.05,1,9.9911,9.9911,0,0,872.3236587742621,402111.6670983746
849,1.6983,482360.0,477.05,1,10.003,10.003,0,0,872.3236587742621,402111.6670983746
850,1.6983,482350.0,477.04,1,10.015,10.015,0,0,872.2824781268326,402090.4716710493
851,1.6983,482350.0,477.04,1,10.026,10.026,0,0,872.2824781268326,402090.4716710493
852,1.6983,482340.0,477.04,1,10.038,10.038,0,0,872.2839784245697,402090.94794140314
853,1.6983,482340.0,477.04,1,10.05,10.05,0,0,872.2839784245697,402090.94794140314
854,1.6983,482340.0,477.04,1,10.062,10.062,0,0,872.2839784245697,402090.94794140314
855,1.6983,482330.0,477.04,1,10.074,10.074,0,0,872.285478740366,402091.4242088088
856,1.6983,482330.0,477.04,1,10.085,10.085,0,0,872.285478740366,402091.4242088088
857,1.6984,482320.0,477.04,1,10.097,10.097,0,0,872.2869790742229,402095.1247995782
858,1.6984,482320.0,477.04,1,10.109,10.109,0,0,872.2869790742229,402095.1247995782
859,1.6984,482310.0,477.04,1,10.121,10.121,0,0,872.2884794261417,402095.601084592
860,1.6984,482310.0,477.04,1,10.133,10.133,0,0,872.2884794261417,402095.601084592
861,1.6984,482300.0,477.04,1,10.144,10.144,0,0,872.2899797961225,402096.07736665773
862,1.6984,482290.0,477.04,1,10.156,10.156,0,0,872.2914801841679,402096.5536457754
863,1.6984,482290.0,477.04,1,10.168,10.168,0,0,872.2914801841679,402096.5536457754
864,1.6984,482280.0,477.04,1,10.18,10.18,0,0,872.2929805902771,402097.0299219452
865,1.6984,482280.0,477.04,1,10.191,10.191,0,0,872.2929805902771,402097.0299219452
866,1.6984,482270.0,477.04,1,10.203,10.203,0,0,872.2944810144526,402097.506195167
867,1.6984,482250.0,477.04,1,10.215,10.215,0,0,872.2974819170045,402098.45873276726
868,1.6985,482240.0,477.04,1,10.227,10.227,0,0,872.2989823953825,402102.15970135015
869,1.6985,482230.0,477.04,1,10.239,10.239,0,0,872.3004828918305,402102.6359862857
