nodeID,x[-],y[-],u[m/s],v[m/s],c[m/s],M[-],d[kg/m3],T[K],P[Pa],s[J/kgK],h[J/kg],G[-],theta[deg]
24676,0.0289731,0.0110905,175.974,9.15121,121.582,1.44933,19.3832,525.386,317075,706.119,334940,0.890342,2.97688
24775,0.0292652,0.0111054,176.344,8.84296,121.638,1.45157,19.3016,525.34,315869,706.119,334877,0.890858,2.87075
24874,0.0295384,0.0111188,176.639,8.49639,121.682,1.45332,19.2379,525.304,314925,706.119,334828,0.891261,2.75383
24973,0.0297948,0.0111309,176.932,8.18904,121.726,1.45509,19.1739,525.268,313978,706.119,334779,0.891665,2.64996
25072,0.0300354,0.0111419,177.234,7.9301,121.771,1.45692,19.1076,525.23,312995,706.119,334728,0.892083,2.56192
25171,0.0302601,0.0111518,177.5,7.66997,121.811,1.45853,19.0495,525.197,312133,706.119,334683,0.89245,2.47428
25270,0.0304696,0.0111607,177.766,7.44871,121.852,1.46015,18.9911,525.163,311265,706.119,334637,0.892819,2.39939
25369,0.0306649,0.0111687,177.963,7.18329,121.881,1.46133,18.9488,525.139,310637,706.119,334604,0.893086,2.31143
25468,0.0308604,0.0111765,178.189,6.94569,121.914,1.4627,18.8997,525.111,309909,706.119,334565,0.893396,2.23222
25567,0.0311009,0.0111857,178.514,6.68905,121.963,1.4647,18.8283,525.069,308847,706.119,334509,0.893846,2.14591
25666,0.0313262,0.0111939,178.783,6.40533,122.004,1.46633,18.7701,525.036,307981,706.119,334463,0.894213,2.05189
25765,0.0315368,0.0112013,179.029,6.13359,122.04,1.46783,18.7169,525.005,307188,706.119,334421,0.894549,1.96221
25864,0.0317326,0.0112079,179.277,5.90263,122.077,1.46935,18.6627,524.973,306381,706.119,334378,0.89489,1.88576
25963,0.0319134,0.0112137,179.524,5.70839,122.115,1.47087,18.6087,524.942,305576,706.119,334334,0.895231,1.82124
26062,0.0320792,0.0112189,179.732,5.50885,122.146,1.47215,18.5635,524.915,304902,706.119,334298,0.895515,1.75558
26161,0.0322293,0.0112235,179.944,5.35377,122.177,1.47346,18.5174,524.888,304213,706.119,334261,0.895806,1.70419
26260,0.032364,0.0112274,180.111,5.18732,122.202,1.47449,18.4812,524.867,303673,706.119,334232,0.896034,1.6497
26359,0.032482,0.0112307,180.234,5.01268,122.22,1.47524,18.4549,524.851,303280,706.119,334210,0.8962,1.5931
26458,0.0325802,0.0112334,180.357,4.89177,122.239,1.47599,18.4283,524.836,302883,706.119,334189,0.896367,1.55364
26557,0.0326554,0.0112355,180.45,4.79962,122.252,1.47657,18.408,524.824,302580,706.119,334172,0.896495,1.52359
26656,0.0327005,0.0112367,180.507,4.74447,122.261,1.47692,18.3958,524.817,302398,706.119,334163,0.896571,1.50563
26755,0.0327387,0.0112376,180.554,4.69798,122.268,1.47721,18.3856,524.811,302244,706.119,334154,0.896636,1.49049
26854,0.0328103,0.0112395,180.643,4.61107,122.281,1.47776,18.3663,524.799,301957,706.119,334139,0.896757,1.46221
26953,0.0329026,0.0112418,180.773,4.51732,122.301,1.47857,18.338,524.783,301533,706.119,334116,0.896935,1.43146
27052,0.0330104,0.0112445,180.918,4.40114,122.322,1.47947,18.3065,524.764,301063,706.119,334090,0.897133,1.39354
27151,0.0331305,0.0112474,181.051,4.24089,122.342,1.48028,18.278,524.747,300635,706.119,334066,0.897313,1.34184
27250,0.0332708,0.0112506,181.199,4.04125,122.364,1.48119,18.2463,524.728,300161,706.119,334041,0.897512,1.27765
27349,0.0334676,0.0112548,181.469,3.79963,122.404,1.48287,18.1878,524.693,299284,706.119,333992,0.89788,1.19949
27448,0.0336679,0.0112589,181.744,3.56984,122.445,1.48458,18.1284,524.658,298394,706.119,333943,0.898254,1.12527
27547,0.0338688,0.0112627,181.996,3.33217,122.482,1.48615,18.0741,524.625,297581,706.119,333898,0.898594,1.04891
27646,0.0340676,0.0112662,182.231,3.10309,122.517,1.48761,18.0236,524.595,296822,706.119,333856,0.898912,0.975561
27745,0.0342768,0.0112696,182.464,2.83939,122.551,1.48906,17.9734,524.565,296069,706.119,333815,0.899227,0.891528
27844,0.0345032,0.011273,182.769,2.58902,122.596,1.49097,17.9077,524.525,295082,706.119,333760,0.89964,0.811571
27943,0.0347161,0.0112758,182.957,2.2799,122.624,1.49213,17.8678,524.501,294482,706.119,333726,0.89989,0.713949
28042,0.0349135,0.0112781,183.139,2.0482,122.651,1.49327,17.8288,524.477,293895,706.119,333693,0.900136,0.640759
28141,0.0351056,0.0112801,183.245,1.76087,122.666,1.49392,17.8065,524.464,293559,706.119,333674,0.900276,0.550559
28240,0.0353199,0.011282,183.461,1.50097,122.698,1.49528,17.7601,524.436,292861,706.119,333635,0.900567,0.468748
28339,0.0355251,0.0112836,183.64,1.26417,122.724,1.4964,17.7218,524.412,292284,706.119,333602,0.900807,0.394415
28438,0.0357494,0.011285,183.754,0.961199,122.741,1.49711,17.6976,524.398,291919,706.119,333582,0.900959,0.299705
28537,0.035986,0.011286,183.983,0.734843,122.774,1.49855,17.6486,524.368,291181,706.119,333540,0.901266,0.228843
28636,0.0362162,0.0112867,184.005,0.311771,122.778,1.49869,17.6439,524.365,291111,706.119,333536,0.901296,0.0970793
28735,0.0364181,0.011287,184.196,0.210223,122.806,1.4999,17.6029,524.34,290493,706.119,333501,0.901552,0.0653917
28834,0.036537,0.0112871,184.399,0.249863,122.836,1.50118,17.5594,524.313,289837,706.119,333464,0.901825,0.0776365
