,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,s
522,114.13,41829000.0,1.518,11619,-3320.2,0,1205800.0,-0.39851,558.52,1,0.522,0.522,0.25,0,0.31994791655494736,738.0612411760285
523,114.13,41829000.0,1.518,11619,-3320.2,0,1205800.0,-0.39851,558.52,1,0.523,0.523,0.25,0,0.31994791655494736,738.0612411760285
524,114.13,41829000.0,1.518,11619,-3320.3,0,1205800.0,-0.3985,558.52,1,0.524,0.524,0.25,0,0.31994791655494736,738.0612411760285
525,114.13,41830000.0,1.518,11619,-3320.3,0,1205800.0,-0.3985,558.52,1,0.525,0.525,0.25,0,0.31994791655494736,738.0612411760285
526,114.13,41830000.0,1.518,11619,-3320.4,0,1205800.0,-0.3985,558.52,1,0.526,0.526,0.25,0,0.31994791655494736,738.0612411760285
527,114.13,41830000.0,1.518,11619,-3320.4,0,1205800.0,-0.39849,558.52,1,0.527,0.527,0.25,0,0.31994791655494736,738.0612411760285
528,114.13,41830000.0,1.518,11619,-3320.4,0,1205800.0,-0.39849,558.52,1,0.528,0.528,0.25,0,0.31994791655494736,738.0612411760285
529,114.13,41830000.0,1.518,11619,-3320.5,0,1205800.0,-0.39849,558.52,1,0.529,0.529,0.25,0,0.31994791655494736,738.0612411760285
530,114.13,41831000.0,1.518,11619,-3320.5,0,1205800.0,-0.39848,558.52,1,0.53,0.53,0.25,0,0.31994791655494736,738.0612411760285
531,114.13,41831000.0,1.518,11619,-3320.6,0,1205800.0,-0.39848,558.52,1,0.531,0.531,0.25,0,0.31994791655494736,738.0612411760285
532,114.13,41831000.0,1.518,11619,-3320.6,0,1205800.0,-0.39847,558.52,1,0.532,0.532,0.25,0,0.31994791655494736,738.0612411760285
533,114.13,41831000.0,1.518,11619,-3320.6,0,1205800.0,-0.39847,558.52,1,0.533,0.533,0.25,0,0.31994791655494736,738.0612411760285
534,114.13,41831000.0,1.518,11619,-3320.7,0,1205800.0,-0.39847,558.52,1,0.534,0.534,0.25,0,0.31994791655494736,738.0612411760285
535,114.13,41831000.0,1.518,11619,-3320.7,0,1205800.0,-0.39847,558.52,1,0.535,0.535,0.25,0,0.31994791655494736,738.0612411760285
536,114.13,41831000.0,1.518,11619,-3320.7,0,1205800.0,-0.39848,558.52,1,0.536,0.536,0.25,0,0.31994791655494736,738.0612411760285
537,114.13,41831000.0,1.518,11619,-3320.7,0,1205800.0,-0.39848,558.52,1,0.537,0.537,0.25,0,0.31994791655494736,738.0612411760285
538,114.13,41831000.0,1.518,11619,-3320.7,0,1205800.0,-0.39848,558.52,1,0.538,0.538,0.25,0,0.31994791655494736,738.0612411760285
539,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.39848,558.52,1,0.539,0.539,0.25,0,0.31994791655494736,738.0612411760285
540,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.39849,558.52,1,0.54,0.54,0.25,0,0.31994791655494736,738.0612411760285
541,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.39849,558.52,1,0.541,0.541,0.25,0,0.31994791655494736,738.0612411760285
542,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.39849,558.52,1,0.542,0.542,0.25,0,0.31994791655494736,738.0612411760285
543,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.39849,558.52,1,0.543,0.543,0.25,0,0.31994791655494736,738.0612411760285
544,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.3985,558.52,1,0.544,0.544,0.25,0,0.31994791655494736,738.0612411760285
545,114.13,41830000.0,1.518,11619,-3320.7,0,1205800.0,-0.3985,558.52,1,0.545,0.545,0.25,0,0.31994791655494736,738.0612411760285
546,114.13,41829000.0,1.518,11619,-3320.7,0,1205800.0,-0.3985,558.52,1,0.546,0.546,0.25,0,0.31994791655494736,738.0612411760285
547,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.547,0.547,0.25,0,0.31994791655494736,738.0612411760285
548,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.548,0.548,0.25,0,0.31994791655494736,738.0612411760285
549,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.549,0.549,0.25,0,0.31994791655494736,738.0612411760285
550,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.55,0.55,0.25,0,0.31994791655494736,738.0612411760285
551,114.13,41830000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.551,0.551,0.25,0,0.31994791655494736,738.0612411760285
552,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.552,0.552,0.25,0,0.31994791655494736,738.0612411760285
553,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.553,0.553,0.25,0,0.31994791655494736,738.0612411760285
554,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.554,0.554,0.25,0,0.31994791655494736,738.0612411760285
555,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.3985,558.52,1,0.555,0.555,0.25,0,0.31994791655494736,738.0612411760285
556,114.13,41829000.0,1.5179,11618,-3320.7,0,1205800.0,-0.39851,558.52,1,0.556,0.556,0.25,0,0.31994791655494736,738.0612411760285
557,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39851,558.52,1,0.557,0.557,0.25,0,0.31994791655494736,738.0612411760285
558,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39851,558.52,1,0.558,0.558,0.25,0,0.31994791655494736,738.0612411760285
559,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39851,558.52,1,0.559,0.559,0.25,0,0.31994791655494736,738.0612411760285
560,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39851,558.52,1,0.56,0.56,0.25,0,0.31994791655494736,738.0612411760285
561,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39851,558.52,1,0.561,0.561,0.25,0,0.31994791655494736,738.0612411760285
562,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39851,558.52,1,0.562,0.562,0.25,0,0.31994791655494736,738.0612411760285
563,114.13,41829000.0,1.5179,11618,-3320.6,0,1205800.0,-0.39852,558.52,1,0.563,0.563,0.25,0,0.31994791655494736,738.0612411760285
564,114.13,41828000.0,1.5179,11618,-3320.5,0,1205800.0,-0.39852,558.52,1,0.564,0.564,0.25,0,0.31994791655494736,738.0612411760285
565,114.13,41828000.0,1.5179,11618,-3320.5,0,1205800.0,-0.39852,558.52,1,0.565,0.565,0.25,0,0.31994791655494736,738.0612411760285
566,114.13,41828000.0,1.5179,11618,-3320.5,0,1205800.0,-0.39852,558.52,1,0.566,0.566,0.25,0,0.31994791655494736,738.0612411760285
567,114.13,41828000.0,1.5179,11618,-3320.5,0,1205800.0,-0.39852,558.52,1,0.567,0.567,0.25,0,0.31994791655494736,738.0612411760285
568,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.568,0.568,0.25,0,0.31994791655494736,738.0612411760285
569,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.569,0.569,0.25,0,0.31994791655494736,738.0612411760285
570,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.57,0.57,0.25,0,0.31994791655494736,738.0612411760285
571,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.571,0.571,0.25,0,0.31994791655494736,738.0612411760285
572,114.13,41828000.0,1.5179,11618,-3320.5,0,1205800.0,-0.39853,558.52,1,0.572,0.572,0.25,0,0.31994791655494736,738.0612411760285
573,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.573,0.573,0.25,0,0.31994791655494736,738.0612411760285
574,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.574,0.574,0.25,0,0.31994791655494736,738.0612411760285
575,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.575,0.575,0.25,0,0.31994791655494736,738.0612411760285
576,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.576,0.576,0.25,0,0.31994791655494736,738.0612411760285
577,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.577,0.577,0.25,0,0.31994791655494736,738.0612411760285
578,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.578,0.578,0.25,0,0.31994791655494736,738.0612411760285
579,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.579,0.579,0.25,0,0.31994791655494736,738.0612411760285
580,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.58,0.58,0.25,0,0.31994791655494736,738.0612411760285
581,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.581,0.581,0.25,0,0.31994791655494736,738.0612411760285
582,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39853,558.52,1,0.582,0.582,0.25,0,0.31994791655494736,738.0612411760285
583,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.583,0.583,0.25,0,0.31994791655494736,738.0612411760285
584,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.584,0.584,0.25,0,0.31994791655494736,738.0612411760285
585,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.585,0.585,0.25,0,0.31994791655494736,738.0612411760285
586,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.586,0.586,0.25,0,0.31994791655494736,738.0612411760285
587,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.587,0.587,0.25,0,0.31994791655494736,738.0612411760285
588,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.588,0.588,0.25,0,0.31994791655494736,738.0612411760285
589,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.589,0.589,0.25,0,0.31994791655494736,738.0612411760285
590,114.13,41828000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39852,558.52,1,0.59,0.59,0.25,0,0.31994791655494736,738.0612411760285
591,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.591,0.591,0.25,0,0.31994791655494736,738.0612411760285
592,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.592,0.592,0.25,0,0.31994791655494736,738.0612411760285
593,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.593,0.593,0.25,0,0.31994791655494736,738.0612411760285
594,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.594,0.594,0.25,0,0.31994791655494736,738.0612411760285
595,114.13,41828000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.595,0.595,0.25,0,0.31994791655494736,738.0612411760285
596,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.596,0.596,0.25,0,0.31994791655494736,738.0612411760285
597,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.597,0.597,0.25,0,0.31994791655494736,738.0612411760285
598,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.598,0.598,0.25,0,0.31994791655494736,738.0612411760285
599,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39852,558.52,1,0.599,0.599,0.25,0,0.31994791655494736,738.0612411760285
600,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.6,0.6,0.25,0,0.31994791655494736,738.0612411760285
601,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.601,0.601,0.25,0,0.31994791655494736,738.0612411760285
602,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.602,0.602,0.25,0,0.31994791655494736,738.0612411760285
603,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.603,0.603,0.25,0,0.31994791655494736,738.0612411760285
604,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.604,0.604,0.25,0,0.31994791655494736,738.0612411760285
605,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.605,0.605,0.25,0,0.31994791655494736,738.0612411760285
606,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.606,0.606,0.25,0,0.31994791655494736,738.0612411760285
607,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.607,0.607,0.25,0,0.31994791655494736,738.0612411760285
608,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.608,0.608,0.25,0,0.31994791655494736,738.0612411760285
609,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.609,0.609,0.25,0,0.31994791655494736,738.0612411760285
610,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.61,0.61,0.25,0,0.31994791655494736,738.0612411760285
611,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39851,558.52,1,0.611,0.611,0.25,0,0.31994791655494736,738.0612411760285
612,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.612,0.612,0.25,0,0.31994791655494736,738.0612411760285
613,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.613,0.613,0.25,0,0.31994791655494736,738.0612411760285
614,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.614,0.614,0.25,0,0.31994791655494736,738.0612411760285
615,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.615,0.615,0.25,0,0.31994791655494736,738.0612411760285
616,114.13,41829000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.616,0.616,0.25,0,0.31994791655494736,738.0612411760285
617,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.617,0.617,0.25,0,0.31994791655494736,738.0612411760285
618,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.618,0.618,0.25,0,0.31994791655494736,738.0612411760285
619,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.619,0.619,0.25,0,0.31994791655494736,738.0612411760285
620,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.62,0.62,0.25,0,0.31994791655494736,738.0612411760285
621,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.621,0.621,0.25,0,0.31994791655494736,738.0612411760285
622,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.3985,558.52,1,0.622,0.622,0.25,0,0.31994791655494736,738.0612411760285
623,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.623,0.623,0.25,0,0.31994791655494736,738.0612411760285
624,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.624,0.624,0.25,0,0.31994791655494736,738.0612411760285
625,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.625,0.625,0.25,0,0.31994791655494736,738.0612411760285
626,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.626,0.626,0.25,0,0.31994791655494736,738.0612411760285
627,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.627,0.627,0.25,0,0.31994791655494736,738.0612411760285
628,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.628,0.628,0.25,0,0.31994791655494736,738.0612411760285
629,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.629,0.629,0.25,0,0.31994791655494736,738.0612411760285
630,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.63,0.63,0.25,0,0.31994791655494736,738.0612411760285
631,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.631,0.631,0.25,0,0.31994791655494736,738.0612411760285
632,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.632,0.632,0.25,0,0.31994791655494736,738.0612411760285
633,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.633,0.633,0.25,0,0.31994791655494736,738.0612411760285
634,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39849,558.52,1,0.634,0.634,0.25,0,0.31994791655494736,738.0612411760285
635,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.635,0.635,0.25,0,0.31994791655494736,738.0612411760285
636,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.636,0.636,0.25,0,0.31994791655494736,738.0612411760285
637,114.13,41830000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.637,0.637,0.25,0,0.31994791655494736,738.0612411760285
638,114.13,41831000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.638,0.638,0.25,0,0.31994791655494736,738.0612411760285
639,114.13,41831000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.639,0.639,0.25,0,0.31994791655494736,738.0612411760285
640,114.13,41831000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.64,0.64,0.25,0,0.31994791655494736,738.0612411760285
641,114.13,41831000.0,1.5179,11618,-3320.4,0,1205800.0,-0.39848,558.52,1,0.641,0.641,0.25,0,0.31994791655494736,738.0612411760285
642,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.642,0.642,0.25,0,0.31994791655494736,738.0612411760285
643,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.643,0.643,0.25,0,0.31994791655494736,738.0612411760285
644,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.644,0.644,0.25,0,0.31994791655494736,738.0612411760285
645,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.645,0.645,0.25,0,0.31994791655494736,738.0612411760285
646,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.646,0.646,0.25,0,0.31994791655494736,738.0612411760285
647,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.647,0.647,0.25,0,0.31994791655494736,738.0612411760285
648,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.648,0.648,0.25,0,0.31994791655494736,738.0612411760285
649,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.649,0.649,0.25,0,0.31994791655494736,738.0612411760285
650,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.65,0.65,0.25,0,0.31994791655494736,738.0612411760285
651,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.651,0.651,0.25,0,0.31994791655494736,738.0612411760285
652,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.652,0.652,0.25,0,0.31994791655494736,738.0612411760285
653,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.653,0.653,0.25,0,0.31994791655494736,738.0612411760285
654,114.13,41831000.0,1.5179,11618,-3320.3,0,1205800.0,-0.39848,558.52,1,0.654,0.654,0.25,0,0.31994791655494736,738.0612411760285
655,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.655,0.655,0.25,0,0.31994791655494736,738.0612411760285
656,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.656,0.656,0.25,0,0.31994791655494736,738.0612411760285
657,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.657,0.657,0.25,0,0.31994791655494736,738.0612411760285
658,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.658,0.658,0.25,0,0.31994791655494736,738.0612411760285
659,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.659,0.659,0.25,0,0.31994791655494736,738.0612411760285
660,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.66,0.66,0.25,0,0.31994791655494736,738.0612411760285
661,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.661,0.661,0.25,0,0.31994791655494736,738.0612411760285
662,114.13,41831000.0,1.5179,11618,-3320.2,0,1205800.0,-0.39848,558.52,1,0.662,0.662,0.25,0,0.31994791655494736,738.0612411760285
663,114.13,41831000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.663,0.663,0.25,0,0.31994791655494736,738.0612411760285
664,114.13,41831000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.664,0.664,0.25,0,0.31994791655494736,738.0612411760285
665,114.13,41831000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.665,0.665,0.25,0,0.31994791655494736,738.0612411760285
666,114.13,41830000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.666,0.666,0.25,0,0.31994791655494736,738.0612411760285
667,114.13,41830000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.667,0.667,0.25,0,0.31994791655494736,738.0612411760285
668,114.13,41830000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.668,0.668,0.25,0,0.31994791655494736,738.0612411760285
669,114.13,41830000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.669,0.669,0.25,0,0.31994791655494736,738.0612411760285
670,114.13,41830000.0,1.5179,11618,-3320.1,0,1205800.0,-0.39848,558.52,1,0.67,0.67,0.25,0,0.31994791655494736,738.0612411760285
671,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39848,558.52,1,0.671,0.671,0.25,0,0.31994791655494736,738.0612411760285
672,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39848,558.52,1,0.672,0.672,0.25,0,0.31994791655494736,738.0612411760285
673,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39848,558.52,1,0.673,0.673,0.25,0,0.31994791655494736,738.0612411760285
674,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39848,558.52,1,0.674,0.674,0.25,0,0.31994791655494736,738.0612411760285
675,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39848,558.52,1,0.675,0.675,0.25,0,0.31994791655494736,738.0612411760285
676,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39848,558.52,1,0.676,0.676,0.25,0,0.31994791655494736,738.0612411760285
677,114.13,41830000.0,1.5179,11618,-3320.0,0,1205800.0,-0.39849,558.52,1,0.677,0.677,0.25,0,0.31994791655494736,738.0612411760285
678,114.13,41830000.0,1.5179,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.678,0.678,0.25,0,0.31994791655494736,738.0612411760285
679,114.13,41830000.0,1.5179,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.679,0.679,0.25,0,0.31994791655494736,738.0612411760285
680,114.13,41830000.0,1.5179,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.68,0.68,0.25,0,0.31994791655494736,738.0612411760285
681,114.13,41830000.0,1.5179,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.681,0.681,0.25,0,0.31994791655494736,738.0612411760285
682,114.13,41830000.0,1.5179,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.682,0.682,0.25,0,0.31994791655494736,738.0612411760285
683,114.13,41830000.0,1.5178,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.683,0.683,0.25,0,0.31994791655494736,738.0612411760285
684,114.13,41830000.0,1.5178,11618,-3319.9,0,1205800.0,-0.39849,558.52,1,0.684,0.684,0.25,0,0.31994791655494736,738.0612411760285
685,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.685,0.685,0.25,0,0.31994791655494736,738.0612411760285
686,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.686,0.686,0.25,0,0.31994791655494736,738.0612411760285
687,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.687,0.687,0.25,0,0.31994791655494736,738.0612411760285
688,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.688,0.688,0.25,0,0.31994791655494736,738.0612411760285
689,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.689,0.689,0.25,0,0.31994791655494736,738.0612411760285
690,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.69,0.69,0.25,0,0.31994791655494736,738.0612411760285
691,114.13,41830000.0,1.5178,11618,-3319.8,0,1205800.0,-0.39849,558.52,1,0.691,0.691,0.25,0,0.31994791655494736,738.0612411760285
692,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.692,0.692,0.25,0,0.31994791655494736,738.0612411760285
693,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.693,0.693,0.25,0,0.31994791655494736,738.0612411760285
694,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.694,0.694,0.25,0,0.31994791655494736,738.0612411760285
695,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.695,0.695,0.25,0,0.31994791655494736,738.0612411760285
696,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.696,0.696,0.25,0,0.31994791655494736,738.0612411760285
697,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.697,0.697,0.25,0,0.31994791655494736,738.0612411760285
698,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.698,0.698,0.25,0,0.31994791655494736,738.0612411760285
699,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.699,0.699,0.25,0,0.31994791655494736,738.0612411760285
700,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.7,0.7,0.25,0,0.31994791655494736,738.0612411760285
701,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.701,0.701,0.25,0,0.31994791655494736,738.0612411760285
702,114.13,41830000.0,1.5178,11618,-3319.7,0,1205800.0,-0.39849,558.52,1,0.702,0.702,0.25,0,0.31994791655494736,738.0612411760285
