Mach,Pressure,Temperature,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
260,0.23863,888230.0,541.68,0.98255,1,0.031964,0.031964,0,0,705.1227670199347,350024.5523120233
261,0.23919,888150.0,541.67,0.98247,1,0.032087,0.032087,0,0,705.0896216328066,350006.49910317606
262,0.23976,888070.0,541.67,0.98238,1,0.032209,0.032209,0,0,705.0994889415962,350011.8112496317
263,0.24033,888000.0,541.67,0.9823,1,0.032332,0.032332,0,0,705.108121723294,350016.59358375537
264,0.2409,887920.0,541.67,0.98221,1,0.032455,0.032455,0,0,705.117986487891,350021.90982196707
265,0.24147,887840.0,541.66,0.98213,1,0.032578,0.032578,0,0,705.0848437722241,350003.88685313263
266,0.24204,887770.0,541.66,0.98204,1,0.032701,0.032701,0,0,705.0934749813189,350008.6763288932
267,0.24262,887690.0,541.66,0.98196,1,0.032824,0.032824,0,0,705.1033379502333,350014.01839669497
268,0.24321,887610.0,541.66,0.98187,1,0.032947,0.032947,0,0,705.1131995654212,350019.38141427963
269,0.2438,887530.0,541.66,0.98178,1,0.03307,0.03307,0,0,705.1230598279182,350024.74663653603
270,0.2444,887450.0,541.65,0.98169,1,0.033193,0.033193,0,0,705.0899205254352,350006.7954244847
271,0.24499,887360.0,541.65,0.9816,1,0.033316,0.033316,0,0,705.1010125421235,350012.6974273255
272,0.24558,887280.0,541.65,0.98151,1,0.033439,0.033439,0,0,705.1108706772926,350018.07015159976
273,0.24619,887200.0,541.65,0.98141,1,0.033562,0.033562,0,0,705.1207274627423,350023.4832693934
274,0.24681,887110.0,541.64,0.98132,1,0.033685,0.033685,0,0,705.0888231078943,350006.11457505915
275,0.24742,887030.0,541.64,0.98122,1,0.033808,0.033808,0,0,705.0986791192153,350011.5333927085
276,0.24804,886940.0,541.64,0.98113,1,0.033931,0.033931,0,0,705.1097655209787,350017.5049489057
277,0.24865,886850.0,541.64,0.98103,1,0.034054,0.034054,0,0,705.1208502184185,350023.4595458851
278,0.24928,886770.0,541.63,0.98094,1,0.034176,0.034176,0,0,705.0877168013817,350005.5927567812
279,0.24991,886680.0,541.63,0.98084,1,0.034299,0.034299,0,0,705.0988006308656,350011.591864184
280,0.25055,886590.0,541.63,0.98074,1,0.034422,0.034422,0,0,705.1098827586303,350017.61286983715
281,0.25118,886500.0,541.63,0.98064,1,0.034545,0.034545,0,0,705.1209631861406,350023.6169290045
282,0.25182,886410.0,541.62,0.98054,1,0.034668,0.034668,0,0,705.0890639461581,350006.3148560317
283,0.25245,886320.0,541.62,0.98044,1,0.034791,0.034791,0,0,705.100143320007,350012.3249072874
284,0.2531,886220.0,541.62,0.98034,1,0.034914,0.034914,0,0,705.112451744569,350018.90730277693
285,0.25376,886130.0,541.62,0.98023,1,0.035037,0.035037,0,0,705.1235275365277,350024.98142883624
286,0.25442,886030.0,541.61,0.98013,1,0.03516,0.03516,0,0,705.0928616045626,350008.264095744
287,0.25508,885940.0,541.61,0.98002,1,0.035283,0.035283,0,0,705.1039361583933,350014.3447186086
288,0.25573,885850.0,541.61,0.97992,1,0.035406,0.035406,0,0,705.115009019265,350020.4082545752
289,0.25639,885750.0,541.6,0.97981,1,0.035529,0.035529,0,0,705.0843448128195,350003.70235723746
290,0.25707,885650.0,541.6,0.9797,1,0.035652,0.035652,0,0,705.0966465145725,350010.3624256576
291,0.25776,885550.0,541.6,0.97959,1,0.035775,0.035775,0,0,705.1089461300433,350017.0453631618
292,0.25844,885450.0,541.6,0.97948,1,0.035898,0.035898,0,0,705.1212436612234,350023.7111341713
293,0.25912,885350.0,541.59,0.97937,1,0.036021,0.036021,0,0,705.0905817876273,350007.06122633116
294,0.25981,885250.0,541.59,0.97926,1,0.036143,0.036143,0,0,705.102877743138,350013.7540114761
295,0.2605,885150.0,541.59,0.97915,1,0.036266,0.036266,0,0,705.1151716183368,350020.44974611735
296,0.26121,885050.0,541.58,0.97903,1,0.036389,0.036389,0,0,705.0845115700848,350003.8731702137
297,0.26192,884940.0,541.58,0.97892,1,0.036512,0.036512,0,0,705.0980329895148,350011.14657078986
298,0.26263,884840.0,541.58,0.9788,1,0.036635,0.036635,0,0,705.1103230089772,350017.8933355463
299,0.26333,884730.0,541.58,0.97869,1,0.036758,0.036758,0,0,705.123839634803,350025.15228036605
300,0.26404,884630.0,541.57,0.97857,1,0.036881,0.036881,0,0,705.0931820187465,350008.59328851633
301,0.26477,884520.0,541.57,0.97845,1,0.037004,0.037004,0,0,705.106696694387,350015.9212824221
302,0.26551,884410.0,541.57,0.97833,1,0.037127,0.037127,0,0,705.1202088655577,350023.2731999131
303,0.26624,884300.0,541.56,0.97821,1,0.03725,0.03725,0,0,705.0907814802051,350007.2986426888
304,0.26698,884190.0,541.56,0.97808,1,0.037373,0.037373,0,0,705.1042914789558,350014.65845492424
305,0.26771,884080.0,541.56,0.97796,1,0.037496,0.037496,0,0,705.1177989787292,350022.0007517495
306,0.26845,883960.0,541.55,0.97784,1,0.037619,0.037619,0,0,705.0896010044582,350006.5901399189
307,0.26921,883850.0,541.55,0.97771,1,0.037742,0.037742,0,0,705.1031061108254,350014.00311877107
308,0.26997,883730.0,541.55,0.97758,1,0.037865,0.037865,0,0,705.1178361106752,350021.9485562659
309,0.27073,883610.0,541.54,0.97745,1,0.037988,0.037988,0,0,705.0896392825795,350006.59449321835
310,0.27149,883500.0,541.54,0.97732,1,0.03811,0.03811,0,0,705.1031392826038,350014.01937062823
311,0.27224,883380.0,541.54,0.97719,1,0.038233,0.038233,0,0,705.1178637186737,350021.9552177644
312,0.27301,883260.0,541.53,0.97706,1,0.038356,0.038356,0,0,705.0896680383325,350006.63722742564
313,0.27379,883140.0,541.53,0.97692,1,0.038479,0.038479,0,0,705.1043896319763,350014.6452779544
314,0.27458,883020.0,541.53,0.97679,1,0.038602,0.038602,0,0,705.1191082728429,350022.6784625647
315,0.27536,882890.0,541.52,0.97665,1,0.038725,0.038725,0,0,705.0921401812517,350007.925729769
316,0.27614,882770.0,541.52,0.97652,1,0.038848,0.038848,0,0,705.1068557424659,350015.9461040318
317,0.27693,882650.0,541.52,0.97638,1,0.038971,0.038971,0,0,705.1215683584977,350023.99182585
318,0.27773,882520.0,541.51,0.97624,1,0.039094,0.039094,0,0,705.094600935668,350009.29797348613
319,0.27854,882390.0,541.51,0.9761,1,0.039217,0.039217,0,0,705.1105361441712,350017.9241435577
320,0.27935,882260.0,541.5,0.97596,1,0.03934,0.03934,0,0,705.0835695104453,350003.2632209195
321,0.28016,882140.0,541.5,0.97581,1,0.039463,0.039463,0,0,705.0982757462589,350011.37076624605
322,0.28097,882010.0,541.5,0.97567,1,0.039586,0.039586,0,0,705.1142041918804,350020.01009837934
323,0.28178,881880.0,541.49,0.97553,1,0.039709,0.039709,0,0,705.0872382215128,350005.36578050454
324,0.28262,881740.0,541.49,0.97538,1,0.039832,0.039832,0,0,705.1043879406249,350014.6082114074
325,0.28346,881610.0,541.49,0.97523,1,0.039955,0.039955,0,0,705.1203091151532,350023.32730565115
326,0.28429,881470.0,541.48,0.97508,1,0.040077,0.040077,0,0,705.0945683443902,350009.27191991656
327,0.28513,881340.0,541.48,0.97493,1,0.0402,0.0402,0,0,705.110485692991,350018.0008678944
328,0.28597,881200.0,541.47,0.97478,1,0.040323,0.040323,0,0,705.0847454118827,350003.97968219774
329,0.28682,881060.0,541.47,0.97463,1,0.040446,0.040446,0,0,705.1018829177024,350013.2681198511
330,0.28769,880920.0,541.47,0.97447,1,0.040569,0.040569,0,0,705.1190164607953,350022.60589093674
331,0.28855,880780.0,541.46,0.97431,1,0.040692,0.040692,0,0,705.0932762157425,350008.64786633797
332,0.28942,880630.0,541.46,0.97415,1,0.040815,0.040815,0,0,705.1116287384402,350018.52284991764
333,0.29029,880490.0,541.45,0.97399,1,0.040938,0.040938,0,0,705.0858889277367,350004.6002539213
334,0.29116,880350.0,541.45,0.97384,1,0.041061,0.041061,0,0,705.1030134359605,350013.9589454181
335,0.29205,880200.0,541.45,0.97367,1,0.041184,0.041184,0,0,705.1213567473914,350023.89445711597
336,0.29294,880050.0,541.44,0.97351,1,0.041307,0.041307,0,0,705.0968396502612,350010.5633652303
337,0.29384,879900.0,541.44,0.97334,1,0.04143,0.04143,0,0,705.1151776922223,350020.53272008774
338,0.29473,879750.0,541.43,0.97318,1,0.041553,0.041553,0,0,705.0906606549098,350007.21499965305
339,0.29563,879600.0,541.43,0.97301,1,0.041676,0.041676,0,0,705.1089934386707,350017.19536171824
340,0.29652,879450.0,541.42,0.97284,1,0.041799,0.041799,0,0,705.0844764643286,350003.8910308877
341,0.29745,879290.0,541.42,0.97267,1,0.041922,0.041922,0,0,705.1040256770419,350014.47847797466
342,0.29837,879130.0,541.42,0.97249,1,0.042044,0.042044,0,0,705.12356977621,350025.0473422627
343,0.2993,878970.0,541.41,0.97232,1,0.042167,0.042167,0,0,705.1002733156853,350012.3829402531
344,0.30022,878820.0,541.41,0.97214,1,0.04229,0.04229,0,0,705.1185902341123,350022.4376825183
345,0.30115,878660.0,541.4,0.97197,1,0.042413,0.042413,0,0,705.0952934289217,350009.78758432035
346,0.30208,878500.0,541.4,0.97179,1,0.042536,0.042536,0,0,705.114825436304,350020.4031552691
347,0.30303,878330.0,541.39,0.9716,1,0.042659,0.042659,0,0,705.09274873478,350008.3404283737
348,0.30399,878160.0,541.39,0.97142,1,0.042782,0.042782,0,0,705.1134944165136,350019.56460660615
349,0.30494,878000.0,541.38,0.97124,1,0.042905,0.042905,0,0,705.0901966608317,350006.9916869471
350,0.30589,877830.0,541.38,0.97105,1,0.043028,0.043028,0,0,705.1109354521474,350018.20394952426
351,0.30685,877660.0,541.37,0.97087,1,0.043151,0.043151,0,0,705.0888569117147,350006.1950678594
352,0.30782,877490.0,541.37,0.97068,1,0.043274,0.043274,0,0,705.109588493675,350017.4678317796
353,0.3088,877320.0,541.36,0.97048,1,0.043397,0.043397,0,0,705.0875089997306,350005.5229102779
354,0.30979,877140.0,541.36,0.97029,1,0.04352,0.04352,0,0,705.1094522951123,350017.38162205415
355,0.31077,876970.0,541.35,0.9701,1,0.043643,0.043643,0,0,705.0873717670855,350005.45255057566
356,0.31176,876790.0,541.35,0.9699,1,0.043766,0.043766,0,0,705.1093071142013,350017.3240268949
357,0.31274,876620.0,541.34,0.96971,1,0.043889,0.043889,0,0,705.0872255595352,350005.410833943
358,0.31375,876430.0,541.34,0.96951,1,0.044011,0.044011,0,0,705.1103709830194,350017.8686582452
359,0.31477,876250.0,541.33,0.9693,1,0.044134,0.044134,0,0,705.0895062198161,350006.5949546476
360,0.31579,876070.0,541.33,0.9691,1,0.044257,0.044257,0,0,705.1114250288335,350018.5672122153
361,0.3168,875880.0,541.32,0.9689,1,0.04438,0.04438,0,0,705.0917761296789,350007.80899094767
362,0.31782,875700.0,541.32,0.96869,1,0.044503,0.044503,0,0,705.1136863522484,350019.7948311741
363,0.31884,875510.0,541.31,0.96849,1,0.044626,0.044626,0,0,705.0940353247685,350009.0782802925
364,0.31989,875320.0,541.31,0.96827,1,0.044749,0.044749,0,0,705.1171535591982,350021.67705358414
365,0.32094,875120.0,541.3,0.96806,1,0.044872,0.044872,0,0,705.0987167203202,350011.5768220845
366,0.32198,874930.0,541.3,0.96784,1,0.044995,0.044995,0,0,705.1218252054205,350024.1642906452
367,0.32303,874740.0,541.29,0.96763,1,0.045118,0.045118,0,0,705.1021695830185,350013.5585836108
368,0.32407,874540.0,541.28,0.96741,1,0.045241,0.045241,0,0,705.0837298906508,350003.45945082203
369,0.32514,874340.0,541.28,0.96719,1,0.045364,0.045364,0,0,705.1080417109234,350016.66898631095
370,0.32622,874140.0,541.27,0.96697,1,0.045487,0.045487,0,0,705.0895990291589,350006.6907840042
371,0.32729,873940.0,541.27,0.96674,1,0.04561,0.04561,0,0,705.1139002730235,350019.9150610658
372,0.32837,873730.0,541.26,0.96652,1,0.045733,0.045733,0,0,705.0966693352586,350010.4775217446
373,0.32945,873530.0,541.26,0.96629,1,0.045855,0.045855,0,0,705.1209596511563,350023.74258639483
374,0.33052,873330.0,541.25,0.96607,1,0.045978,0.045978,0,0,705.1025108960965,350013.7751247138
375,0.33163,873110.0,541.24,0.96583,1,0.046101,0.046101,0,0,705.0864900684867,350004.966641553
376,0.33274,872900.0,541.24,0.9656,1,0.046224,0.046224,0,0,705.1119798921145,350018.85633456917
377,0.33385,872690.0,541.23,0.96536,1,0.046347,0.046347,0,0,705.0947411119017,350009.545355968
378,0.33496,872470.0,541.23,0.96512,1,0.04647,0.04647,0,0,705.1214321771013,350023.97205062903
379,0.33607,872260.0,541.22,0.96489,1,0.046593,0.046593,0,0,705.1041894769977,350014.68043815845
380,0.33719,872040.0,541.21,0.96465,1,0.046716,0.046716,0,0,705.0881590669769,350005.94729139894
381,0.33833,871820.0,541.21,0.9644,1,0.046839,0.046839,0,0,705.1148334906131,350020.4790035715
382,0.33946,871590.0,541.2,0.96415,1,0.046962,0.046962,0,0,705.1000105122226,350012.3133486168
383,0.3406,871370.0,541.19,0.9639,1,0.047085,0.047085,0,0,705.0839745497358,350003.66473393224
384,0.34174,871140.0,541.19,0.96365,1,0.047208,0.047208,0,0,705.1118430449917,350018.7423023386
385,0.34288,870920.0,541.18,0.9634,1,0.047331,0.047331,0,0,705.0958022929055,350010.11391731014
386,0.34404,870690.0,541.18,0.96315,1,0.047454,0.047454,0,0,705.1236567414663,350025.2624000888
387,0.34521,870450.0,541.17,0.96289,1,0.047577,0.047577,0,0,705.1100325289977,350017.77732799354
388,0.34639,870220.0,541.16,0.96263,1,0.0477,0.0477,0,0,705.0951964011806,350009.81125381036
389,0.34756,869980.0,541.16,0.96237,1,0.047822,0.047822,0,0,705.1242415272852,350025.533462558
390,0.34873,869740.0,541.15,0.96211,1,0.047945,0.047945,0,0,705.110609463978,350018.08043844934
391,0.3499,869510.0,541.14,0.96185,1,0.048068,0.048068,0,0,705.0957663573291,350010.11921312613
392,0.3511,869260.0,541.13,0.96157,1,0.048191,0.048191,0,0,705.0833409342591,350003.2924973357
393,0.35231,869010.0,541.13,0.9613,1,0.048314,0.048314,0,0,705.1135689426816,350019.68234653125
394,0.35351,868770.0,541.12,0.96102,1,0.048437,0.048437,0,0,705.0999272176215,350012.35823152174
395,0.35472,868520.0,541.11,0.96075,1,0.04856,0.04856,0,0,705.0874925028588,350005.5933489725
396,0.35592,868270.0,541.11,0.96048,1,0.048683,0.048683,0,0,705.1176979142584,350021.9822468243
397,0.35713,868020.0,541.1,0.9602,1,0.048806,0.048806,0,0,705.105255621155,350015.2392568095
398,0.35837,867760.0,541.09,0.95991,1,0.048929,0.048929,0,0,705.0940189831383,350009.112926861
399,0.3596,867500.0,541.08,0.95962,1,0.049052,0.049052,0,0,705.0827800129928,350002.97009418136
400,0.36084,867240.0,541.08,0.95934,1,0.049175,0.049175,0,0,705.114162708063,350020.0303186375
401,0.36207,866980.0,541.07,0.95905,1,0.049298,0.049298,0,0,705.102915058219,350013.91001040296
402,0.36331,866720.0,541.06,0.95876,1,0.049421,0.049421,0,0,705.0916651012185,350007.8311645654
403,0.36456,866450.0,541.06,0.95847,1,0.049544,0.049544,0,0,705.1242285149223,350025.46680758713
404,0.36582,866180.0,541.05,0.95817,1,0.049667,0.049667,0,0,705.1141752562987,350019.9871536482
405,0.36709,865910.0,541.04,0.95786,1,0.049789,0.049789,0,0,705.1041192137112,350014.5497761982
406,0.36835,865640.0,541.03,0.95756,1,0.049912,0.049912,0,0,705.0940603952474,350009.0956441704
407,0.36962,865360.0,541.02,0.95726,1,0.050035,0.050035,0,0,705.085203565434,350004.2009104722
408,0.37088,865090.0,541.02,0.95696,1,0.050158,0.050158,0,0,705.1177251246381,350021.91621317266
409,0.37218,864810.0,541.01,0.95665,1,0.050281,0.050281,0,0,705.1088575376541,350017.1349025663
410,0.37348,864520.0,541.0,0.95633,1,0.050404,0.050404,0,0,705.1011903769877,350012.8833178262
411,0.37478,864240.0,540.99,0.95601,1,0.050527,0.050527,0,0,705.0923159836805,350008.1287775596
412,0.37609,863950.0,540.98,0.9557,1,0.05065,0.05065,0,0,705.0846414693638,350003.9341127926
413,0.37739,863670.0,540.98,0.95538,1,0.050773,0.050773,0,0,705.1183218007255,350022.3388533299
414,0.3787,863380.0,540.97,0.95506,1,0.050896,0.050896,0,0,705.1106353264788,350018.16889895056
415,0.38003,863080.0,540.96,0.95473,1,0.051019,0.051019,0,0,705.1041471017855,350014.5893790342
416,0.38136,862780.0,540.95,0.9544,1,0.051142,0.051142,0,0,705.097654513492,350011.02355180174
417,0.38269,862480.0,540.94,0.95407,1,0.051265,0.051265,0,0,705.0911575748052,350007.4714438541
418,0.38402,862180.0,540.93,0.95374,1,0.051388,0.051388,0,0,705.08465629893,350003.9330817812
419,0.38535,861890.0,540.93,0.95341,1,0.051511,0.051511,0,0,705.1194806891116,350023.0115313691
420,0.3867,861580.0,540.92,0.95307,1,0.051634,0.051634,0,0,705.1141665199601,350020.0757967744
421,0.38807,861270.0,540.91,0.95273,1,0.051756,0.051756,0,0,705.1088474345116,350017.2171118599
422,0.38943,860950.0,540.9,0.95238,1,0.051879,0.051879,0,0,705.1047230589456,350014.85535448894
423,0.3908,860640.0,540.89,0.95203,1,0.052002,0.052002,0,0,705.0993938667706,350012.02545219753
424,0.39216,860330.0,540.88,0.95169,1,0.052125,0.052125,0,0,705.0940602112502,350009.1785389869
425,0.39353,860010.0,540.87,0.95134,1,0.052248,0.052248,0,0,705.0899199272736,350006.8912376671
426,0.39492,859690.0,540.86,0.95098,1,0.052371,0.052371,0,0,705.0857741511047,350004.6825714037
427,0.39632,859360.0,540.85,0.95062,1,0.052494,0.052494,0,0,705.0828208495756,350003.0342040156
428,0.39772,859030.0,540.85,0.95025,1,0.052617,0.052617,0,0,705.1223434024375,350024.49515873153
429,0.39911,858700.0,540.84,0.94989,1,0.05274,0.05274,0,0,705.1193724043613,350022.8411734511
430,0.40051,858370.0,540.83,0.94953,1,0.052863,0.052863,0,0,705.1163953135135,350021.234471674
431,0.40191,858040.0,540.82,0.94916,1,0.052986,0.052986,0,0,705.1134121496841,350019.6426453722
432,0.40334,857700.0,540.81,0.94878,1,0.053109,0.053109,0,0,705.1116188970383,350018.6767136663
433,0.40477,857360.0,540.8,0.9484,1,0.053232,0.053232,0,0,705.1098189016984,350017.72614617896
434,0.4062,857010.0,540.79,0.94802,1,0.053355,0.053355,0,0,705.109207407828,350017.30263220397
435,0.40762,856670.0,540.78,0.94764,1,0.053478,0.053478,0,0,705.1073936330683,350016.3493240384
436,0.40905,856330.0,540.77,0.94726,1,0.053601,0.053601,0,0,705.1055731837298,350015.4447439102
437,0.4105,855970.0,540.76,0.94687,1,0.053723,0.053723,0,0,705.1061343123396,350015.64508405933
438,0.41196,855610.0,540.75,0.94648,1,0.053846,0.053846,0,0,705.1066873092941,350015.894506372
439,0.41342,855260.0,540.74,0.94608,1,0.053969,0.053969,0,0,705.1060388800254,350015.64893273875
440,0.41488,854900.0,540.73,0.94568,1,0.054092,0.054092,0,0,705.1065760887976,350015.9298251262
441,0.41634,854540.0,540.72,0.94528,1,0.054215,0.054215,0,0,705.1071052496433,350016.2264094317
442,0.4178,854180.0,540.71,0.94489,1,0.054338,0.054338,0,0,705.1076263907268,350016.5387295475
443,0.41929,853800.0,540.7,0.94447,1,0.054461,0.054461,0,0,705.1105230606084,350017.98983020615
444,0.42078,853430.0,540.69,0.94406,1,0.054584,0.054584,0,0,705.1122188240769,350018.94722497923
445,0.42227,853050.0,540.68,0.94364,1,0.054707,0.054707,0,0,705.115096799257,350020.43018863397
446,0.42376,852680.0,540.67,0.94323,1,0.05483,0.05483,0,0,705.1167747549014,350021.4200020338
447,0.42526,852300.0,540.66,0.94281,1,0.054953,0.054953,0,0,705.1196341701796,350022.9701214738
448,0.42676,851920.0,540.65,0.94239,1,0.055076,0.055076,0,0,705.1224841487068,350024.5365232377
449,0.42828,851530.0,540.63,0.94196,1,0.055199,0.055199,0,0,705.0841565362567,350003.66324445745
450,0.42981,851140.0,540.62,0.94153,1,0.055322,0.055322,0,0,705.0881826943048,350005.8802490907
451,0.43133,850750.0,540.61,0.94109,1,0.055445,0.055445,0,0,705.0921986698687,350008.0784227423
452,0.43286,850360.0,540.6,0.94066,1,0.055568,0.055568,0,0,705.0962045013416,350010.3290434189
453,0.43438,849960.0,540.59,0.94023,1,0.05569,0.05569,0,0,705.1013879902325,350013.0681450666
454,0.43592,849560.0,540.58,0.93978,1,0.055813,0.055813,0,0,705.1065605483581,350015.8957635724
455,0.43748,849150.0,540.57,0.93933,1,0.055936,0.055936,0,0,705.1129090868094,350019.31987671147
456,0.43904,848740.0,540.56,0.93887,1,0.056059,0.056059,0,0,705.1192458888361,350022.7610684822
457,0.4406,848330.0,540.54,0.93842,1,0.056182,0.056182,0,0,705.0832651626677,350003.2089948207
458,0.44215,847920.0,540.53,0.93797,1,0.056305,0.056305,0,0,705.0895854662249,350006.651002114
459,0.44371,847510.0,540.52,0.93751,1,0.056428,0.056428,0,0,705.0958941573073,350010.146867214
460,0.4453,847080.0,540.51,0.93704,1,0.056551,0.056551,0,0,705.1045608913349,350014.7829438345
461,0.44688,846650.0,540.5,0.93657,1,0.056674,0.056674,0,0,705.1132142567714,350019.39907428453
462,0.44847,846230.0,540.49,0.93609,1,0.056797,0.056797,0,0,705.1206704666218,350023.564350161
463,0.45006,845800.0,540.47,0.93562,1,0.05692,0.05692,0,0,705.0870323336815,350005.26160137943
464,0.45165,845370.0,540.46,0.93514,1,0.057043,0.057043,0,0,705.0956535629709,350009.9707486858
465,0.45325,844940.0,540.45,0.93466,1,0.057166,0.057166,0,0,705.1042616259859,350014.7353283609
466,0.45487,844490.0,540.44,0.93417,1,0.057289,0.057289,0,0,705.1152208842644,350020.60260464426
467,0.45649,844040.0,540.42,0.93367,1,0.057412,0.057412,0,0,705.0839273385061,350003.5097533731
468,0.45811,843590.0,540.41,0.93318,1,0.057535,0.057535,0,0,705.0948641905061,350009.4158241884
469,0.45974,843150.0,540.4,0.93268,1,0.057657,0.057657,0,0,705.1046053029525,350014.87456588267
470,0.46136,842700.0,540.39,0.93219,1,0.05778,0.05778,0,0,705.1155129507401,350020.81662015954
471,0.463,842240.0,540.37,0.93168,1,0.057903,0.057903,0,0,705.0853760751261,350004.39315593353
472,0.46465,841770.0,540.36,0.93116,1,0.058026,0.058026,0,0,705.0986203559034,350011.4974065966
473,0.46631,841300.0,540.35,0.93065,1,0.058149,0.058149,0,0,705.1118479740406,350018.65875390545
474,0.46796,840840.0,540.34,0.93013,1,0.058272,0.058272,0,0,705.1238804917119,350025.2968005487
475,0.46962,840370.0,540.32,0.92961,1,0.058395,0.058395,0,0,705.0948952320892,350009.5449329516
476,0.47127,839900.0,540.31,0.92909,1,0.058518,0.058518,0,0,705.1080816133359,350016.725579411
477,0.47295,839410.0,540.3,0.92856,1,0.058641,0.058641,0,0,705.1236059411222,350025.0470607893
478,0.47464,838930.0,540.28,0.92802,1,0.058764,0.058764,0,0,705.095777089997,350009.98623543343
479,0.47633,838440.0,540.27,0.92748,1,0.058887,0.058887,0,0,705.111273349579,350018.3886790787
480,0.47802,837950.0,540.25,0.92694,1,0.05901,0.05901,0,0,705.0846076934749,350003.8775232955
481,0.47971,837460.0,540.24,0.9264,1,0.059133,0.059133,0,0,705.1000756084363,350012.3212394597
482,0.4814,836970.0,540.23,0.92585,1,0.059256,0.059256,0,0,705.115525413674,350020.7838240362
483,0.48312,836460.0,540.21,0.92529,1,0.059379,0.059379,0,0,705.0911850923699,350007.46661856753
484,0.48484,835950.0,540.2,0.92472,1,0.059502,0.059502,0,0,705.1089538599832,350017.09353084466
485,0.48656,835440.0,540.18,0.92416,1,0.059624,0.059624,0,0,705.084596936028,350003.8255460276
486,0.48828,834930.0,540.17,0.92359,1,0.059747,0.059747,0,0,705.1023341191298,350013.49447689
487,0.49,834420.0,540.16,0.92303,1,0.05987,0.05987,0,0,705.1200514418078,350023.1825957246
488,0.49174,833900.0,540.14,0.92245,1,0.059993,0.059993,0,0,705.0968388693785,350010.5696057873
489,0.4935,833370.0,540.13,0.92186,1,0.060116,0.060116,0,0,705.1168676695165,350021.4649398838
490,0.49525,832830.0,540.11,0.92128,1,0.060239,0.060239,0,0,705.0959794457884,350009.9407897228
491,0.49701,832300.0,540.1,0.92069,1,0.060362,0.060362,0,0,705.1159728047456,350020.8791698316
492,0.49876,831770.0,540.08,0.9201,1,0.060485,0.060485,0,0,705.0938940049439,350008.9076578202
493,0.50052,831240.0,540.07,0.91951,1,0.060608,0.060608,0,0,705.1138528564004,350019.88983992935
494,0.5023,830690.0,540.05,0.9189,1,0.060731,0.060731,0,0,705.0940938032649,350009.09211125865
495,0.50409,830130.0,540.04,0.91829,1,0.060854,0.060854,0,0,705.1175233373431,350021.7373873846
496,0.50588,829580.0,540.02,0.91767,1,0.060977,0.060977,0,0,705.097741953805,350011.03454170376
497,0.50766,829020.0,540.01,0.91706,1,0.0611,0.0611,0,0,705.121131911823,350023.6799965607
498,0.50945,828470.0,539.99,0.91645,1,0.061223,0.061223,0,0,705.1013285259021,350013.0294644931
499,0.51124,827910.0,539.98,0.91583,1,0.061346,0.061346,0,0,705.1246793332833,350025.76249721186
500,0.51307,827330.0,539.96,0.91519,1,0.061469,0.061469,0,0,705.1083529865768,350016.8265498083
501,0.51489,826750.0,539.94,0.91455,1,0.061591,0.061591,0,0,705.0920172614284,350007.8748627597
502,0.51672,826170.0,539.93,0.9139,1,0.061714,0.061714,0,0,705.1176417704575,350021.8436513297
503,0.51854,825590.0,539.91,0.91326,1,0.061837,0.061837,0,0,705.1012798169372,350012.94500818127
504,0.52037,825010.0,539.89,0.91262,1,0.06196,0.06196,0,0,705.0849087382511,350004.11983222247
505,0.52221,824420.0,539.88,0.91197,1,0.062083,0.062083,0,0,705.1116371770861,350018.6978939248
506,0.52406,823810.0,539.86,0.9113,1,0.062206,0.062206,0,0,705.0987298297721,350011.4973969165
507,0.52592,823210.0,539.84,0.91063,1,0.062329,0.062329,0,0,705.0846481986831,350003.8779473922
508,0.52777,822610.0,539.83,0.90996,1,0.062452,0.062452,0,0,705.1124749533617,350019.0651007646
509,0.52962,822000.0,539.81,0.9093,1,0.062575,0.062575,0,0,705.0995262131804,350011.94696676725
510,0.53148,821400.0,539.79,0.90863,1,0.062698,0.062698,0,0,705.0854050072818,350004.41177917196
511,0.53337,820770.0,539.78,0.90794,1,0.062821,0.062821,0,0,705.1166488908813,350021.3309169861
512,0.53526,820140.0,539.76,0.90724,1,0.062944,0.062944,0,0,705.1059787634507,350015.4653206862
513,0.53715,819510.0,539.74,0.90654,1,0.063067,0.063067,0,0,705.0952959538181,350009.62942883314
514,0.53904,818880.0,539.73,0.90585,1,0.06319,0.06319,0,0,705.1264665350818,350026.62035998236
515,0.54093,818260.0,539.71,0.90515,1,0.063313,0.063313,0,0,705.1145917371447,350020.3497133302
516,0.54282,817620.0,539.69,0.90445,1,0.063435,0.063435,0,0,705.105021804534,350015.0899272114
517,0.54475,816960.0,539.67,0.90372,1,0.063558,0.063558,0,0,705.0977540198418,350011.0299839234
518,0.54667,816310.0,539.65,0.90299,1,0.063681,0.063681,0,0,705.0893141301801,350006.46299669583
519,0.54859,815650.0,539.64,0.90227,1,0.063804,0.063804,0,0,705.1238384864736,350025.19087966514
520,0.55051,814990.0,539.62,0.90154,1,0.063927,0.063927,0,0,705.1165179524763,350021.16946168814
521,0.55243,814340.0,539.6,0.90082,1,0.06405,0.06405,0,0,705.1080273605845,350016.68990610086
522,0.55437,813670.0,539.58,0.90007,1,0.064173,0.064173,0,0,705.1018334063956,350013.3152287482
