"Mach","Pressure","Temperature","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1.0652,5.4896e+05,532.28,0.60725,1,0.089867,0.089867,0,0
1.068,5.4721e+05,532.23,0.60532,1,0.08999,0.08999,0,0
1.0707,5.4546e+05,532.18,0.60338,1,0.090113,0.090113,0,0
1.0735,5.4371e+05,532.13,0.60145,1,0.090236,0.090236,0,0
1.0762,5.4196e+05,532.08,0.59951,1,0.090359,0.090359,0,0
1.079,5.402e+05,532.03,0.59757,1,0.090482,0.090482,0,0
1.0817,5.3845e+05,531.98,0.59563,1,0.090605,0.090605,0,0
1.0845,5.3669e+05,531.93,0.59369,1,0.090728,0.090728,0,0
1.0872,5.3494e+05,531.88,0.59175,1,0.09085,0.09085,0,0
1.09,5.3318e+05,531.83,0.58981,1,0.090973,0.090973,0,0
1.0927,5.3143e+05,531.78,0.58786,1,0.091096,0.091096,0,0
1.0955,5.2967e+05,531.72,0.58592,1,0.091219,0.091219,0,0
1.0982,5.2791e+05,531.67,0.58398,1,0.091342,0.091342,0,0
1.101,5.2615e+05,531.62,0.58203,1,0.091465,0.091465,0,0
1.1037,5.244e+05,531.57,0.58008,1,0.091588,0.091588,0,0
1.1065,5.2264e+05,531.52,0.57814,1,0.091711,0.091711,0,0
1.1092,5.2088e+05,531.47,0.57619,1,0.091834,0.091834,0,0
1.112,5.1911e+05,531.41,0.57424,1,0.091957,0.091957,0,0
1.1147,5.1735e+05,531.36,0.57229,1,0.09208,0.09208,0,0
1.1175,5.1559e+05,531.31,0.57034,1,0.092203,0.092203,0,0
1.1202,5.1382e+05,531.26,0.56839,1,0.092326,0.092326,0,0
1.123,5.1206e+05,531.21,0.56643,1,0.092449,0.092449,0,0
1.1258,5.1029e+05,531.15,0.56448,1,0.092572,0.092572,0,0
1.1285,5.0852e+05,531.1,0.56253,1,0.092694,0.092694,0,0
1.1313,5.0676e+05,531.05,0.56057,1,0.092817,0.092817,0,0
1.1341,5.0499e+05,531,0.55862,1,0.09294,0.09294,0,0
1.1368,5.0322e+05,530.94,0.55666,1,0.093063,0.093063,0,0
1.1396,5.0145e+05,530.89,0.5547,1,0.093186,0.093186,0,0
1.1424,4.9968e+05,530.84,0.55274,1,0.093309,0.093309,0,0
1.1451,4.9792e+05,530.79,0.5508,1,0.093432,0.093432,0,0
1.1479,4.9617e+05,530.73,0.54886,1,0.093555,0.093555,0,0
1.1506,4.9441e+05,530.68,0.54692,1,0.093678,0.093678,0,0
1.1533,4.9266e+05,530.63,0.54497,1,0.093801,0.093801,0,0
1.1561,4.909e+05,530.58,0.54303,1,0.093924,0.093924,0,0
1.1589,4.8914e+05,530.52,0.54108,1,0.094047,0.094047,0,0
1.1616,4.8738e+05,530.47,0.53914,1,0.09417,0.09417,0,0
1.1644,4.8562e+05,530.42,0.53719,1,0.094293,0.094293,0,0
1.1671,4.8386e+05,530.36,0.53524,1,0.094416,0.094416,0,0
1.1699,4.821e+05,530.31,0.53329,1,0.094539,0.094539,0,0
1.1727,4.8034e+05,530.26,0.53134,1,0.094661,0.094661,0,0
1.1754,4.7857e+05,530.2,0.5294,1,0.094784,0.094784,0,0
1.1782,4.7682e+05,530.15,0.52746,1,0.094907,0.094907,0,0
1.181,4.7507e+05,530.1,0.52552,1,0.09503,0.09503,0,0
1.1837,4.7331e+05,530.04,0.52358,1,0.095153,0.095153,0,0
1.1865,4.7156e+05,529.99,0.52164,1,0.095276,0.095276,0,0
1.1892,4.6982e+05,529.93,0.51971,1,0.095399,0.095399,0,0
1.192,4.6807e+05,529.88,0.51778,1,0.095522,0.095522,0,0
1.1947,4.6633e+05,529.83,0.51586,1,0.095645,0.095645,0,0
1.1975,4.6459e+05,529.77,0.51393,1,0.095768,0.095768,0,0
1.2002,4.6287e+05,529.72,0.51202,1,0.095891,0.095891,0,0
1.203,4.6114e+05,529.67,0.51011,1,0.096014,0.096014,0,0
1.2057,4.5942e+05,529.61,0.50821,1,0.096137,0.096137,0,0
1.2084,4.577e+05,529.56,0.5063,1,0.09626,0.09626,0,0
1.2112,4.5597e+05,529.5,0.5044,1,0.096383,0.096383,0,0
1.2139,4.5425e+05,529.45,0.50249,1,0.096506,0.096506,0,0
1.2166,4.5253e+05,529.4,0.50058,1,0.096628,0.096628,0,0
1.2194,4.5081e+05,529.34,0.49868,1,0.096751,0.096751,0,0
1.2221,4.491e+05,529.29,0.49679,1,0.096874,0.096874,0,0
1.2248,4.4739e+05,529.24,0.4949,1,0.096997,0.096997,0,0
1.2275,4.4569e+05,529.18,0.49302,1,0.09712,0.09712,0,0
1.2303,4.4398e+05,529.13,0.49113,1,0.097243,0.097243,0,0
1.233,4.423e+05,529.07,0.48927,1,0.097366,0.097366,0,0
1.2357,4.4062e+05,529.02,0.48741,1,0.097489,0.097489,0,0
1.2384,4.3894e+05,528.97,0.48555,1,0.097612,0.097612,0,0
1.2411,4.3726e+05,528.91,0.48369,1,0.097735,0.097735,0,0
1.2438,4.3559e+05,528.86,0.48184,1,0.097858,0.097858,0,0
1.2465,4.3392e+05,528.81,0.48,1,0.097981,0.097981,0,0
1.2491,4.3225e+05,528.75,0.47815,1,0.098104,0.098104,0,0
1.2518,4.3058e+05,528.7,0.47631,1,0.098227,0.098227,0,0
1.2545,4.2891e+05,528.64,0.47446,1,0.09835,0.09835,0,0
1.2572,4.2724e+05,528.59,0.47261,1,0.098473,0.098473,0,0
1.26,4.2556e+05,528.54,0.47075,1,0.098595,0.098595,0,0
1.2627,4.2389e+05,528.48,0.4689,1,0.098718,0.098718,0,0
1.2654,4.2224e+05,528.43,0.46707,1,0.098841,0.098841,0,0
1.268,4.2059e+05,528.37,0.46525,1,0.098964,0.098964,0,0
1.2707,4.1894e+05,528.32,0.46343,1,0.099087,0.099087,0,0
1.2734,4.173e+05,528.27,0.46161,1,0.09921,0.09921,0,0
1.2761,4.1565e+05,528.21,0.45979,1,0.099333,0.099333,0,0
1.2788,4.1401e+05,528.16,0.45797,1,0.099456,0.099456,0,0
1.2815,4.1237e+05,528.1,0.45616,1,0.099579,0.099579,0,0
1.2842,4.1072e+05,528.05,0.45434,1,0.099702,0.099702,0,0
1.2869,4.0908e+05,528,0.45252,1,0.099825,0.099825,0,0
1.2896,4.0743e+05,527.94,0.4507,1,0.099948,0.099948,0,0
1.2923,4.0578e+05,527.89,0.44888,1,0.10007,0.10007,0,0
1.295,4.0414e+05,527.83,0.44706,1,0.10019,0.10019,0,0
1.2977,4.025e+05,527.78,0.44524,1,0.10032,0.10032,0,0
1.3005,4.0086e+05,527.72,0.44342,1,0.10044,0.10044,0,0
1.3032,3.9922e+05,527.67,0.44161,1,0.10056,0.10056,0,0
1.3059,3.9758e+05,527.61,0.4398,1,0.10069,0.10069,0,0
1.3086,3.9595e+05,527.56,0.43799,1,0.10081,0.10081,0,0
1.3113,3.9432e+05,527.5,0.43619,1,0.10093,0.10093,0,0
1.3141,3.9269e+05,527.45,0.43439,1,0.10105,0.10105,0,0
1.3168,3.9107e+05,527.39,0.4326,1,0.10118,0.10118,0,0
1.3195,3.8945e+05,527.33,0.43081,1,0.1013,0.1013,0,0
1.3222,3.8785e+05,527.28,0.42904,1,0.10142,0.10142,0,0
1.3249,3.8624e+05,527.22,0.42726,1,0.10155,0.10155,0,0
1.3276,3.8464e+05,527.17,0.42548,1,0.10167,0.10167,0,0
1.3303,3.8305e+05,527.11,0.42372,1,0.10179,0.10179,0,0
1.333,3.8146e+05,527.06,0.42197,1,0.10191,0.10191,0,0
1.3357,3.7988e+05,527.01,0.42022,1,0.10204,0.10204,0,0
1.3383,3.783e+05,526.95,0.41847,1,0.10216,0.10216,0,0
1.341,3.7674e+05,526.9,0.41674,1,0.10228,0.10228,0,0
1.3437,3.7518e+05,526.84,0.41503,1,0.10241,0.10241,0,0
1.3463,3.7363e+05,526.79,0.41331,1,0.10253,0.10253,0,0
1.349,3.7208e+05,526.73,0.41159,1,0.10265,0.10265,0,0
1.3516,3.7054e+05,526.68,0.40989,1,0.10278,0.10278,0,0
1.3542,3.6902e+05,526.63,0.40821,1,0.1029,0.1029,0,0
1.3569,3.6749e+05,526.57,0.40652,1,0.10302,0.10302,0,0
1.3595,3.6596e+05,526.52,0.40483,1,0.10314,0.10314,0,0
1.3621,3.6446e+05,526.47,0.40317,1,0.10327,0.10327,0,0
1.3646,3.6298e+05,526.41,0.40153,1,0.10339,0.10339,0,0
1.3672,3.6149e+05,526.36,0.39988,1,0.10351,0.10351,0,0
1.3698,3.6001e+05,526.31,0.39824,1,0.10364,0.10364,0,0
1.3724,3.5854e+05,526.25,0.39662,1,0.10376,0.10376,0,0
1.3749,3.5708e+05,526.2,0.395,1,0.10388,0.10388,0,0
1.3775,3.5563e+05,526.15,0.39339,1,0.104,0.104,0,0
1.38,3.5417e+05,526.1,0.39178,1,0.10413,0.10413,0,0
1.3825,3.5272e+05,526.04,0.39018,1,0.10425,0.10425,0,0
1.3851,3.5128e+05,525.99,0.38858,1,0.10437,0.10437,0,0
1.3876,3.4984e+05,525.94,0.38699,1,0.1045,0.1045,0,0
1.3902,3.484e+05,525.89,0.38539,1,0.10462,0.10462,0,0
1.3927,3.4696e+05,525.83,0.3838,1,0.10474,0.10474,0,0
1.3953,3.4552e+05,525.78,0.38221,1,0.10487,0.10487,0,0
1.3978,3.4408e+05,525.73,0.38062,1,0.10499,0.10499,0,0
1.4004,3.4265e+05,525.68,0.37904,1,0.10511,0.10511,0,0
1.403,3.4121e+05,525.62,0.37744,1,0.10523,0.10523,0,0
1.4055,3.3977e+05,525.57,0.37585,1,0.10536,0.10536,0,0
1.4081,3.3832e+05,525.51,0.37425,1,0.10548,0.10548,0,0
1.4107,3.3688e+05,525.46,0.37266,1,0.1056,0.1056,0,0
1.4133,3.3543e+05,525.41,0.37106,1,0.10573,0.10573,0,0
1.416,3.3398e+05,525.35,0.36945,1,0.10585,0.10585,0,0
1.4186,3.3253e+05,525.3,0.36785,1,0.10597,0.10597,0,0
1.4212,3.3108e+05,525.24,0.36624,1,0.10609,0.10609,0,0
1.4239,3.2963e+05,525.19,0.36464,1,0.10622,0.10622,0,0
1.4265,3.2818e+05,525.13,0.36303,1,0.10634,0.10634,0,0
1.4292,3.2673e+05,525.08,0.36143,1,0.10646,0.10646,0,0
1.4319,3.2528e+05,525.02,0.35982,1,0.10659,0.10659,0,0
1.4345,3.2383e+05,524.97,0.35822,1,0.10671,0.10671,0,0
1.4372,3.2238e+05,524.91,0.35662,1,0.10683,0.10683,0,0
1.4399,3.2093e+05,524.85,0.35501,1,0.10696,0.10696,0,0
1.4426,3.1949e+05,524.8,0.35341,1,0.10708,0.10708,0,0
1.4453,3.1804e+05,524.74,0.35182,1,0.1072,0.1072,0,0
1.448,3.1661e+05,524.68,0.35023,1,0.10732,0.10732,0,0
1.4507,3.1518e+05,524.63,0.34864,1,0.10745,0.10745,0,0
1.4534,3.1374e+05,524.57,0.34706,1,0.10757,0.10757,0,0
1.456,3.1233e+05,524.52,0.3455,1,0.10769,0.10769,0,0
1.4586,3.1096e+05,524.46,0.34398,1,0.10782,0.10782,0,0
1.4613,3.0958e+05,524.41,0.34246,1,0.10794,0.10794,0,0
1.4639,3.082e+05,524.35,0.34093,1,0.10806,0.10806,0,0
1.4664,3.0686e+05,524.3,0.33945,1,0.10818,0.10818,0,0
1.4689,3.0556e+05,524.25,0.338,1,0.10831,0.10831,0,0
1.4714,3.0425e+05,524.19,0.33656,1,0.10843,0.10843,0,0
1.4739,3.0295e+05,524.14,0.33512,1,0.10855,0.10855,0,0
1.4763,3.0171e+05,524.09,0.33375,1,0.10868,0.10868,0,0
1.4786,3.0056e+05,524.05,0.33247,1,0.1088,0.1088,0,0
1.4808,2.994e+05,524,0.33119,1,0.10892,0.10892,0,0
1.4831,2.9824e+05,523.95,0.32992,1,0.10905,0.10905,0,0
1.4852,2.9715e+05,523.91,0.32871,1,0.10917,0.10917,0,0
1.4872,2.9614e+05,523.87,0.32759,1,0.10929,0.10929,0,0
1.4892,2.9513e+05,523.82,0.32647,1,0.10941,0.10941,0,0
1.4912,2.9411e+05,523.78,0.32535,1,0.10954,0.10954,0,0
1.4929,2.9321e+05,523.75,0.32435,1,0.10966,0.10966,0,0
1.4944,2.9246e+05,523.71,0.32352,1,0.10978,0.10978,0,0
1.4959,2.9171e+05,523.68,0.32269,1,0.10991,0.10991,0,0
1.4974,2.9096e+05,523.65,0.32186,1,0.11003,0.11003,0,0
1.4988,2.9022e+05,523.62,0.32104,1,0.11015,0.11015,0,0
1.5002,2.8951e+05,523.59,0.32025,1,0.11027,0.11027,0,0
1.5017,2.8879e+05,523.56,0.31946,1,0.1104,0.1104,0,0
1.5031,2.8808e+05,523.53,0.31867,1,0.11052,0.11052,0,0
1.5043,2.8746e+05,523.51,0.31799,1,0.11064,0.11064,0,0
1.5053,2.8698e+05,523.49,0.31746,1,0.11077,0.11077,0,0
1.5062,2.8651e+05,523.47,0.31693,1,0.11089,0.11089,0,0
1.5072,2.8603e+05,523.45,0.31641,1,0.11101,0.11101,0,0
1.508,2.8562e+05,523.43,0.31595,1,0.11114,0.11114,0,0
1.5086,2.8529e+05,523.42,0.31559,1,0.11126,0.11126,0,0
1.5093,2.8497e+05,523.4,0.31524,1,0.11138,0.11138,0,0
1.5099,2.8465e+05,523.39,0.31488,1,0.1115,0.1115,0,0
1.5105,2.8439e+05,523.38,0.31459,1,0.11163,0.11163,0,0
1.5108,2.8421e+05,523.37,0.31439,1,0.11175,0.11175,0,0
1.5112,2.8404e+05,523.36,0.3142,1,0.11187,0.11187,0,0
1.5115,2.8386e+05,523.36,0.31401,1,0.112,0.112,0,0
1.5117,2.8375e+05,523.35,0.31389,1,0.11212,0.11212,0,0
1.5118,2.8376e+05,523.35,0.31389,1,0.11224,0.11224,0,0
1.5118,2.8376e+05,523.35,0.31389,1,0.11236,0.11236,0,0
1.5118,2.8376e+05,523.35,0.3139,1,0.11249,0.11249,0,0
1.5118,2.8379e+05,523.35,0.31393,1,0.11261,0.11261,0,0
1.5116,2.8385e+05,523.36,0.314,1,0.11273,0.11273,0,0
1.5115,2.8392e+05,523.36,0.31407,1,0.11286,0.11286,0,0
1.5114,2.8399e+05,523.36,0.31414,1,0.11298,0.11298,0,0
1.5112,2.8407e+05,523.37,0.31423,1,0.1131,0.1131,0,0
1.511,2.8419e+05,523.37,0.31437,1,0.11322,0.11322,0,0
1.5107,2.8431e+05,523.38,0.3145,1,0.11335,0.11335,0,0
1.5104,2.8443e+05,523.38,0.31463,1,0.11347,0.11347,0,0
1.5102,2.8455e+05,523.38,0.31476,1,0.11359,0.11359,0,0
1.5099,2.8467e+05,523.39,0.3149,1,0.11372,0.11372,0,0
1.5096,2.8479e+05,523.39,0.31503,1,0.11384,0.11384,0,0
1.5094,2.8491e+05,523.4,0.31517,1,0.11396,0.11396,0,0
1.5091,2.8502e+05,523.4,0.31529,1,0.11409,0.11409,0,0
1.509,2.8509e+05,523.41,0.31537,1,0.11421,0.11421,0,0
1.5088,2.8516e+05,523.41,0.31544,1,0.11433,0.11433,0,0
1.5087,2.8523e+05,523.41,0.31552,1,0.11445,0.11445,0,0
1.5086,2.8529e+05,523.42,0.31558,1,0.11458,0.11458,0,0
1.5086,2.8529e+05,523.42,0.31559,1,0.1147,0.1147,0,0
1.5086,2.8529e+05,523.42,0.31559,1,0.11482,0.11482,0,0
1.5086,2.853e+05,523.42,0.31559,1,0.11495,0.11495,0,0
1.5085,2.853e+05,523.42,0.3156,1,0.11507,0.11507,0,0
1.5086,2.853e+05,523.42,0.31559,1,0.11519,0.11519,0,0
1.5086,2.8529e+05,523.42,0.31559,1,0.11531,0.11531,0,0
1.5086,2.8529e+05,523.42,0.31559,1,0.11544,0.11544,0,0
1.5086,2.8528e+05,523.41,0.31558,1,0.11556,0.11556,0,0
1.5086,2.8525e+05,523.41,0.31555,1,0.11568,0.11568,0,0
1.5087,2.8522e+05,523.41,0.31551,1,0.11581,0.11581,0,0
1.5087,2.852e+05,523.41,0.31548,1,0.11593,0.11593,0,0
1.5088,2.8517e+05,523.41,0.31545,1,0.11605,0.11605,0,0
1.5088,2.8515e+05,523.41,0.31543,1,0.11618,0.11618,0,0
1.5089,2.8513e+05,523.41,0.31541,1,0.1163,0.1163,0,0
1.5089,2.8511e+05,523.41,0.31538,1,0.11642,0.11642,0,0
1.509,2.8509e+05,523.41,0.31536,1,0.11654,0.11654,0,0
1.509,2.8509e+05,523.41,0.31537,1,0.11667,0.11667,0,0
1.509,2.8509e+05,523.41,0.31537,1,0.11679,0.11679,0,0
1.509,2.8509e+05,523.41,0.31537,1,0.11691,0.11691,0,0
1.509,2.851e+05,523.41,0.31537,1,0.11704,0.11704,0,0
1.5089,2.8511e+05,523.41,0.31538,1,0.11716,0.11716,0,0
1.5089,2.8512e+05,523.41,0.31539,1,0.11728,0.11728,0,0
1.5089,2.8513e+05,523.41,0.31541,1,0.1174,0.1174,0,0
1.5089,2.8514e+05,523.41,0.31542,1,0.11753,0.11753,0,0
1.5088,2.8517e+05,523.41,0.31546,1,0.11765,0.11765,0,0
1.5087,2.852e+05,523.41,0.31549,1,0.11777,0.11777,0,0
1.5087,2.8524e+05,523.41,0.31553,1,0.1179,0.1179,0,0
1.5086,2.8527e+05,523.41,0.31556,1,0.11802,0.11802,0,0
1.5085,2.853e+05,523.41,0.3156,1,0.11814,0.11814,0,0
1.5085,2.8534e+05,523.42,0.31564,1,0.11827,0.11827,0,0
1.5084,2.8537e+05,523.42,0.31568,1,0.11839,0.11839,0,0
1.5083,2.8541e+05,523.42,0.31572,1,0.11851,0.11851,0,0
1.5083,2.8543e+05,523.42,0.31575,1,0.11863,0.11863,0,0
1.5082,2.8546e+05,523.42,0.31577,1,0.11876,0.11876,0,0
1.5082,2.8549e+05,523.42,0.3158,1,0.11888,0.11888,0,0
1.5081,2.8551e+05,523.42,0.31583,1,0.119,0.119,0,0
1.5081,2.8552e+05,523.42,0.31584,1,0.11913,0.11913,0,0
1.5081,2.8554e+05,523.42,0.31586,1,0.11925,0.11925,0,0
1.508,2.8555e+05,523.43,0.31587,1,0.11937,0.11937,0,0
1.508,2.8556e+05,523.43,0.31589,1,0.11949,0.11949,0,0
1.508,2.8557e+05,523.43,0.31589,1,0.11962,0.11962,0,0
1.508,2.8557e+05,523.43,0.3159,1,0.11974,0.11974,0,0
1.508,2.8558e+05,523.43,0.3159,1,0.11986,0.11986,0,0
1.508,2.8558e+05,523.43,0.31591,1,0.11999,0.11999,0,0
1.508,2.8558e+05,523.43,0.31591,1,0.12011,0.12011,0,0
1.508,2.8558e+05,523.43,0.31591,1,0.12023,0.12023,0,0
1.508,2.8558e+05,523.43,0.31591,1,0.12036,0.12036,0,0
1.508,2.8558e+05,523.43,0.31591,1,0.12048,0.12048,0,0
1.5079,2.8559e+05,523.43,0.31591,1,0.1206,0.1206,0,0
1.5079,2.8559e+05,523.43,0.31591,1,0.12072,0.12072,0,0
1.5079,2.8559e+05,523.43,0.31592,1,0.12085,0.12085,0,0
1.5079,2.8559e+05,523.43,0.31592,1,0.12097,0.12097,0,0
1.5079,2.8559e+05,523.43,0.31592,1,0.12109,0.12109,0,0
1.5079,2.8559e+05,523.43,0.31592,1,0.12122,0.12122,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12134,0.12134,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12146,0.12146,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12158,0.12158,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12171,0.12171,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12183,0.12183,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12195,0.12195,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.12208,0.12208,0,0
1.5079,2.8559e+05,523.42,0.31592,1,0.1222,0.1222,0,0
1.5079,2.856e+05,523.42,0.31592,1,0.12232,0.12232,0,0
1.5079,2.856e+05,523.43,0.31592,1,0.12245,0.12245,0,0
1.5079,2.856e+05,523.42,0.31592,1,0.12257,0.12257,0,0
1.5079,2.856e+05,523.42,0.31593,1,0.12269,0.12269,0,0
1.5079,2.856e+05,523.42,0.31593,1,0.12281,0.12281,0,0
1.5079,2.856e+05,523.42,0.31593,1,0.12294,0.12294,0,0
