Density,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt,fundamental_derivative_of_gas_dynamics
372,317.47,0.26248,9043.1,-0.029707,0,2819200.0,536.97,1,9.5464,-4.334,0,0,870.5095719642524,551697212.844226,3.817436540109045
373,317.34,0.2642,9092.8,-0.025054,0,2817700.0,536.96,1,9.5721,-4.3084,0,0,870.5301230649764,549925534.8447909,3.813413477748664
374,317.2,0.26598,9143.4,-0.024093,0,2816100.0,536.95,1,9.5978,-4.2827,0,0,870.5568925985073,548007528.1428138,3.80894383919081
375,317.07,0.26776,9194.0,-0.023132,0,2814500.0,536.93,1,9.6234,-4.2571,0,0,870.5149333543884,546521187.4138569,3.8067163560185
376,316.93,0.26954,9244.6,-0.022171,0,2813000.0,536.91,1,9.6491,-4.2314,0,0,870.4670887080761,545116030.2482454,3.804899354495623
377,316.8,0.27134,9295.5,-0.021065,0,2811400.0,536.9,1,9.6748,-4.2057,0,0,870.4945051005285,543239204.842732,3.8003594108816707
378,316.66,0.27318,9347.2,-0.019516,0,2809700.0,536.88,1,9.7004,-4.1801,0,0,870.4590618831244,541609677.2355841,3.7976529666882253
379,316.51,0.27503,9398.9,-0.017968,0,2808100.0,536.87,1,9.7261,-4.1544,0,0,870.4869804873126,539669627.8853792,3.7930584738620827
380,316.37,0.27687,9450.6,-0.016419,0,2806400.0,536.85,1,9.7517,-4.1287,0,0,870.4519362093214,538044274.3805168,3.7903086204097645
381,316.23,0.27874,9502.7,-0.014016,0,2804700.0,536.84,1,9.7774,-4.1031,0,0,870.4864899670652,536030211.633659,3.7852222487974716
382,316.08,0.28065,9555.5,-0.01014,0,2803000.0,536.82,1,9.8031,-4.0774,0,0,870.4518695063557,534375270.42037153,3.782426248768666
383,315.93,0.28257,9608.3,-0.0062637,0,2801200.0,536.8,1,9.8287,-4.0518,0,0,870.4235933961355,532609114.40597326,3.7791699002044745
384,315.78,0.28448,9661.2,-0.0023873,0,2799500.0,536.78,1,9.8544,-4.0261,0,0,870.3893519091527,530958300.28385115,3.776332615832951
385,315.62,0.28642,9714.5,0.0027341,0,2797700.0,536.77,1,9.8801,-4.0004,0,0,870.431230534704,528775266.4248041,3.7706793099199287
386,315.46,0.28841,9768.3,0.0091704,0,2795900.0,536.75,1,9.9057,-3.9748,0,0,870.4036777077744,526983049.01828396,3.7673441609880975
387,315.31,0.29039,9822.2,0.015607,0,2794100.0,536.73,1,9.9314,-3.9491,0,0,870.3763509033146,525226557.29695475,3.763984362667632
388,315.15,0.29237,9876.1,0.022043,0,2792200.0,536.71,1,9.957,-3.9234,0,0,870.3555289531938,523326553.43734694,3.760146729185372
389,314.98,0.2944,9930.5,0.019015,0,2790400.0,536.69,1,9.9827,-3.8978,0,0,870.3286811997353,521508595.21356183,3.7567346667559804
390,314.82,0.29645,9985.4,0.0098234,0,2788400.0,536.68,1,10.008,-3.8721,0,0,870.3848767551567,519117839.05719614,3.7499838068751616
391,314.65,0.2985,10040.0,0.0006316,0,2786500.0,536.66,1,10.034,-3.8465,0,0,870.3649734464421,517193937.00403666,3.746046074943965
392,314.48,0.30056,10095.0,-0.0085602,0,2784600.0,536.64,1,10.06,-3.8208,0,0,870.3453526621524,515272960.9705048,3.7420775182016692
393,314.31,0.30267,10151.0,0.016985,0,2782600.0,536.62,1,10.085,-3.7951,0,0,870.3324221676925,513243109.6646871,3.7376109879061925
394,314.13,0.3048,10207.0,0.055718,0,2780600.0,536.6,1,10.111,-3.7695,0,0,870.3198302449355,511183966.3594712,3.7331075432267
395,313.95,0.30693,10263.0,0.094451,0,2778600.0,536.58,1,10.137,-3.7438,0,0,870.3075800259226,509128283.5058558,3.728566841666597
396,313.78,0.30906,10319.0,0.13318,0,2776600.0,536.56,1,10.162,-3.7181,0,0,870.2956746826966,507108365.3180945,3.723988537378477
397,313.59,0.31126,10375.0,0.16657,0,2774500.0,536.54,1,10.188,-3.6925,0,0,870.2906325231144,504916164.66787815,3.7188935212177148
398,313.41,0.31346,10432.0,0.19897,0,2772400.0,536.52,1,10.214,-3.6668,0,0,870.2859988456197,502760073.7010126,3.713754024203108
399,313.22,0.31567,10489.0,0.23137,0,2770400.0,536.5,1,10.239,-3.6412,0,0,870.2752031424818,500686689.53644603,3.7090547953065824
400,313.04,0.31788,10546.0,0.26377,0,2768300.0,536.47,1,10.265,-3.6155,0,0,870.2002269458409,498913426.4470048,3.706330174250439
401,312.84,0.32017,10604.0,0.21213,0,2766100.0,536.45,1,10.291,-3.5898,0,0,870.203332899848,496593857.4926752,3.70057834641173
402,312.64,0.32246,10661.0,0.15729,0,2763900.0,536.43,1,10.316,-3.5642,0,0,870.2069262972474,494279002.1079367,3.694773534846227
403,312.45,0.32475,10719.0,0.10245,0,2761600.0,536.41,1,10.342,-3.5385,0,0,870.2177086806678,491890207.55014676,3.6884168581744334
404,312.25,0.32704,10777.0,0.055706,0,2759400.0,536.39,1,10.368,-3.5128,0,0,870.2223262413346,489584895.14021766,3.68250083781962
405,312.04,0.32942,10835.0,0.098881,0,2757100.0,536.36,1,10.393,-3.4872,0,0,870.1624908869313,487513575.42118317,3.6785876792265544
406,311.83,0.33179,10894.0,0.14206,0,2754800.0,536.34,1,10.419,-3.4615,0,0,870.1748301320667,485076378.7843355,3.6720617332028485
407,311.63,0.33417,10953.0,0.18523,0,2752500.0,536.31,1,10.445,-3.4359,0,0,870.1157959125165,483043845.05391055,3.6680607543638333
408,311.42,0.33656,11012.0,0.22259,0,2750200.0,536.29,1,10.47,-3.4102,0,0,870.1291824939165,480616287.5625254,3.66142090488697
409,311.2,0.33902,11071.0,0.23693,0,2747800.0,536.27,1,10.496,-3.3845,0,0,870.1500681241727,478054559.36187625,3.6541960065641206
410,310.98,0.34148,11130.0,0.25127,0,2745400.0,536.24,1,10.522,-3.3589,0,0,870.0992897844483,475863992.2254605,3.649526393393794
411,310.76,0.34394,11190.0,0.26561,0,2743000.0,536.22,1,10.547,-3.3332,0,0,870.1214081582272,473313522.5025902,3.6421678849325456
412,310.54,0.34643,11250.0,0.26541,0,2740600.0,536.19,1,10.573,-3.3075,0,0,870.0716150348956,471132076.42561156,3.6373906106016007
413,310.31,0.34899,11310.0,0.23445,0,2738100.0,536.16,1,10.599,-3.2819,0,0,870.029306436724,468816373.5441065,3.632029289649272
414,310.08,0.35155,11370.0,0.20349,0,2735600.0,536.14,1,10.624,-3.2562,0,0,870.060385752372,466144685.99409074,3.6239274216156194
415,309.85,0.3541,11430.0,0.17253,0,2733100.0,536.11,1,10.65,-3.2306,0,0,870.0192479066613,463839505.16127175,3.618438606113761
416,309.61,0.3567,11490.0,0.15863,0,2730500.0,536.09,1,10.676,-3.2049,0,0,870.0589747226406,461043575.7227803,3.609628381109566
417,309.37,0.35934,11551.0,0.16641,0,2727900.0,536.06,1,10.701,-3.1792,0,0,870.0262899708299,458612444.8310553,3.6034510603798258
418,309.13,0.36199,11612.0,0.17419,0,2725300.0,536.03,1,10.727,-3.1536,0,0,869.9942285051602,456186811.7733345,3.5972059030783528
419,308.88,0.36463,11673.0,0.18197,0,2722600.0,536.0,1,10.753,-3.1279,0,0,869.9700972598603,453630549.88255036,3.59032919644734
420,308.63,0.36733,11734.0,0.19171,0,2720000.0,535.97,1,10.778,-3.1022,0,0,869.9393482500792,451187107.3258974,3.5839414348955603
421,308.38,0.37008,11795.0,0.20299,0,2717200.0,535.95,1,10.804,-3.0766,0,0,869.9979763176287,448184919.92744535,3.57354335172692
422,308.12,0.37282,11856.0,0.21427,0,2714500.0,535.92,1,10.83,-3.0509,0,0,869.976212541411,445619872.7134342,3.566411182135391
423,307.87,0.37557,11918.0,0.22554,0,2711800.0,535.89,1,10.855,-3.0253,0,0,869.9552062531138,443090215.400976,3.5591972059536214
424,307.6,0.37838,11979.0,0.2304,0,2709000.0,535.86,1,10.881,-2.9996,0,0,869.942506528837,440404225.7878495,3.5513122352358075
425,307.33,0.38123,12041.0,0.23223,0,2706100.0,535.83,1,10.907,-2.9739,0,0,869.9382748009862,437620551.8613326,3.5427394000260723
426,307.06,0.38408,12103.0,0.23405,0,2703300.0,535.8,1,10.932,-2.9483,0,0,869.9273913303641,434949882.3062217,3.534659591970586
427,306.79,0.38692,12165.0,0.23588,0,2700400.0,535.76,1,10.958,-2.9226,0,0,869.8501082152313,432525801.29128695,3.5287795765382137
428,306.51,0.38986,12227.0,0.23752,0,2697500.0,535.73,1,10.984,-2.8969,0,0,869.8486573990157,429736753.10559595,3.5199082672637108
429,306.23,0.39281,12289.0,0.23912,0,2694500.0,535.7,1,11.009,-2.8713,0,0,869.8560458369401,426852154.34372437,3.51031081672082
430,305.95,0.39577,12351.0,0.24072,0,2691600.0,535.67,1,11.035,-2.8456,0,0,869.8567419224665,424080523.940496,3.5012113864106027
431,305.66,0.39872,12413.0,0.24232,0,2688600.0,535.64,1,11.061,-2.82,0,0,869.8664280356433,421186536.78608924,3.4913706891394987
432,305.36,0.40178,12476.0,0.24948,0,2685600.0,535.6,1,11.086,-2.7943,0,0,869.8013401819662,418610836.5567126,3.4844012182495074
433,305.07,0.40484,12538.0,0.25714,0,2682500.0,535.57,1,11.112,-2.7686,0,0,869.8212844657621,415631818.5480111,3.4736850072171968
434,304.77,0.40791,12601.0,0.26479,0,2679400.0,535.53,1,11.138,-2.743,0,0,869.7661997369228,412969076.3645096,3.465864893622825
435,304.47,0.41098,12663.0,0.27257,0,2676300.0,535.5,1,11.163,-2.7173,0,0,869.7886874754718,409982469.4451286,3.4548810965553423
436,304.16,0.41416,12726.0,0.28352,0,2673100.0,535.46,1,11.189,-2.6916,0,0,869.7439802575989,407207803.75431854,3.446172586741607
437,303.84,0.41734,12788.0,0.29448,0,2670000.0,535.43,1,11.215,-2.666,0,0,869.7691654278344,404188622.61764437,3.434906887908566
438,303.53,0.42052,12851.0,0.30543,0,2666800.0,535.39,1,11.24,-2.6403,0,0,869.7268808669916,401432622.3763528,3.425942674978704
439,303.21,0.42371,12914.0,0.31632,0,2663500.0,535.35,1,11.266,-2.6147,0,0,869.6941842832814,398558228.2655898,3.416175872291583
440,302.88,0.42701,12976.0,0.32684,0,2660200.0,535.32,1,11.291,-2.589,0,0,869.7405821063151,395344662.2922811,3.4030987563621427
441,302.55,0.43031,13039.0,0.33736,0,2656900.0,535.28,1,11.317,-2.5633,0,0,869.710787677794,392465749.5562023,3.3930298791865106
442,302.22,0.43361,13102.0,0.34788,0,2653600.0,535.24,1,11.343,-2.5377,0,0,869.6823632081565,389597051.7826296,3.38281814513716
443,301.89,0.43695,13164.0,0.35571,0,2650300.0,535.2,1,11.368,-2.512,0,0,869.6553335913634,386738631.5275858,3.372461459175442
444,301.54,0.44037,13227.0,0.35645,0,2646800.0,535.16,1,11.394,-2.4863,0,0,869.6473207210441,383641784.1372446,3.360524300657774
445,301.2,0.4438,13289.0,0.3572,0,2643400.0,535.12,1,11.42,-2.4607,0,0,869.6321876153115,380681367.568454,3.3491318525812237
446,300.85,0.44723,13352.0,0.35795,0,2640000.0,535.08,1,11.445,-2.435,0,0,869.618687409554,377707456.2773113,3.337572493917572
447,300.5,0.4507,13414.0,0.36729,0,2636500.0,535.04,1,11.471,-2.4094,0,0,869.615896899496,374647836.9483443,3.3251029872073823
448,300.13,0.45426,13477.0,0.38982,0,2633000.0,535.0,1,11.497,-2.3837,0,0,869.6149739522277,371551698.9038714,3.3124452228827286
449,299.77,0.45781,13539.0,0.41235,0,2629400.0,534.96,1,11.522,-2.358,0,0,869.62518190907,368397068.2948959,3.2988384048994233
450,299.41,0.46137,13601.0,0.43489,0,2625900.0,534.92,1,11.548,-2.3324,0,0,869.6281994829923,365353214.87319034,3.2857872407817466
451,299.03,0.46499,13663.0,0.44117,0,2622300.0,534.87,1,11.574,-2.3067,0,0,869.5617794400891,362479832.225521,3.27521279244289
452,298.65,0.46868,13725.0,0.43206,0,2618600.0,534.83,1,11.599,-2.281,0,0,869.5875926646288,359222999.07694983,3.2602152946260223
453,298.27,0.47237,13787.0,0.42294,0,2614900.0,534.78,1,11.625,-2.2554,0,0,869.5343883123614,356279479.2529,3.2484835398002687
454,297.89,0.47607,13849.0,0.41383,0,2611300.0,534.74,1,11.651,-2.2297,0,0,869.5551401926916,353147970.4406404,3.23383580775753
455,297.49,0.47985,13911.0,0.40984,0,2607500.0,534.7,1,11.676,-2.2041,0,0,869.5978653820993,349797399.93807554,3.217336925228238
456,297.09,0.48368,13972.0,0.40881,0,2603700.0,534.65,1,11.702,-2.1784,0,0,869.560915364309,346755282.61208963,3.2041602378365064
457,296.69,0.48751,14033.0,0.40778,0,2599900.0,534.6,1,11.728,-2.1527,0,0,869.5261586519056,343727410.19189245,3.190769623767582
458,296.29,0.49134,14095.0,0.40676,0,2596200.0,534.56,1,11.753,-2.1271,0,0,869.5667387416895,340521203.4567992,3.174354259884298
459,295.88,0.49528,14156.0,0.39223,0,2592300.0,534.51,1,11.779,-2.1014,0,0,869.547011655908,337409282.53206545,3.159655015376325
460,295.46,0.49925,14216.0,0.37325,0,2588400.0,534.46,1,11.805,-2.0757,0,0,869.5298603500562,334290803.39270717,3.144712090250933
461,295.04,0.50323,14277.0,0.35428,0,2584500.0,534.41,1,11.83,-2.0501,0,0,869.5153457947025,331188887.0088049,3.1295219361222775
462,294.62,0.50721,14337.0,0.3353,0,2580600.0,534.36,1,11.856,-2.0244,0,0,869.5035307912154,328103701.6820634,3.1140810285701757
463,294.18,0.51131,14397.0,0.36508,0,2576600.0,534.31,1,11.882,-1.9988,0,0,869.5052056550261,324901677.4105695,3.097492739120616
464,293.74,0.51543,14457.0,0.40206,0,2572600.0,534.26,1,11.907,-1.9731,0,0,869.509968559816,321718661.55524737,3.0806252646947265
465,293.3,0.51955,14517.0,0.43904,0,2568600.0,534.21,1,11.933,-1.9474,0,0,869.5178967791899,318554872.20095664,3.063474943405227
466,292.87,0.52368,14576.0,0.47602,0,2564600.0,534.16,1,11.959,-1.9218,0,0,869.5290699737459,315432049.15669423,3.0460381981887776
467,292.41,0.52796,14635.0,0.42486,0,2560500.0,534.1,1,11.984,-1.8961,0,0,869.4679147651183,312438853.2374112,3.0313004487300828
468,291.94,0.53225,14694.0,0.37287,0,2556400.0,534.05,1,12.01,-1.8704,0,0,869.4969188970832,309182134.09576,3.012351732840576
469,291.48,0.53654,14752.0,0.32088,0,2552300.0,534.0,1,12.036,-1.8448,0,0,869.5297161678008,305969044.10793716,2.9930832723018472
470,291.02,0.54085,14811.0,0.27462,0,2548100.0,533.94,1,12.061,-1.8191,0,0,869.4897695022494,302945973.63575697,2.976541634928987
471,290.54,0.54528,14868.0,0.27482,0,2543900.0,533.89,1,12.087,-1.7935,0,0,869.5419846654405,299650348.4864016,2.955659677183472
472,290.06,0.54972,14925.0,0.27503,0,2539700.0,533.83,1,12.113,-1.7678,0,0,869.5092610937938,296626409.2276844,2.938510400258699
473,289.58,0.55416,14982.0,0.27523,0,2535500.0,533.77,1,12.138,-1.7421,0,0,869.4800501155512,293621980.8168203,2.921068057918924
474,289.1,0.55863,15039.0,0.28695,0,2531200.0,533.72,1,12.164,-1.7165,0,0,869.5571890919157,290314747.2651166,2.8981607954360777
475,288.6,0.56324,15095.0,0.33742,0,2526900.0,533.66,1,12.19,-1.6908,0,0,869.5485076562007,287232562.76356745,2.8790481321314245
476,288.09,0.56785,15151.0,0.38788,0,2522600.0,533.6,1,12.215,-1.6651,0,0,869.543988955636,284153162.1157584,2.859609444992211
477,287.59,0.57245,15206.0,0.43834,0,2518300.0,533.54,1,12.241,-1.6395,0,0,869.5437500277261,281116425.8600866,2.8398419306705955
478,287.08,0.57712,15261.0,0.50108,0,2514000.0,533.48,1,12.267,-1.6138,0,0,869.5479117818742,278083448.5919268,2.819743070078559
479,286.56,0.58189,15315.0,0.58677,0,2509600.0,533.42,1,12.292,-1.5882,0,0,869.56986694104,274976934.9637071,2.79823100569556
480,286.04,0.58667,15369.0,0.67246,0,2505200.0,533.36,1,12.318,-1.5625,0,0,869.5968703870548,271896619.2082383,2.776359491326123
481,285.51,0.59144,15423.0,0.75815,0,2500800.0,533.3,1,12.344,-1.5368,0,0,869.6290703724775,268824105.3057887,2.754127332169058
482,284.98,0.59631,15476.0,0.71674,0,2496300.0,533.23,1,12.369,-1.5112,0,0,869.585374679185,265916193.2737896,2.7348079205117086
483,284.43,0.60129,15529.0,0.53067,0,2491800.0,533.17,1,12.395,-1.4855,0,0,869.642086969912,262784506.18686962,2.710739642655203
484,283.88,0.60626,15581.0,0.3446,0,2487300.0,533.1,1,12.421,-1.4598,0,0,869.6084525404686,259888995.46248013,2.6907312287515355
485,283.33,0.61124,15633.0,0.15853,0,2482800.0,533.04,1,12.446,-1.4342,0,0,869.6768732922129,256815511.92551088,2.665918059164574
486,282.77,0.6163,15684.0,0.12475,0,2478200.0,532.97,1,12.472,-1.4085,0,0,869.6686984302833,253881844.017389,2.6440547803263046
487,282.2,0.62143,15734.0,0.19815,0,2473700.0,532.91,1,12.498,-1.3829,0,0,869.7497846855631,250834216.80993512,2.6184902375160948
488,281.63,0.62656,15784.0,0.27154,0,2469100.0,532.84,1,12.523,-1.3572,0,0,869.7536950261002,247940028.7340606,2.5959044791708816
489,281.07,0.63169,15834.0,0.34494,0,2464500.0,532.77,1,12.549,-1.3315,0,0,869.7636868647818,245091322.42203265,2.5729666440348304
490,280.48,0.63696,15882.0,0.35313,0,2459900.0,532.7,1,12.575,-1.3059,0,0,869.7799497799224,242219078.17682874,2.5496790132488463
491,279.89,0.64229,15930.0,0.33419,0,2455300.0,532.63,1,12.6,-1.2802,0,0,869.8026795333101,239376501.9773575,2.526044724132028
492,279.3,0.64762,15978.0,0.31526,0,2450600.0,532.56,1,12.626,-1.2545,0,0,869.8483719468363,236498568.33266005,2.5008397335383803
493,278.7,0.65295,16025.0,0.29632,0,2446000.0,532.49,1,12.652,-1.2289,0,0,869.8849218563184,233701152.26801887,2.4765158289329023
494,278.09,0.65843,16071.0,0.30186,0,2441300.0,532.42,1,12.677,-1.2032,0,0,869.9454300610056,230855458.2639655,2.45061435443532
495,277.48,0.66395,16116.0,0.31258,0,2436500.0,532.34,1,12.703,-1.1776,0,0,869.926124982019,228142818.32000655,2.4277748246179995
496,276.86,0.66946,16161.0,0.3233,0,2431800.0,532.27,1,12.729,-1.1519,0,0,870.0021290453379,225347542.0384248,2.4012012494597683
497,276.24,0.67498,16207.0,0.33402,0,2427100.0,532.2,1,12.754,-1.1262,0,0,870.086540682963,222588534.79513747,2.374307430650699
498,275.61,0.68068,16249.0,0.32863,0,2422400.0,532.12,1,12.78,-1.1006,0,0,870.0721025796428,219997334.622492,2.3517820617877696
499,274.97,0.68639,16292.0,0.32231,0,2417600.0,532.04,1,12.806,-1.0749,0,0,870.0831786032682,217361867.56320867,2.3276822078954646
500,274.33,0.69209,16334.0,0.31599,0,2412800.0,531.97,1,12.831,-1.0492,0,0,870.2116036448862,214620206.06933358,2.298607214019902
501,273.69,0.69782,16376.0,0.30426,0,2408000.0,531.89,1,12.857,-1.0236,0,0,870.239883372186,212053661.1161244,2.273932399137246
502,273.02,0.70373,16416.0,0.21343,0,2403200.0,531.81,1,12.883,-0.99792,0,0,870.2767104020545,209474292.34620842,2.2489906706075278
503,272.36,0.70963,16456.0,0.12261,0,2398400.0,531.73,1,12.908,-0.97226,0,0,870.3223593630397,206944661.4545632,2.2237962159802356
504,271.7,0.71554,16495.0,0.031789,0,2393600.0,531.65,1,12.934,-0.9466,0,0,870.3771119722725,204449857.75946617,2.1983648279845753
505,271.03,0.72148,16534.0,-0.013176,0,2388800.0,531.57,1,12.96,-0.92093,0,0,870.4412567857253,201975571.80373013,2.1727139713049657
506,270.34,0.72757,16571.0,0.1463,0,2383900.0,531.49,1,12.985,-0.89527,0,0,870.5359429731923,199459944.20310646,2.1455536565027433
507,269.66,0.73366,16607.0,0.30577,0,2379100.0,531.41,1,13.011,-0.86961,0,0,870.6201467270973,197045825.38032776,2.1195237989393245
508,268.97,0.73975,16644.0,0.46524,0,2374200.0,531.32,1,13.037,-0.84395,0,0,870.6189437165353,194709776.93869698,2.096594088526902
509,268.28,0.74589,16679.0,0.62045,0,2369400.0,531.24,1,13.062,-0.81828,0,0,870.7234103703489,192353910.05870843,2.0702482270416143
510,267.57,0.75218,16712.0,0.76583,0,2364500.0,531.15,1,13.088,-0.79262,0,0,870.7417698185566,190056915.26299638,2.046996384022223
511,266.86,0.75847,16746.0,0.91121,0,2359700.0,531.07,1,13.114,-0.76696,0,0,870.8677532053509,187748354.42851016,2.0204273846245924
512,266.15,0.76475,16779.0,1.0566,0,2354800.0,530.98,1,13.139,-0.7413,0,0,870.9069337053363,185521828.4600273,1.9969406492867368
513,265.43,0.77114,16811.0,1.0507,0,2349900.0,530.89,1,13.165,-0.71563,0,0,870.9566695712301,183315890.0319524,1.9733567929815106
514,264.69,0.77767,16841.0,0.83727,0,2345000.0,530.8,1,13.191,-0.68997,0,0,871.0172884706313,181117725.80542138,1.9496993389994097
515,263.95,0.7842,16871.0,0.62387,0,2340000.0,530.71,1,13.216,-0.66431,0,0,871.1136672725594,178919897.0249239,1.9247186325004486
516,263.21,0.79073,16901.0,0.41047,0,2335100.0,530.62,1,13.242,-0.63865,0,0,871.1975029262262,176795670.60944605,1.9009998258009708
517,262.46,0.79735,16929.0,0.36248,0,2330200.0,530.53,1,13.268,-0.61298,0,0,871.2932411540477,174695079.6794277,1.8772881694453192
518,261.7,0.80403,16955.0,0.45486,0,2325300.0,530.44,1,13.293,-0.58732,0,0,871.4012252466576,172618896.2169633,1.8536128194107873
519,260.95,0.81071,16982.0,0.54724,0,2320400.0,530.35,1,13.319,-0.56166,0,0,871.5217998793509,170593952.5671262,1.8300040884759299
520,260.19,0.81739,17008.0,0.63962,0,2315500.0,530.25,1,13.344,-0.536,0,0,871.5245971386399,168638452.47750336,1.8105009601248203
521,259.42,0.82419,17032.0,0.69563,0,2310600.0,530.16,1,13.37,-0.51033,0,0,871.6702388129735,166660204.96220285,1.7870457477968262
522,258.64,0.83103,17054.0,0.73294,0,2305700.0,530.06,1,13.396,-0.48467,0,0,871.6964824795202,164743989.8609157,1.7676252660733773
523,257.86,0.83788,17077.0,0.77024,0,2300800.0,529.97,1,13.421,-0.45901,0,0,871.8685712554212,162827646.3202121,1.744437555918724
524,257.08,0.84473,17100.0,0.80754,0,2295900.0,529.87,1,13.447,-0.43335,0,0,871.9196401154376,160978048.98641157,1.7252001725704043
525,256.28,0.85172,17119.0,1.1404,0,2291000.0,529.77,1,13.473,-0.40768,0,0,871.9830568914505,159135380.99065804,1.7060593290497048
526,255.48,0.85874,17138.0,1.5568,0,2286100.0,529.67,1,13.498,-0.38202,0,0,872.0591688256349,157325061.69215977,1.687037813974597
527,254.67,0.86576,17157.0,1.9733,0,2281200.0,529.57,1,13.524,-0.35636,0,0,872.1483237425119,155535115.14531723,1.6681585678413895
528,253.87,0.87278,17176.0,2.3897,0,2276300.0,529.48,1,13.55,-0.3307,0,0,872.3908261202508,153779532.1695874,1.6460050473033299
529,253.04,0.88001,17192.0,2.274,0,2271400.0,529.37,1,13.575,-0.30503,0,0,872.3671482689703,152042240.8307769,1.6309181884486463
530,252.21,0.88727,17207.0,2.0984,0,2266400.0,529.27,1,13.601,-0.27937,0,0,872.5293477188218,150312809.3362922,1.6115598619486606
531,251.37,0.89452,17222.0,1.9227,0,2261500.0,529.16,1,13.627,-0.25371,0,0,872.5312186517207,148621239.6232444,1.5967069422611928
532,250.54,0.90178,17237.0,1.751,0,2256600.0,529.06,1,13.652,-0.22805,0,0,872.6901554955975,146972103.10189706,1.578810155413815
533,249.69,0.90915,17248.0,1.7964,0,2251700.0,528.95,1,13.678,-0.20238,0,0,872.7184891838907,145326187.8300084,1.5642422288941955
534,248.83,0.91653,17260.0,1.8418,0,2246800.0,528.85,1,13.704,-0.17672,0,0,872.9068470227717,143706853.8442136,1.5468135514330854
535,247.98,0.92391,17271.0,1.8873,0,2241900.0,528.74,1,13.729,-0.15106,0,0,872.9630467082603,142119186.90837064,1.5325900137003332
536,247.13,0.9313,17282.0,1.9436,0,2237000.0,528.63,1,13.755,-0.1254,0,0,873.0331277215578,140559199.06871745,1.5185238784921165
537,246.25,0.93883,17289.0,2.0685,0,2232100.0,528.52,1,13.781,-0.099733,0,0,873.1174432661044,138993217.33211344,1.504625570774996
538,245.37,0.94635,17296.0,2.1934,0,2227300.0,528.41,1,13.806,-0.074071,0,0,873.1802181703592,137461476.73956615,1.4917909053383818
539,244.49,0.95387,17304.0,2.3183,0,2222400.0,528.3,1,13.832,-0.048408,0,0,873.2934920786174,135951211.43162492,1.4782346037543348
540,243.61,0.96144,17310.0,2.3132,0,2217500.0,528.19,1,13.858,-0.022746,0,0,873.4220180415545,134469453.44658396,1.4648685579033067
541,242.7,0.96912,17313.0,1.9315,0,2212600.0,528.07,1,13.883,0.0029167,0,0,873.4116555734541,132952020.76904984,1.454212160548375
542,241.8,0.9768,17317.0,1.5498,0,2207700.0,527.96,1,13.909,0.028579,0,0,873.5706688877738,131503119.16028504,1.44116852682095
543,240.89,0.98448,17320.0,1.1681,0,2202900.0,527.84,1,13.935,0.054242,0,0,873.5504483362145,130036672.66934516,1.4315246270906137
544,239.98,0.99214,17322.0,1.0926,0,2198000.0,527.73,1,13.96,0.079904,0,0,873.7407272384817,128631336.96176621,1.4187874473689879
545,239.07,0.99978,17321.0,1.5259,0,2193200.0,527.61,1,13.986,0.10557,0,0,873.7492727859158,127212686.46403356,1.409308579186422
546,238.16,1.0074,17321.0,1.9591,0,2188500.0,527.5,1,14.012,0.13123,0,0,873.8909949420733,125857991.60146783,1.3983811099574526
547,237.25,1.015,17320.0,2.3924,0,2183700.0,527.38,1,14.037,0.15689,0,0,873.9285046023028,124485876.74940984,1.3890323603422685
548,236.31,1.0228,17318.0,2.5995,0,2178900.0,527.26,1,14.063,0.18255,0,0,873.9807452597076,123105445.61253068,1.3797266995845823
549,235.36,1.0306,17313.0,2.5879,0,2174100.0,527.14,1,14.089,0.20822,0,0,874.048048776332,121738127.44688019,1.3704570459267797
550,234.4,1.0385,17308.0,2.5762,0,2169200.0,527.01,1,14.114,0.23388,0,0,874.0099210741981,120338146.40196466,1.3626105624152425
551,233.45,1.0463,17303.0,2.5645,0,2164400.0,526.89,1,14.14,0.25954,0,0,874.107965749607,119017319.86188067,1.3533610413922355
552,232.49,1.0541,17296.0,2.4517,0,2159500.0,526.77,1,14.166,0.2852,0,0,874.2659013978165,117717529.09155029,1.3434083080308317
553,231.52,1.0619,17288.0,2.2821,0,2154800.0,526.64,1,14.191,0.31087,0,0,874.1859968993567,116360696.3557818,1.3369041164945397
554,230.55,1.0698,17279.0,2.1126,0,2150000.0,526.51,1,14.217,0.33653,0,0,874.164718555835,115032054.34966995,1.3296289058005635
555,229.57,1.0776,17271.0,1.943,0,2145200.0,526.39,1,14.243,0.36219,0,0,874.3269592465421,113775240.4115172,1.3202577928754615
556,228.58,1.0854,17259.0,1.896,0,2140400.0,526.26,1,14.268,0.38785,0,0,874.3372401972683,112471505.21134245,1.3128268277745976
557,227.57,1.0933,17246.0,1.885,0,2135500.0,526.13,1,14.294,0.41352,0,0,874.4100362332866,111181261.61710614,1.3045896055742658
558,226.56,1.1012,17234.0,1.874,0,2130700.0,526.0,1,14.32,0.43918,0,0,874.4527142927298,109903444.27180581,1.2969273013144167
559,225.56,1.1091,17221.0,1.863,0,2125900.0,525.86,1,14.345,0.46484,0,0,874.3399976685605,108591104.36468117,1.2911216538245078
560,224.54,1.1168,17205.0,1.8945,0,2121100.0,525.73,1,14.371,0.4905,0,0,874.4149503780301,107348042.96999447,1.2831544576883758
