,Density,Energy,Mach,Momentum:0,Momentum:1,Momentum:2,Pressure,Pressure_Coefficient,Temperature,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,G,Z
171,202.89,316270000.0,1.7,16309,-4.4021e-11,0,1499900.0,7.3167e-14,569.36,1,0.171,0.171,0.4,0,1.375592832261582,0.35921647817410174
172,202.89,316270000.0,1.7,16309,-4.1763e-11,0,1499900.0,7.6377e-14,569.36,1,0.172,0.172,0.4,0,1.375592832261582,0.35921647817410174
173,202.89,316270000.0,1.7,16309,-3.9504e-11,0,1499900.0,7.9587e-14,569.36,1,0.173,0.173,0.4,0,1.375592832261582,0.35921647817410174
174,202.89,316270000.0,1.7,16309,-3.5863e-11,0,1499900.0,8.2316e-14,569.36,1,0.174,0.174,0.4,0,1.375592832261582,0.35921647817410174
175,202.89,316270000.0,1.7,16309,-2.9807e-11,0,1499900.0,8.4206e-14,569.36,1,0.175,0.175,0.4,0,1.375592832261582,0.35921647817410174
176,202.89,316270000.0,1.7,16309,-2.9712e-11,0,1499900.0,8.5215e-14,569.36,1,0.176,0.176,0.4,0,1.375592832261582,0.35921647817410174
177,202.89,316270000.0,1.7,16309,-3.5895e-11,0,1499900.0,8.5298e-14,569.36,1,0.177,0.177,0.4,0,1.375592832261582,0.35921647817410174
178,202.89,316270000.0,1.7,16309,-4.2645e-11,0,1499900.0,8.4762e-14,569.36,1,0.178,0.178,0.4,0,1.375592832261582,0.35921647817410174
179,202.89,316270000.0,1.7,16309,-4.9896e-11,0,1499900.0,8.3679e-14,569.36,1,0.179,0.179,0.4,0,1.375592832261582,0.35921647817410174
180,202.89,316270000.0,1.7,16309,-5.7147e-11,0,1499900.0,8.2596e-14,569.36,1,0.18,0.18,0.4,0,1.375592832261582,0.35921647817410174
181,202.89,316270000.0,1.7,16309,-6.4398e-11,0,1499900.0,8.1514e-14,569.36,1,0.181,0.181,0.4,0,1.375592832261582,0.35921647817410174
182,202.89,316270000.0,1.7,16309,-7.1649e-11,0,1499900.0,8.0431e-14,569.36,1,0.182,0.182,0.4,0,1.375592832261582,0.35921647817410174
183,202.89,316270000.0,1.7,16309,-7.89e-11,0,1499900.0,7.9348e-14,569.36,1,0.183,0.183,0.4,0,1.375592832261582,0.35921647817410174
184,202.89,316270000.0,1.7,16309,-8.6151e-11,0,1499900.0,7.8265e-14,569.36,1,0.184,0.184,0.4,0,1.375592832261582,0.35921647817410174
185,202.89,316270000.0,1.7,16309,-9.3403e-11,0,1499900.0,7.7182e-14,569.36,1,0.185,0.185,0.4,0,1.375592832261582,0.35921647817410174
186,202.89,316270000.0,1.7,16309,-1.0065e-10,0,1499900.0,7.6099e-14,569.36,1,0.186,0.186,0.4,0,1.375592832261582,0.35921647817410174
187,202.89,316270000.0,1.7,16309,-1.079e-10,0,1499900.0,7.5017e-14,569.36,1,0.187,0.187,0.4,0,1.375592832261582,0.35921647817410174
188,202.89,316270000.0,1.7,16309,-1.1516e-10,0,1499900.0,7.3934e-14,569.36,1,0.188,0.188,0.4,0,1.375592832261582,0.35921647817410174
189,202.89,316270000.0,1.7,16309,-1.2241e-10,0,1499900.0,7.2851e-14,569.36,1,0.189,0.189,0.4,0,1.375592832261582,0.35921647817410174
190,202.89,316270000.0,1.7,16309,-1.2966e-10,0,1499900.0,7.1768e-14,569.36,1,0.19,0.19,0.4,0,1.375592832261582,0.35921647817410174
191,202.89,316270000.0,1.7,16309,-1.3691e-10,0,1499900.0,7.0685e-14,569.36,1,0.191,0.191,0.4,0,1.375592832261582,0.35921647817410174
192,202.89,316270000.0,1.7,16309,-1.4416e-10,0,1499900.0,6.9602e-14,569.36,1,0.192,0.192,0.4,0,1.375592832261582,0.35921647817410174
193,202.89,316270000.0,1.7,16309,-1.5141e-10,0,1499900.0,6.852e-14,569.36,1,0.193,0.193,0.4,0,1.375592832261582,0.35921647817410174
194,202.89,316270000.0,1.7,16309,-1.5866e-10,0,1499900.0,6.7437e-14,569.36,1,0.194,0.194,0.4,0,1.375592832261582,0.35921647817410174
195,202.89,316270000.0,1.7,16309,-1.6962e-10,0,1499900.0,6.8007e-14,569.36,1,0.195,0.195,0.4,0,1.375592832261582,0.35921647817410174
196,202.89,316270000.0,1.7,16309,-1.8117e-10,0,1499900.0,6.8843e-14,569.36,1,0.196,0.196,0.4,0,1.375592832261582,0.35921647817410174
197,202.89,316270000.0,1.7,16309,-1.9273e-10,0,1499900.0,6.9679e-14,569.36,1,0.197,0.197,0.4,0,1.375592832261582,0.35921647817410174
198,202.89,316270000.0,1.7,16309,-2.0428e-10,0,1499900.0,7.0515e-14,569.36,1,0.198,0.198,0.4,0,1.375592832261582,0.35921647817410174
199,202.89,316270000.0,1.7,16309,-2.1584e-10,0,1499900.0,7.1351e-14,569.36,1,0.199,0.199,0.4,0,1.375592832261582,0.35921647817410174
200,202.89,316270000.0,1.7,16309,-2.2739e-10,0,1499900.0,7.2186e-14,569.36,1,0.2,0.2,0.4,0,1.375592832261582,0.35921647817410174
201,202.89,316270000.0,1.7,16309,-2.3894e-10,0,1499900.0,7.3022e-14,569.36,1,0.201,0.201,0.4,0,1.375592832261582,0.35921647817410174
202,202.89,316270000.0,1.7,16309,-2.505e-10,0,1499900.0,7.3858e-14,569.36,1,0.202,0.202,0.4,0,1.375592832261582,0.35921647817410174
203,202.89,316270000.0,1.7,16309,-2.6205e-10,0,1499900.0,7.4694e-14,569.36,1,0.203,0.203,0.4,0,1.375592832261582,0.35921647817410174
204,202.89,316270000.0,1.7,16309,-2.736e-10,0,1499900.0,7.553e-14,569.36,1,0.204,0.204,0.4,0,1.375592832261582,0.35921647817410174
205,202.89,316270000.0,1.7,16309,-2.8516e-10,0,1499900.0,7.6365e-14,569.36,1,0.205,0.205,0.4,0,1.375592832261582,0.35921647817410174
206,202.89,316270000.0,1.7,16309,-2.9671e-10,0,1499900.0,7.7201e-14,569.36,1,0.206,0.206,0.4,0,1.375592832261582,0.35921647817410174
207,202.89,316270000.0,1.7,16309,-3.0827e-10,0,1499900.0,7.8037e-14,569.36,1,0.207,0.207,0.4,0,1.375592832261582,0.35921647817410174
208,202.89,316270000.0,1.7,16309,-3.1982e-10,0,1499900.0,7.8873e-14,569.36,1,0.208,0.208,0.4,0,1.375592832261582,0.35921647817410174
209,202.89,316270000.0,1.7,16309,-3.3137e-10,0,1499900.0,7.9709e-14,569.36,1,0.209,0.209,0.4,0,1.375592832261582,0.35921647817410174
210,202.89,316270000.0,1.7,16309,-3.4293e-10,0,1499900.0,8.0544e-14,569.36,1,0.21,0.21,0.4,0,1.375592832261582,0.35921647817410174
211,202.89,316270000.0,1.7,16309,-3.5689e-10,0,1499900.0,8.1775e-14,569.36,1,0.211,0.211,0.4,0,1.375592832261582,0.35921647817410174
212,202.89,316270000.0,1.7,16309,-3.7277e-10,0,1499900.0,8.3322e-14,569.36,1,0.212,0.212,0.4,0,1.375592832261582,0.35921647817410174
213,202.89,316270000.0,1.7,16309,-3.8866e-10,0,1499900.0,8.4869e-14,569.36,1,0.213,0.213,0.4,0,1.375592832261582,0.35921647817410174
214,202.89,316270000.0,1.7,16309,-3.8841e-10,0,1499900.0,8.4437e-14,569.36,1,0.214,0.214,0.4,0,1.375592832261582,0.35921647817410174
215,202.89,316270000.0,1.7,16309,-3.8784e-10,0,1499900.0,8.3965e-14,569.36,1,0.215,0.215,0.4,0,1.375592832261582,0.35921647817410174
216,202.89,316270000.0,1.7,16309,-3.8727e-10,0,1499900.0,8.3492e-14,569.36,1,0.216,0.216,0.4,0,1.375592832261582,0.35921647817410174
217,202.89,316270000.0,1.7,16309,-3.8669e-10,0,1499900.0,8.302e-14,569.36,1,0.217,0.217,0.4,0,1.375592832261582,0.35921647817410174
218,202.89,316270000.0,1.7,16309,-3.8612e-10,0,1499900.0,8.2547e-14,569.36,1,0.218,0.218,0.4,0,1.375592832261582,0.35921647817410174
219,202.89,316270000.0,1.7,16309,-3.8554e-10,0,1499900.0,8.2075e-14,569.36,1,0.219,0.219,0.4,0,1.375592832261582,0.35921647817410174
220,202.89,316270000.0,1.7,16309,-3.8497e-10,0,1499900.0,8.1602e-14,569.36,1,0.22,0.22,0.4,0,1.375592832261582,0.35921647817410174
221,202.89,316270000.0,1.7,16309,-3.8439e-10,0,1499900.0,8.113e-14,569.36,1,0.221,0.221,0.4,0,1.375592832261582,0.35921647817410174
222,202.89,316270000.0,1.7,16309,-3.8382e-10,0,1499900.0,8.0657e-14,569.36,1,0.222,0.222,0.4,0,1.375592832261582,0.35921647817410174
223,202.89,316270000.0,1.7,16309,-3.8325e-10,0,1499900.0,8.0185e-14,569.36,1,0.223,0.223,0.4,0,1.375592832261582,0.35921647817410174
224,202.89,316270000.0,1.7,16309,-3.8267e-10,0,1499900.0,7.9712e-14,569.36,1,0.224,0.224,0.4,0,1.375592832261582,0.35921647817410174
225,202.89,316270000.0,1.7,16309,-3.821e-10,0,1499900.0,7.924e-14,569.36,1,0.225,0.225,0.4,0,1.375592832261582,0.35921647817410174
226,202.89,316270000.0,1.7,16309,-3.8101e-10,0,1499900.0,7.8752e-14,569.36,1,0.226,0.226,0.4,0,1.375592832261582,0.35921647817410174
227,202.89,316270000.0,1.7,16309,-3.7761e-10,0,1499900.0,7.8193e-14,569.36,1,0.227,0.227,0.4,0,1.375592832261582,0.35921647817410174
228,202.89,316270000.0,1.7,16309,-3.742e-10,0,1499900.0,7.7634e-14,569.36,1,0.228,0.228,0.4,0,1.375592832261582,0.35921647817410174
229,202.89,316270000.0,1.7,16309,-3.708e-10,0,1499900.0,7.7075e-14,569.36,1,0.229,0.229,0.4,0,1.375592832261582,0.35921647817410174
230,202.89,316270000.0,1.7,16309,-3.674e-10,0,1499900.0,7.6516e-14,569.36,1,0.23,0.23,0.4,0,1.375592832261582,0.35921647817410174
231,202.89,316270000.0,1.7,16309,-3.64e-10,0,1499900.0,7.5957e-14,569.36,1,0.231,0.231,0.4,0,1.375592832261582,0.35921647817410174
232,202.89,316270000.0,1.7,16309,-3.606e-10,0,1499900.0,7.5398e-14,569.36,1,0.232,0.232,0.4,0,1.375592832261582,0.35921647817410174
233,202.89,316270000.0,1.7,16309,-3.572e-10,0,1499900.0,7.4839e-14,569.36,1,0.233,0.233,0.4,0,1.375592832261582,0.35921647817410174
234,202.89,316270000.0,1.7,16309,-3.538e-10,0,1499900.0,7.428e-14,569.36,1,0.234,0.234,0.4,0,1.375592832261582,0.35921647817410174
235,202.89,316270000.0,1.7,16309,-3.5091e-10,0,1499900.0,7.3767e-14,569.36,1,0.235,0.235,0.4,0,1.375592832261582,0.35921647817410174
236,202.89,316270000.0,1.7,16309,-3.5787e-10,0,1499900.0,7.4151e-14,569.36,1,0.236,0.236,0.4,0,1.375592832261582,0.35921647817410174
237,202.89,316270000.0,1.7,16309,-3.5076e-10,0,1499900.0,7.2629e-14,569.36,1,0.237,0.237,0.4,0,1.375592832261582,0.35921647817410174
238,202.89,316270000.0,1.7,16309,-3.3795e-10,0,1499900.0,7.0335e-14,569.36,1,0.238,0.238,0.4,0,1.375592832261582,0.35921647817410174
239,202.89,316270000.0,1.7,16309,-3.2514e-10,0,1499900.0,6.8042e-14,569.36,1,0.239,0.239,0.4,0,1.375592832261582,0.35921647817410174
240,202.89,316270000.0,1.7,16309,-3.1233e-10,0,1499900.0,6.5748e-14,569.36,1,0.24,0.24,0.4,0,1.375592832261582,0.35921647817410174
241,202.89,316270000.0,1.7,16309,-2.9953e-10,0,1499900.0,6.3455e-14,569.36,1,0.241,0.241,0.4,0,1.375592832261582,0.35921647817410174
242,202.89,316270000.0,1.7,16309,-2.8672e-10,0,1499900.0,6.1161e-14,569.36,1,0.242,0.242,0.4,0,1.375592832261582,0.35921647817410174
243,202.89,316270000.0,1.7,16309,-2.7391e-10,0,1499900.0,5.8868e-14,569.36,1,0.243,0.243,0.4,0,1.375592832261582,0.35921647817410174
244,202.89,316270000.0,1.7,16309,-2.611e-10,0,1499900.0,5.6574e-14,569.36,1,0.244,0.244,0.4,0,1.375592832261582,0.35921647817410174
245,202.89,316270000.0,1.7,16309,-2.4829e-10,0,1499900.0,5.4281e-14,569.36,1,0.245,0.245,0.4,0,1.375592832261582,0.35921647817410174
246,202.89,316270000.0,1.7,16309,-2.3548e-10,0,1499900.0,5.1987e-14,569.36,1,0.246,0.246,0.4,0,1.375592832261582,0.35921647817410174
247,202.89,316270000.0,1.7,16309,-2.2267e-10,0,1499900.0,4.9694e-14,569.36,1,0.247,0.247,0.4,0,1.375592832261582,0.35921647817410174
248,202.89,316270000.0,1.7,16309,-2.0986e-10,0,1499900.0,4.74e-14,569.36,1,0.248,0.248,0.4,0,1.375592832261582,0.35921647817410174
249,202.89,316270000.0,1.7,16309,-1.9706e-10,0,1499900.0,4.5107e-14,569.36,1,0.249,0.249,0.4,0,1.375592832261582,0.35921647817410174
250,202.89,316270000.0,1.7,16309,-1.8425e-10,0,1499900.0,4.2813e-14,569.36,1,0.25,0.25,0.4,0,1.375592832261582,0.35921647817410174
251,202.89,316270000.0,1.7,16309,-1.7144e-10,0,1499900.0,4.052e-14,569.36,1,0.251,0.251,0.4,0,1.375592832261582,0.35921647817410174
252,202.89,316270000.0,1.7,16309,-1.5863e-10,0,1499900.0,3.8226e-14,569.36,1,0.252,0.252,0.4,0,1.375592832261582,0.35921647817410174
253,202.89,316270000.0,1.7,16309,-1.4582e-10,0,1499900.0,3.5933e-14,569.36,1,0.253,0.253,0.4,0,1.375592832261582,0.35921647817410174
254,202.89,316270000.0,1.7,16309,-1.3301e-10,0,1499900.0,3.3639e-14,569.36,1,0.254,0.254,0.4,0,1.375592832261582,0.35921647817410174
255,202.89,316270000.0,1.7,16309,-1.202e-10,0,1499900.0,3.1346e-14,569.36,1,0.255,0.255,0.4,0,1.375592832261582,0.35921647817410174
256,202.89,316270000.0,1.7,16309,-1.074e-10,0,1499900.0,2.9052e-14,569.36,1,0.256,0.256,0.4,0,1.375592832261582,0.35921647817410174
257,202.89,316270000.0,1.7,16309,-9.6092e-11,0,1499900.0,2.7612e-14,569.36,1,0.257,0.257,0.4,0,1.375592832261582,0.35921647817410174
258,202.89,316270000.0,1.7,16309,-8.5435e-11,0,1499900.0,2.6537e-14,569.36,1,0.258,0.258,0.4,0,1.375592832261582,0.35921647817410174
259,202.89,316270000.0,1.7,16309,-7.4778e-11,0,1499900.0,2.5463e-14,569.36,1,0.259,0.259,0.4,0,1.375592832261582,0.35921647817410174
260,202.89,316270000.0,1.7,16309,-6.4122e-11,0,1499900.0,2.4389e-14,569.36,1,0.26,0.26,0.4,0,1.375592832261582,0.35921647817410174
261,202.89,316270000.0,1.7,16309,-5.3159e-11,0,1499900.0,2.4059e-14,569.36,1,0.261,0.261,0.4,0,1.375592832261582,0.35921647817410174
262,202.89,316270000.0,1.7,16309,-4.2017e-11,0,1499900.0,2.4168e-14,569.36,1,0.262,0.262,0.4,0,1.375592832261582,0.35921647817410174
263,202.89,316270000.0,1.7,16309,-3.0875e-11,0,1499900.0,2.4276e-14,569.36,1,0.263,0.263,0.4,0,1.375592832261582,0.35921647817410174
264,202.89,316270000.0,1.7,16309,-1.9734e-11,0,1499900.0,2.4384e-14,569.36,1,0.264,0.264,0.4,0,1.375592832261582,0.35921647817410174
265,202.89,316270000.0,1.7,16309,-8.5923e-12,0,1499900.0,2.4492e-14,569.36,1,0.265,0.265,0.4,0,1.375592832261582,0.35921647817410174
266,202.89,316270000.0,1.7,16309,2.5497e-12,0,1499900.0,2.46e-14,569.36,1,0.266,0.266,0.4,0,1.375592832261582,0.35921647817410174
267,202.89,316270000.0,1.7,16309,1.3691e-11,0,1499900.0,2.4708e-14,569.36,1,0.267,0.267,0.4,0,1.375592832261582,0.35921647817410174
268,202.89,316270000.0,1.7,16309,2.4833e-11,0,1499900.0,2.4817e-14,569.36,1,0.268,0.268,0.4,0,1.375592832261582,0.35921647817410174
269,202.89,316270000.0,1.7,16309,3.5975e-11,0,1499900.0,2.4925e-14,569.36,1,0.269,0.269,0.4,0,1.375592832261582,0.35921647817410174
270,202.89,316270000.0,1.7,16309,4.7117e-11,0,1499900.0,2.5033e-14,569.36,1,0.27,0.27,0.4,0,1.375592832261582,0.35921647817410174
271,202.89,316270000.0,1.7,16309,5.8258e-11,0,1499900.0,2.5141e-14,569.36,1,0.271,0.271,0.4,0,1.375592832261582,0.35921647817410174
272,202.89,316270000.0,1.7,16309,6.94e-11,0,1499900.0,2.5249e-14,569.36,1,0.272,0.272,0.4,0,1.375592832261582,0.35921647817410174
273,202.89,316270000.0,1.7,16309,8.0542e-11,0,1499900.0,2.5358e-14,569.36,1,0.273,0.273,0.4,0,1.375592832261582,0.35921647817410174
274,202.89,316270000.0,1.7,16309,9.1683e-11,0,1499900.0,2.5466e-14,569.36,1,0.274,0.274,0.4,0,1.375592832261582,0.35921647817410174
275,202.89,316270000.0,1.7,16309,1.0283e-10,0,1499900.0,2.5574e-14,569.36,1,0.275,0.275,0.4,0,1.375592832261582,0.35921647817410174
276,202.89,316270000.0,1.7,16309,1.1397e-10,0,1499900.0,2.5682e-14,569.36,1,0.276,0.276,0.4,0,1.375592832261582,0.35921647817410174
277,202.89,316270000.0,1.7,16309,1.2511e-10,0,1499900.0,2.579e-14,569.36,1,0.277,0.277,0.4,0,1.375592832261582,0.35921647817410174
278,202.89,316270000.0,1.7,16309,1.3101e-10,0,1499900.0,2.5461e-14,569.36,1,0.278,0.278,0.4,0,1.375592832261582,0.35921647817410174
279,202.89,316270000.0,1.7,16309,1.3372e-10,0,1499900.0,2.4864e-14,569.36,1,0.279,0.279,0.4,0,1.375592832261582,0.35921647817410174
280,202.89,316270000.0,1.7,16309,1.3642e-10,0,1499900.0,2.4266e-14,569.36,1,0.28,0.28,0.4,0,1.375592832261582,0.35921647817410174
281,202.89,316270000.0,1.7,16309,1.3912e-10,0,1499900.0,2.3669e-14,569.36,1,0.281,0.281,0.4,0,1.375592832261582,0.35921647817410174
282,202.89,316270000.0,1.7,16309,1.4183e-10,0,1499900.0,2.3072e-14,569.36,1,0.282,0.282,0.4,0,1.375592832261582,0.35921647817410174
283,202.89,316270000.0,1.7,16309,1.4453e-10,0,1499900.0,2.2475e-14,569.36,1,0.283,0.283,0.4,0,1.375592832261582,0.35921647817410174
284,202.89,316270000.0,1.7,16309,1.4723e-10,0,1499900.0,2.1878e-14,569.36,1,0.284,0.284,0.4,0,1.375592832261582,0.35921647817410174
285,202.89,316270000.0,1.7,16309,1.4994e-10,0,1499900.0,2.1281e-14,569.36,1,0.285,0.285,0.4,0,1.375592832261582,0.35921647817410174
286,202.89,316270000.0,1.7,16309,1.5264e-10,0,1499900.0,2.0684e-14,569.36,1,0.286,0.286,0.4,0,1.375592832261582,0.35921647817410174
287,202.89,316270000.0,1.7,16309,1.5534e-10,0,1499900.0,2.0086e-14,569.36,1,0.287,0.287,0.4,0,1.375592832261582,0.35921647817410174
288,202.89,316270000.0,1.7,16309,1.6052e-10,0,1499900.0,2.0418e-14,569.36,1,0.288,0.288,0.4,0,1.375592832261582,0.35921647817410174
289,202.89,316270000.0,1.7,16309,1.6745e-10,0,1499900.0,2.1403e-14,569.36,1,0.289,0.289,0.4,0,1.375592832261582,0.35921647817410174
290,202.89,316270000.0,1.7,16309,1.7437e-10,0,1499900.0,2.2388e-14,569.36,1,0.29,0.29,0.4,0,1.375592832261582,0.35921647817410174
291,202.89,316270000.0,1.7,16309,1.813e-10,0,1499900.0,2.3374e-14,569.36,1,0.291,0.291,0.4,0,1.375592832261582,0.35921647817410174
292,202.89,316270000.0,1.7,16309,1.8822e-10,0,1499900.0,2.4359e-14,569.36,1,0.292,0.292,0.4,0,1.375592832261582,0.35921647817410174
293,202.89,316270000.0,1.7,16309,1.9514e-10,0,1499900.0,2.5344e-14,569.36,1,0.293,0.293,0.4,0,1.375592832261582,0.35921647817410174
294,202.89,316270000.0,1.7,16309,2.0207e-10,0,1499900.0,2.6329e-14,569.36,1,0.294,0.294,0.4,0,1.375592832261582,0.35921647817410174
295,202.89,316270000.0,1.7,16309,2.0899e-10,0,1499900.0,2.7314e-14,569.36,1,0.295,0.295,0.4,0,1.375592832261582,0.35921647817410174
296,202.89,316270000.0,1.7,16309,2.1591e-10,0,1499900.0,2.83e-14,569.36,1,0.296,0.296,0.4,0,1.375592832261582,0.35921647817410174
297,202.89,316270000.0,1.7,16309,2.2284e-10,0,1499900.0,2.9285e-14,569.36,1,0.297,0.297,0.4,0,1.375592832261582,0.35921647817410174
298,202.89,316270000.0,1.7,16309,2.2976e-10,0,1499900.0,3.027e-14,569.36,1,0.298,0.298,0.4,0,1.375592832261582,0.35921647817410174
299,202.89,316270000.0,1.7,16309,2.2555e-10,0,1499900.0,3.1599e-14,569.36,1,0.299,0.299,0.4,0,1.375592832261582,0.35921647817410174
300,202.89,316270000.0,1.7,16309,2.0922e-10,0,1499900.0,3.3302e-14,569.36,1,0.3,0.3,0.4,0,1.375592832261582,0.35921647817410174
301,202.89,316270000.0,1.7,16309,1.9288e-10,0,1499900.0,3.5006e-14,569.36,1,0.301,0.301,0.4,0,1.375592832261582,0.35921647817410174
302,202.89,316270000.0,1.7,16309,1.7654e-10,0,1499900.0,3.6709e-14,569.36,1,0.302,0.302,0.4,0,1.375592832261582,0.35921647817410174
303,202.89,316270000.0,1.7,16309,1.602e-10,0,1499900.0,3.8413e-14,569.36,1,0.303,0.303,0.4,0,1.375592832261582,0.35921647817410174
304,202.89,316270000.0,1.7,16309,1.4387e-10,0,1499900.0,4.0116e-14,569.36,1,0.304,0.304,0.4,0,1.375592832261582,0.35921647817410174
305,202.89,316270000.0,1.7,16309,1.2753e-10,0,1499900.0,4.182e-14,569.36,1,0.305,0.305,0.4,0,1.375592832261582,0.35921647817410174
306,202.89,316270000.0,1.7,16309,1.1119e-10,0,1499900.0,4.3524e-14,569.36,1,0.306,0.306,0.4,0,1.375592832261582,0.35921647817410174
307,202.89,316270000.0,1.7,16309,9.4855e-11,0,1499900.0,4.5227e-14,569.36,1,0.307,0.307,0.4,0,1.375592832261582,0.35921647817410174
308,202.89,316270000.0,1.7,16309,7.8518e-11,0,1499900.0,4.6931e-14,569.36,1,0.308,0.308,0.4,0,1.375592832261582,0.35921647817410174
309,202.89,316270000.0,1.7,16309,6.2181e-11,0,1499900.0,4.8634e-14,569.36,1,0.309,0.309,0.4,0,1.375592832261582,0.35921647817410174
310,202.89,316270000.0,1.7,16309,4.5843e-11,0,1499900.0,5.0338e-14,569.36,1,0.31,0.31,0.4,0,1.375592832261582,0.35921647817410174
311,202.89,316270000.0,1.7,16309,2.9506e-11,0,1499900.0,5.2041e-14,569.36,1,0.311,0.311,0.4,0,1.375592832261582,0.35921647817410174
312,202.89,316270000.0,1.7,16309,1.3169e-11,0,1499900.0,5.3745e-14,569.36,1,0.312,0.312,0.4,0,1.375592832261582,0.35921647817410174
313,202.89,316270000.0,1.7,16309,-3.1684e-12,0,1499900.0,5.5448e-14,569.36,1,0.313,0.313,0.4,0,1.375592832261582,0.35921647817410174
314,202.89,316270000.0,1.7,16309,-1.9506e-11,0,1499900.0,5.7152e-14,569.36,1,0.314,0.314,0.4,0,1.375592832261582,0.35921647817410174
315,202.89,316270000.0,1.7,16309,-3.1673e-11,0,1499900.0,5.6791e-14,569.36,1,0.315,0.315,0.4,0,1.375592832261582,0.35921647817410174
316,202.89,316270000.0,1.7,16309,-4.2663e-11,0,1499900.0,5.5847e-14,569.36,1,0.316,0.316,0.4,0,1.375592832261582,0.35921647817410174
317,202.89,316270000.0,1.7,16309,-5.3654e-11,0,1499900.0,5.4903e-14,569.36,1,0.317,0.317,0.4,0,1.375592832261582,0.35921647817410174
318,202.89,316270000.0,1.7,16309,-6.4644e-11,0,1499900.0,5.3959e-14,569.36,1,0.318,0.318,0.4,0,1.375592832261582,0.35921647817410174
319,202.89,316270000.0,1.7,16309,-7.5635e-11,0,1499900.0,5.3016e-14,569.36,1,0.319,0.319,0.4,0,1.375592832261582,0.35921647817410174
320,202.89,316270000.0,1.7,16309,-9.4818e-11,0,1499900.0,5.2874e-14,569.36,1,0.32,0.32,0.4,0,1.375592832261582,0.35921647817410174
321,202.89,316270000.0,1.7,16309,-1.2435e-10,0,1499900.0,5.3744e-14,569.36,1,0.321,0.321,0.4,0,1.375592832261582,0.35921647817410174
322,202.89,316270000.0,1.7,16309,-1.5388e-10,0,1499900.0,5.4615e-14,569.36,1,0.322,0.322,0.4,0,1.375592832261582,0.35921647817410174
323,202.89,316270000.0,1.7,16309,-1.8342e-10,0,1499900.0,5.5486e-14,569.36,1,0.323,0.323,0.4,0,1.375592832261582,0.35921647817410174
324,202.89,316270000.0,1.7,16309,-2.1295e-10,0,1499900.0,5.6357e-14,569.36,1,0.324,0.324,0.4,0,1.375592832261582,0.35921647817410174
325,202.89,316270000.0,1.7,16309,-2.4248e-10,0,1499900.0,5.7228e-14,569.36,1,0.325,0.325,0.4,0,1.375592832261582,0.35921647817410174
326,202.89,316270000.0,1.7,16309,-2.7202e-10,0,1499900.0,5.8099e-14,569.36,1,0.326,0.326,0.4,0,1.375592832261582,0.35921647817410174
327,202.89,316270000.0,1.7,16309,-3.0155e-10,0,1499900.0,5.8969e-14,569.36,1,0.327,0.327,0.4,0,1.375592832261582,0.35921647817410174
328,202.89,316270000.0,1.7,16309,-3.3108e-10,0,1499900.0,5.984e-14,569.36,1,0.328,0.328,0.4,0,1.375592832261582,0.35921647817410174
329,202.89,316270000.0,1.7,16309,-3.6062e-10,0,1499900.0,6.0711e-14,569.36,1,0.329,0.329,0.4,0,1.375592832261582,0.35921647817410174
330,202.89,316270000.0,1.7,16309,-3.9015e-10,0,1499900.0,6.1582e-14,569.36,1,0.33,0.33,0.4,0,1.375592832261582,0.35921647817410174
331,202.89,316270000.0,1.7,16309,-4.1968e-10,0,1499900.0,6.2453e-14,569.36,1,0.331,0.331,0.4,0,1.375592832261582,0.35921647817410174
332,202.89,316270000.0,1.7,16309,-4.4921e-10,0,1499900.0,6.3324e-14,569.36,1,0.332,0.332,0.4,0,1.375592832261582,0.35921647817410174
333,202.89,316270000.0,1.7,16309,-4.7875e-10,0,1499900.0,6.4194e-14,569.36,1,0.333,0.333,0.4,0,1.375592832261582,0.35921647817410174
334,202.89,316270000.0,1.7,16309,-5.0828e-10,0,1499900.0,6.5065e-14,569.36,1,0.334,0.334,0.4,0,1.375592832261582,0.35921647817410174
335,202.89,316270000.0,1.7,16309,-5.3781e-10,0,1499900.0,6.5936e-14,569.36,1,0.335,0.335,0.4,0,1.375592832261582,0.35921647817410174
336,202.89,316270000.0,1.7,16309,-5.6735e-10,0,1499900.0,6.6807e-14,569.36,1,0.336,0.336,0.4,0,1.375592832261582,0.35921647817410174
337,202.89,316270000.0,1.7,16309,-5.9688e-10,0,1499900.0,6.7678e-14,569.36,1,0.337,0.337,0.4,0,1.375592832261582,0.35921647817410174
338,202.89,316270000.0,1.7,16309,-6.2641e-10,0,1499900.0,6.8549e-14,569.36,1,0.338,0.338,0.4,0,1.375592832261582,0.35921647817410174
339,202.89,316270000.0,1.7,16309,-6.5594e-10,0,1499900.0,6.9419e-14,569.36,1,0.339,0.339,0.4,0,1.375592832261582,0.35921647817410174
340,202.89,316270000.0,1.7,16309,-6.8548e-10,0,1499900.0,7.029e-14,569.36,1,0.34,0.34,0.4,0,1.375592832261582,0.35921647817410174
341,202.89,316270000.0,1.7,16309,-6.8981e-10,0,1499900.0,6.9416e-14,569.36,1,0.341,0.341,0.4,0,1.375592832261582,0.35921647817410174
342,202.89,316270000.0,1.7,16309,-6.7344e-10,0,1499900.0,6.6292e-14,569.36,1,0.342,0.342,0.4,0,1.375592832261582,0.35921647817410174
