"Mach","Pressure","p","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
0.19451,97401,0.97401,1,0.029628,0.029628,0,0
0.19494,97390,0.9739,1,0.029751,0.029751,0,0
0.19537,97378,0.97378,1,0.029874,0.029874,0,0
0.1958,97367,0.97367,1,0.029997,0.029997,0,0
0.19624,97355,0.97355,1,0.03012,0.03012,0,0
0.19669,97343,0.97343,1,0.030243,0.030243,0,0
0.19713,97331,0.97331,1,0.030365,0.030365,0,0
0.19757,97319,0.97319,1,0.030488,0.030488,0,0
0.19801,97308,0.97308,1,0.030611,0.030611,0,0
0.19847,97295,0.97295,1,0.030734,0.030734,0,0
0.19893,97283,0.97283,1,0.030857,0.030857,0,0
0.19939,97271,0.97271,1,0.03098,0.03098,0,0
0.19984,97258,0.97258,1,0.031103,0.031103,0,0
0.2003,97246,0.97246,1,0.031226,0.031226,0,0
0.20076,97234,0.97234,1,0.031349,0.031349,0,0
0.20124,97221,0.97221,1,0.031472,0.031472,0,0
0.20172,97208,0.97208,1,0.031595,0.031595,0,0
0.20219,97195,0.97195,1,0.031718,0.031718,0,0
0.20267,97182,0.97182,1,0.031841,0.031841,0,0
0.20315,97169,0.97169,1,0.031964,0.031964,0,0
0.20363,97156,0.97156,1,0.032087,0.032087,0,0
0.20413,97142,0.97142,1,0.032209,0.032209,0,0
0.20462,97128,0.97128,1,0.032332,0.032332,0,0
0.20512,97115,0.97115,1,0.032455,0.032455,0,0
0.20562,97101,0.97101,1,0.032578,0.032578,0,0
0.20611,97087,0.97087,1,0.032701,0.032701,0,0
0.20662,97073,0.97073,1,0.032824,0.032824,0,0
0.20714,97059,0.97059,1,0.032947,0.032947,0,0
0.20765,97044,0.97044,1,0.03307,0.03307,0,0
0.20817,97030,0.9703,1,0.033193,0.033193,0,0
0.20868,97015,0.97015,1,0.033316,0.033316,0,0
0.2092,97001,0.97001,1,0.033439,0.033439,0,0
0.20973,96986,0.96986,1,0.033562,0.033562,0,0
0.21027,96971,0.96971,1,0.033685,0.033685,0,0
0.2108,96955,0.96955,1,0.033808,0.033808,0,0
0.21134,96940,0.9694,1,0.033931,0.033931,0,0
0.21187,96925,0.96925,1,0.034054,0.034054,0,0
0.21241,96910,0.9691,1,0.034176,0.034176,0,0
0.21297,96894,0.96894,1,0.034299,0.034299,0,0
0.21352,96878,0.96878,1,0.034422,0.034422,0,0
0.21408,96862,0.96862,1,0.034545,0.034545,0,0
0.21463,96846,0.96846,1,0.034668,0.034668,0,0
0.21518,96830,0.9683,1,0.034791,0.034791,0,0
0.21575,96814,0.96814,1,0.034914,0.034914,0,0
0.21632,96797,0.96797,1,0.035037,0.035037,0,0
0.2169,96780,0.9678,1,0.03516,0.03516,0,0
0.21747,96764,0.96764,1,0.035283,0.035283,0,0
0.21805,96747,0.96747,1,0.035406,0.035406,0,0
0.21862,96730,0.9673,1,0.035529,0.035529,0,0
0.21922,96713,0.96713,1,0.035652,0.035652,0,0
0.21981,96696,0.96696,1,0.035775,0.035775,0,0
0.22041,96678,0.96678,1,0.035898,0.035898,0,0
0.221,96661,0.96661,1,0.036021,0.036021,0,0
0.2216,96643,0.96643,1,0.036143,0.036143,0,0
0.2222,96626,0.96626,1,0.036266,0.036266,0,0
0.22282,96607,0.96607,1,0.036389,0.036389,0,0
0.22344,96588,0.96588,1,0.036512,0.036512,0,0
0.22406,96570,0.9657,1,0.036635,0.036635,0,0
0.22469,96551,0.96551,1,0.036758,0.036758,0,0
0.22531,96532,0.96532,1,0.036881,0.036881,0,0
0.22594,96513,0.96513,1,0.037004,0.037004,0,0
0.22658,96494,0.96494,1,0.037127,0.037127,0,0
0.22722,96474,0.96474,1,0.03725,0.03725,0,0
0.22787,96455,0.96455,1,0.037373,0.037373,0,0
0.22851,96435,0.96435,1,0.037496,0.037496,0,0
0.22915,96416,0.96416,1,0.037619,0.037619,0,0
0.22982,96395,0.96395,1,0.037742,0.037742,0,0
0.23048,96375,0.96375,1,0.037865,0.037865,0,0
0.23114,96354,0.96354,1,0.037988,0.037988,0,0
0.23181,96334,0.96334,1,0.03811,0.03811,0,0
0.23247,96313,0.96313,1,0.038233,0.038233,0,0
0.23315,96292,0.96292,1,0.038356,0.038356,0,0
0.23383,96271,0.96271,1,0.038479,0.038479,0,0
0.23452,96249,0.96249,1,0.038602,0.038602,0,0
0.23521,96228,0.96228,1,0.038725,0.038725,0,0
0.2359,96206,0.96206,1,0.038848,0.038848,0,0
0.23659,96185,0.96185,1,0.038971,0.038971,0,0
0.23729,96162,0.96162,1,0.039094,0.039094,0,0
0.238,96140,0.9614,1,0.039217,0.039217,0,0
0.23872,96117,0.96117,1,0.03934,0.03934,0,0
0.23943,96094,0.96094,1,0.039463,0.039463,0,0
0.24014,96072,0.96072,1,0.039586,0.039586,0,0
0.24085,96049,0.96049,1,0.039709,0.039709,0,0
0.24159,96025,0.96025,1,0.039832,0.039832,0,0
0.24232,96002,0.96002,1,0.039955,0.039955,0,0
0.24306,95978,0.95978,1,0.040077,0.040077,0,0
0.2438,95954,0.95954,1,0.0402,0.0402,0,0
0.24453,95930,0.9593,1,0.040323,0.040323,0,0
0.24528,95906,0.95906,1,0.040446,0.040446,0,0
0.24604,95881,0.95881,1,0.040569,0.040569,0,0
0.2468,95856,0.95856,1,0.040692,0.040692,0,0
0.24757,95831,0.95831,1,0.040815,0.040815,0,0
0.24833,95806,0.95806,1,0.040938,0.040938,0,0
0.2491,95781,0.95781,1,0.041061,0.041061,0,0
0.24988,95755,0.95755,1,0.041184,0.041184,0,0
0.25066,95729,0.95729,1,0.041307,0.041307,0,0
0.25145,95703,0.95703,1,0.04143,0.04143,0,0
0.25224,95677,0.95677,1,0.041553,0.041553,0,0
0.25303,95650,0.9565,1,0.041676,0.041676,0,0
0.25382,95624,0.95624,1,0.041799,0.041799,0,0
0.25464,95597,0.95597,1,0.041922,0.041922,0,0
0.25546,95569,0.95569,1,0.042044,0.042044,0,0
0.25628,95541,0.95541,1,0.042167,0.042167,0,0
0.25709,95514,0.95514,1,0.04229,0.04229,0,0
0.25791,95486,0.95486,1,0.042413,0.042413,0,0
0.25874,95458,0.95458,1,0.042536,0.042536,0,0
0.25958,95429,0.95429,1,0.042659,0.042659,0,0
0.26043,95400,0.954,1,0.042782,0.042782,0,0
0.26127,95371,0.95371,1,0.042905,0.042905,0,0
0.26212,95342,0.95342,1,0.043028,0.043028,0,0
0.26296,95313,0.95313,1,0.043151,0.043151,0,0
0.26382,95283,0.95283,1,0.043274,0.043274,0,0
0.26469,95252,0.95252,1,0.043397,0.043397,0,0
0.26557,95222,0.95222,1,0.04352,0.04352,0,0
0.26644,95191,0.95191,1,0.043643,0.043643,0,0
0.26731,95161,0.95161,1,0.043766,0.043766,0,0
0.26818,95130,0.9513,1,0.043889,0.043889,0,0
0.26908,95098,0.95098,1,0.044011,0.044011,0,0
0.26998,95067,0.95067,1,0.044134,0.044134,0,0
0.27088,95035,0.95035,1,0.044257,0.044257,0,0
0.27178,95003,0.95003,1,0.04438,0.04438,0,0
0.27268,94971,0.94971,1,0.044503,0.044503,0,0
0.27359,94939,0.94939,1,0.044626,0.044626,0,0
0.27452,94905,0.94905,1,0.044749,0.044749,0,0
0.27546,94871,0.94871,1,0.044872,0.044872,0,0
0.27639,94838,0.94838,1,0.044995,0.044995,0,0
0.27732,94804,0.94804,1,0.045118,0.045118,0,0
0.27825,94770,0.9477,1,0.045241,0.045241,0,0
0.2792,94736,0.94736,1,0.045364,0.045364,0,0
0.28016,94701,0.94701,1,0.045487,0.045487,0,0
0.28112,94665,0.94665,1,0.04561,0.04561,0,0
0.28208,94630,0.9463,1,0.045733,0.045733,0,0
0.28304,94595,0.94595,1,0.045855,0.045855,0,0
0.284,94560,0.9456,1,0.045978,0.045978,0,0
0.28499,94523,0.94523,1,0.046101,0.046101,0,0
0.28598,94486,0.94486,1,0.046224,0.046224,0,0
0.28697,94449,0.94449,1,0.046347,0.046347,0,0
0.28796,94412,0.94412,1,0.04647,0.04647,0,0
0.28895,94375,0.94375,1,0.046593,0.046593,0,0
0.28995,94337,0.94337,1,0.046716,0.046716,0,0
0.29098,94299,0.94299,1,0.046839,0.046839,0,0
0.292,94260,0.9426,1,0.046962,0.046962,0,0
0.29302,94221,0.94221,1,0.047085,0.047085,0,0
0.29404,94183,0.94183,1,0.047208,0.047208,0,0
0.29507,94144,0.94144,1,0.047331,0.047331,0,0
0.29611,94104,0.94104,1,0.047454,0.047454,0,0
0.29716,94064,0.94064,1,0.047577,0.047577,0,0
0.29822,94023,0.94023,1,0.0477,0.0477,0,0
0.29927,93982,0.93982,1,0.047822,0.047822,0,0
0.30033,93942,0.93942,1,0.047945,0.047945,0,0
0.30138,93901,0.93901,1,0.048068,0.048068,0,0
0.30246,93859,0.93859,1,0.048191,0.048191,0,0
0.30355,93816,0.93816,1,0.048314,0.048314,0,0
0.30463,93773,0.93773,1,0.048437,0.048437,0,0
0.30572,93731,0.93731,1,0.04856,0.04856,0,0
0.3068,93688,0.93688,1,0.048683,0.048683,0,0
0.30789,93645,0.93645,1,0.048806,0.048806,0,0
0.30901,93601,0.93601,1,0.048929,0.048929,0,0
0.31013,93556,0.93556,1,0.049052,0.049052,0,0
0.31125,93512,0.93512,1,0.049175,0.049175,0,0
0.31236,93467,0.93467,1,0.049298,0.049298,0,0
0.31348,93423,0.93423,1,0.049421,0.049421,0,0
0.31462,93377,0.93377,1,0.049544,0.049544,0,0
0.31576,93330,0.9333,1,0.049667,0.049667,0,0
0.31691,93283,0.93283,1,0.049789,0.049789,0,0
0.31806,93237,0.93237,1,0.049912,0.049912,0,0
0.31921,93190,0.9319,1,0.050035,0.050035,0,0
0.32036,93143,0.93143,1,0.050158,0.050158,0,0
0.32154,93094,0.93094,1,0.050281,0.050281,0,0
0.32272,93046,0.93046,1,0.050404,0.050404,0,0
0.3239,92997,0.92997,1,0.050527,0.050527,0,0
0.32508,92948,0.92948,1,0.05065,0.05065,0,0
0.32626,92899,0.92899,1,0.050773,0.050773,0,0
0.32745,92850,0.9285,1,0.050896,0.050896,0,0
0.32866,92799,0.92799,1,0.051019,0.051019,0,0
0.32988,92748,0.92748,1,0.051142,0.051142,0,0
0.33109,92697,0.92697,1,0.051265,0.051265,0,0
0.3323,92646,0.92646,1,0.051388,0.051388,0,0
0.33352,92595,0.92595,1,0.051511,0.051511,0,0
0.33475,92542,0.92542,1,0.051634,0.051634,0,0
0.336,92489,0.92489,1,0.051756,0.051756,0,0
0.33724,92436,0.92436,1,0.051879,0.051879,0,0
0.33849,92383,0.92383,1,0.052002,0.052002,0,0
0.33974,92329,0.92329,1,0.052125,0.052125,0,0
0.34099,92276,0.92276,1,0.052248,0.052248,0,0
0.34227,92221,0.92221,1,0.052371,0.052371,0,0
0.34355,92165,0.92165,1,0.052494,0.052494,0,0
0.34483,92110,0.9211,1,0.052617,0.052617,0,0
0.34611,92054,0.92054,1,0.05274,0.05274,0,0
0.34739,91999,0.91999,1,0.052863,0.052863,0,0
0.34868,91943,0.91943,1,0.052986,0.052986,0,0
0.35,91884,0.91884,1,0.053109,0.053109,0,0
0.35132,91826,0.91826,1,0.053232,0.053232,0,0
0.35263,91768,0.91768,1,0.053355,0.053355,0,0
0.35395,91710,0.9171,1,0.053478,0.053478,0,0
0.35526,91652,0.91652,1,0.053601,0.053601,0,0
0.3566,91592,0.91592,1,0.053723,0.053723,0,0
0.35795,91532,0.91532,1,0.053846,0.053846,0,0
0.3593,91471,0.91471,1,0.053969,0.053969,0,0
0.36065,91410,0.9141,1,0.054092,0.054092,0,0
0.362,91350,0.9135,1,0.054215,0.054215,0,0
0.36335,91289,0.91289,1,0.054338,0.054338,0,0
0.36473,91226,0.91226,1,0.054461,0.054461,0,0
0.36611,91163,0.91163,1,0.054584,0.054584,0,0
0.36749,91100,0.911,1,0.054707,0.054707,0,0
0.36888,91037,0.91037,1,0.05483,0.05483,0,0
0.37026,90974,0.90974,1,0.054953,0.054953,0,0
0.37165,90910,0.9091,1,0.055076,0.055076,0,0
0.37308,90844,0.90844,1,0.055199,0.055199,0,0
0.3745,90778,0.90778,1,0.055322,0.055322,0,0
0.37592,90712,0.90712,1,0.055445,0.055445,0,0
0.37734,90646,0.90646,1,0.055568,0.055568,0,0
0.37876,90580,0.9058,1,0.05569,0.05569,0,0
0.3802,90513,0.90513,1,0.055813,0.055813,0,0
0.38165,90444,0.90444,1,0.055936,0.055936,0,0
0.38311,90376,0.90376,1,0.056059,0.056059,0,0
0.38457,90307,0.90307,1,0.056182,0.056182,0,0
0.38602,90238,0.90238,1,0.056305,0.056305,0,0
0.38748,90170,0.9017,1,0.056428,0.056428,0,0
0.38897,90098,0.90098,1,0.056551,0.056551,0,0
0.39046,90027,0.90027,1,0.056674,0.056674,0,0
0.39195,89956,0.89956,1,0.056797,0.056797,0,0
0.39345,89884,0.89884,1,0.05692,0.05692,0,0
0.39494,89813,0.89813,1,0.057043,0.057043,0,0
0.39644,89741,0.89741,1,0.057166,0.057166,0,0
0.39797,89666,0.89666,1,0.057289,0.057289,0,0
0.3995,89592,0.89592,1,0.057412,0.057412,0,0
0.40103,89517,0.89517,1,0.057535,0.057535,0,0
0.40256,89443,0.89443,1,0.057657,0.057657,0,0
0.40409,89368,0.89368,1,0.05778,0.05778,0,0
0.40565,89292,0.89292,1,0.057903,0.057903,0,0
0.40721,89215,0.89215,1,0.058026,0.058026,0,0
0.40878,89137,0.89137,1,0.058149,0.058149,0,0
0.41035,89060,0.8906,1,0.058272,0.058272,0,0
