Mach,Pressure,Temperature,p,vtkValidPointMask,arc_length,Points:0,Points:1,Points:2,entropy,total enthalpt
522,0.55434,813660.0,539.58,0.90007,1,0.064173,0.064173,0,0,705.1029884339256,350013.65710632235
523,0.55628,812990.0,539.56,0.89933,1,0.064296,0.064296,0,0,705.0967787415282,350010.3123248798
524,0.55822,812320.0,539.54,0.89858,1,0.064419,0.064419,0,0,705.0905539438119,350006.99856659153
525,0.56019,811630.0,539.52,0.89782,1,0.064542,0.064542,0,0,705.0866212674961,350004.8386399505
526,0.56215,810930.0,539.51,0.89705,1,0.064665,0.064665,0,0,705.1255821228119,350025.8907825767
527,0.56412,810240.0,539.49,0.89629,1,0.064788,0.064788,0,0,705.121606379628,350023.788785603
528,0.56608,809550.0,539.47,0.89552,1,0.064911,0.064911,0,0,705.1176141715196,350021.66844001703
529,0.56807,808840.0,539.45,0.89473,1,0.065034,0.065034,0,0,705.1159082976401,350020.7021630422
530,0.57006,808130.0,539.43,0.89395,1,0.065157,0.065157,0,0,705.1141842425034,350019.76759996824
531,0.57206,807410.0,539.41,0.89316,1,0.06528,0.06528,0,0,705.113592449336,350019.40084341896
532,0.57405,806700.0,539.39,0.89237,1,0.065402,0.065402,0,0,705.1118320388788,350018.53014156275
533,0.57606,805970.0,539.37,0.89156,1,0.065525,0.065525,0,0,705.1123524315896,350018.76311169006
534,0.57808,805240.0,539.35,0.89075,1,0.065648,0.065648,0,0,705.1128532675168,350019.07962469663
535,0.58009,804500.0,539.33,0.88994,1,0.065771,0.065771,0,0,705.1144828972292,350019.86080298305
536,0.58211,803770.0,539.31,0.88913,1,0.065894,0.065894,0,0,705.1149446721508,350020.2423080517
537,0.58414,803020.0,539.29,0.8883,1,0.066017,0.066017,0,0,705.1176816686349,350021.6752097316
538,0.58618,802270.0,539.27,0.88746,1,0.06614,0.06614,0,0,705.1203977689103,350023.1929620015
539,0.58823,801510.0,539.25,0.88663,1,0.066263,0.066263,0,0,705.1242391944611,350025.27882564213
540,0.59027,800760.0,539.22,0.88579,1,0.066386,0.066386,0,0,705.0852897404817,350004.1854964181
541,0.59232,799990.0,539.2,0.88494,1,0.066509,0.066509,0,0,705.0902437859105,350006.82434709516
542,0.59438,799210.0,539.18,0.88408,1,0.066632,0.066632,0,0,705.096320144064,350010.0307227333
543,0.59645,798430.0,539.16,0.88322,1,0.066755,0.066755,0,0,705.1023734113337,350013.32352723216
544,0.59851,797660.0,539.14,0.88236,1,0.066878,0.066878,0,0,705.1072603962866,350016.11520432524
545,0.60059,796860.0,539.12,0.88149,1,0.067001,0.067001,0,0,705.1155545225314,350020.48990191694
546,0.60267,796070.0,539.1,0.8806,1,0.067124,0.067124,0,0,705.1226817557094,350024.4176654173
547,0.60476,795270.0,539.07,0.87972,1,0.067247,0.067247,0,0,705.0893733480513,350006.2710007039
548,0.60685,794470.0,539.05,0.87884,1,0.067369,0.067369,0,0,705.0976053557533,350010.80583475914
549,0.60894,793660.0,539.03,0.87794,1,0.067492,0.067492,0,0,705.1069543456404,350015.853595344
550,0.61105,792840.0,539.01,0.87703,1,0.067615,0.067615,0,0,705.117418905614,350021.5243942975
551,0.61316,792020.0,538.98,0.87613,1,0.067738,0.067738,0,0,705.0863440172574,350004.60698773764
552,0.61527,791200.0,538.96,0.87522,1,0.067861,0.067861,0,0,705.096768281387,350010.3514536828
553,0.61739,790360.0,538.94,0.8743,1,0.067984,0.067984,0,0,705.1094449730668,350017.1415353909
554,0.61953,789520.0,538.92,0.87336,1,0.068107,0.068107,0,0,705.1220947236966,350024.0785945357
555,0.62166,788670.0,538.89,0.87243,1,0.06823,0.06823,0,0,705.0943827302322,350008.86892062065
556,0.62379,787830.0,538.87,0.87149,1,0.068353,0.068353,0,0,705.1069895759638,350015.8241092436
557,0.62594,786970.0,538.85,0.87055,1,0.068476,0.068476,0,0,705.1218435086022,350023.8809135644
558,0.62809,786110.0,538.82,0.86959,1,0.068599,0.068599,0,0,705.0952277494921,350009.3865997773
559,0.63025,785240.0,538.8,0.86863,1,0.068722,0.068722,0,0,705.1111723918605,350018.0519692236
560,0.6324,784370.0,538.78,0.86767,1,0.068845,0.068845,0,0,705.1270885324506,350026.6944093214
561,0.63457,783490.0,538.75,0.8667,1,0.068968,0.068968,0,0,705.1027007669317,350013.39287644153
562,0.63675,782600.0,538.73,0.86571,1,0.069091,0.069091,0,0,705.1208391638955,350023.2352861005
563,0.63893,781710.0,538.7,0.86473,1,0.069214,0.069214,0,0,705.0975585254547,350010.5537073416
564,0.64111,780820.0,538.68,0.86374,1,0.069336,0.069336,0,0,705.115648795277,350020.4730979432
565,0.64329,779920.0,538.65,0.86275,1,0.069459,0.069459,0,0,705.0934740135596,350008.35253228276
566,0.64549,779010.0,538.63,0.86173,1,0.069582,0.069582,0,0,705.1137808317887,350019.41436741425
567,0.6477,778090.0,538.6,0.86072,1,0.069705,0.069705,0,0,705.0938413353082,350008.5065552481
568,0.6499,777180.0,538.58,0.85971,1,0.069828,0.069828,0,0,705.1140978815722,350019.646702578
569,0.65211,776260.0,538.55,0.85869,1,0.069951,0.069951,0,0,705.0941290441009,350008.8283764877
570,0.65433,775320.0,538.53,0.85765,1,0.070074,0.070074,0,0,705.1177265358037,350021.583021092
571,0.65655,774380.0,538.5,0.85661,1,0.070197,0.070197,0,0,705.0999873542711,350011.857452098
572,0.65878,773440.0,538.48,0.85557,1,0.07032,0.07032,0,0,705.1235316406646,350024.7521145131
573,0.66101,772490.0,538.45,0.85453,1,0.070443,0.070443,0,0,705.1068901235216,350015.6485979944
574,0.66325,771530.0,538.42,0.85346,1,0.070566,0.070566,0,0,705.0913659410496,350007.12475179747
575,0.6655,770560.0,538.4,0.85239,1,0.070689,0.070689,0,0,705.1182196536834,350021.6752076537
576,0.66774,769600.0,538.37,0.85133,1,0.070812,0.070812,0,0,705.1026626711258,350013.24254755495
577,0.66999,768630.0,538.34,0.85026,1,0.070935,0.070935,0,0,705.0882217576014,350005.39008641295
578,0.67226,767640.0,538.32,0.84916,1,0.071058,0.071058,0,0,705.1172510021717,350021.1271648217
579,0.67453,766660.0,538.29,0.84807,1,0.071181,0.071181,0,0,705.1039028225482,350013.96236083383
580,0.6768,765670.0,538.26,0.84698,1,0.071303,0.071303,0,0,705.0916686462624,350007.3148204978
581,0.67907,764680.0,538.24,0.84588,1,0.071426,0.071426,0,0,705.1206190944829,350023.17808529246
582,0.68136,763660.0,538.21,0.84476,1,0.071549,0.071549,0,0,705.1117238761324,350018.1530897862
583,0.68365,762650.0,538.18,0.84364,1,0.071672,0.071672,0,0,705.1016917053508,350012.71149259177
584,0.68594,761630.0,538.15,0.84251,1,0.071795,0.071795,0,0,705.0927706490161,350007.7859605465
585,0.68823,760620.0,538.13,0.84139,1,0.071918,0.071918,0,0,705.123866308787,350024.8836445885
586,0.69054,759580.0,538.1,0.84024,1,0.072041,0.072041,0,0,705.1171547060324,350021.11465114314
587,0.69285,758540.0,538.07,0.83909,1,0.072164,0.072164,0,0,705.110429771414,350017.39617189846
588,0.69516,757500.0,538.04,0.83794,1,0.072287,0.072287,0,0,705.1036919677731,350013.7285634006
589,0.69747,756460.0,538.01,0.83679,1,0.07241,0.07241,0,0,705.096941757066,350010.11218113673
590,0.6998,755400.0,537.98,0.83562,1,0.072533,0.072533,0,0,705.0924204033362,350007.60820011684
591,0.70213,754330.0,537.95,0.83444,1,0.072656,0.072656,0,0,705.089005813409,350005.6187977504
592,0.70446,753270.0,537.93,0.83326,1,0.072779,0.072779,0,0,705.1255319872976,350025.6163049955
593,0.7068,752200.0,537.9,0.83208,1,0.072902,0.072902,0,0,705.1220801496801,350023.79266872775
594,0.70915,751120.0,537.87,0.83088,1,0.073025,0.073025,0,0,705.119734346129,350022.551879374
595,0.7115,750020.0,537.84,0.82967,1,0.073148,0.073148,0,0,705.1196119018612,350022.28657905397
596,0.71385,748930.0,537.81,0.82847,1,0.07327,0.07327,0,0,705.1183577962973,350021.61230101803
597,0.7162,747840.0,537.78,0.82726,1,0.073393,0.073393,0,0,705.1170910967064,350020.991064635
598,0.71857,746730.0,537.75,0.82603,1,0.073516,0.073516,0,0,705.1180459870266,350021.48296197254
599,0.72094,745620.0,537.72,0.8248,1,0.073639,0.073639,0,0,705.1189877136793,350022.0284786677
600,0.72332,744500.0,537.69,0.82356,1,0.073762,0.073762,0,0,705.1210328301155,350023.1577585953
601,0.72569,743380.0,537.66,0.82233,1,0.073885,0.073885,0,0,705.1230651196101,350024.2705600297
602,0.72807,742250.0,537.63,0.82107,1,0.074008,0.074008,0,0,705.126200322236,350025.967056848
603,0.73046,741100.0,537.59,0.8198,1,0.074131,0.074131,0,0,705.090603006977,350006.37216164387
604,0.73286,739960.0,537.56,0.81854,1,0.074254,0.074254,0,0,705.0948388810818,350008.7847308903
605,0.73525,738820.0,537.53,0.81728,1,0.074377,0.074377,0,0,705.0990627082301,350011.1809347223
606,0.73765,737660.0,537.5,0.81599,1,0.0745,0.0745,0,0,705.1055023854041,350014.6190703543
607,0.74007,736490.0,537.47,0.8147,1,0.074623,0.074623,0,0,705.1130429224509,350018.7146202771
608,0.74248,735320.0,537.44,0.81341,1,0.074746,0.074746,0,0,705.1205709794642,350022.7930836581
609,0.74489,734150.0,537.41,0.81211,1,0.074869,0.074869,0,0,705.1280872518612,350026.9274830104
610,0.74732,732960.0,537.37,0.8108,1,0.074992,0.074992,0,0,705.0969468273446,350009.88523920975
611,0.74975,731770.0,537.34,0.80948,1,0.075115,0.075115,0,0,705.1066758141744,350015.1972514623
612,0.75218,730570.0,537.31,0.80815,1,0.075237,0.075237,0,0,705.1175049067685,350021.02087849256
613,0.75461,729370.0,537.28,0.80683,1,0.07536,0.07536,0,0,705.1283227131158,350026.9012976947
614,0.75705,728160.0,537.24,0.80549,1,0.075483,0.075483,0,0,705.099416783152,350011.1007894944
615,0.7595,726940.0,537.21,0.80414,1,0.075606,0.075606,0,0,705.1124462014903,350018.1604538223
616,0.76195,725720.0,537.18,0.80279,1,0.075729,0.075729,0,0,705.1254650830012,350025.27818774973
617,0.7644,724500.0,537.14,0.80144,1,0.075852,0.075852,0,0,705.0976847094837,350010.2053927339
618,0.76686,723270.0,537.11,0.80008,1,0.075975,0.075975,0,0,705.1118059461918,350017.97589507216
619,0.76933,722020.0,537.08,0.7987,1,0.076098,0.076098,0,0,705.1281362779378,350026.7865647123
620,0.7718,720770.0,537.04,0.79731,1,0.076221,0.076221,0,0,705.1037022343617,350013.4255958859
621,0.77427,719520.0,537.01,0.79593,1,0.076344,0.076344,0,0,705.1200262961657,350022.3611816057
622,0.77675,718260.0,536.97,0.79454,1,0.076467,0.076467,0,0,705.096718464037,350009.6672721202
623,0.77923,716990.0,536.94,0.79313,1,0.07659,0.07659,0,0,705.1152548229572,350019.7088361411
624,0.78171,715720.0,536.9,0.79173,1,0.076713,0.076713,0,0,705.0930744604799,350007.6044039482
625,0.78419,714450.0,536.87,0.79032,1,0.076836,0.076836,0,0,705.1116086482631,350017.7732886312
626,0.78667,713170.0,536.84,0.7889,1,0.076959,0.076959,0,0,705.1312440864389,350028.45246984577
627,0.78918,711870.0,536.8,0.78747,1,0.077082,0.077082,0,0,705.1124129852923,350018.14300384634
628,0.79168,710570.0,536.76,0.78603,1,0.077204,0.077204,0,0,705.0935992043613,350007.8274771104
629,0.79418,709270.0,536.73,0.78459,1,0.077327,0.077327,0,0,705.1154559195269,350019.7619472244
630,0.79668,707960.0,536.69,0.78315,1,0.07745,0.07745,0,0,705.0977743299785,350010.03705860086
631,0.7992,706640.0,536.66,0.78168,1,0.077573,0.077573,0,0,705.1218472756912,350023.1609228134
632,0.80172,705320.0,536.62,0.78022,1,0.077696,0.077696,0,0,705.1052998692206,350014.19153224
633,0.80424,704000.0,536.59,0.77876,1,0.077819,0.077819,0,0,705.1293795277769,350027.44958489406
634,0.80676,702670.0,536.55,0.77729,1,0.077942,0.077942,0,0,705.1139688378146,350019.07365033444
635,0.80929,701320.0,536.51,0.77579,1,0.078065,0.078065,0,0,705.100790331586,350011.7490704009
636,0.81182,699970.0,536.48,0.7743,1,0.078188,0.078188,0,0,705.1282062312112,350026.6334957859
637,0.81436,698620.0,536.44,0.77281,1,0.078311,0.078311,0,0,705.1150626839267,350019.54122396425
638,0.81689,697270.0,536.4,0.77131,1,0.078434,0.078434,0,0,705.10194362382,350012.44290105253
639,0.81944,695890.0,536.37,0.76979,1,0.078557,0.078557,0,0,705.1327001219759,350029.03863813565
640,0.82199,694510.0,536.33,0.76827,1,0.07868,0.07868,0,0,705.1229334964405,350023.5929880694
641,0.82454,693140.0,536.29,0.76675,1,0.078803,0.078803,0,0,705.1120896562757,350017.78322067583
642,0.82709,691760.0,536.25,0.76522,1,0.078926,0.078926,0,0,705.1023774445995,350012.4964852567
643,0.82965,690360.0,536.21,0.76367,1,0.079048,0.079048,0,0,705.094901141402,350008.2614432902
644,0.83221,688960.0,536.18,0.76213,1,0.079171,0.079171,0,0,705.1279345720382,350026.18882239057
645,0.83478,687570.0,536.14,0.76058,1,0.079294,0.079294,0,0,705.1194033585773,350021.7543333384
646,0.83734,686170.0,536.1,0.75903,1,0.079417,0.079417,0,0,705.1120069954488,350017.7557508153
647,0.83992,684740.0,536.06,0.75746,1,0.07954,0.07954,0,0,705.1079525528844,350015.33853081014
648,0.84249,683320.0,536.02,0.75588,1,0.079663,0.079663,0,0,705.1028281863271,350012.4737619842
649,0.84507,681900.0,535.98,0.75431,1,0.079786,0.079786,0,0,705.0977382426992,350009.78072129487
650,0.84765,680470.0,535.95,0.75274,1,0.079909,0.079909,0,0,705.1341991818557,350029.65622617624
651,0.85024,679030.0,535.91,0.75114,1,0.080032,0.080032,0,0,705.1313759134327,350028.09374441387
652,0.85283,677580.0,535.87,0.74954,1,0.080155,0.080155,0,0,705.129693071334,350027.0546214029
653,0.85542,676130.0,535.83,0.74794,1,0.080278,0.080278,0,0,705.1280490510818,350026.09980394633
654,0.85801,674690.0,535.79,0.74633,1,0.080401,0.080401,0,0,705.1253424174104,350024.7917160805
655,0.86062,673220.0,535.75,0.74471,1,0.080524,0.080524,0,0,705.1259849818119,350025.0673838389
656,0.86322,671750.0,535.71,0.74308,1,0.080647,0.080647,0,0,705.1266699722107,350025.3370545722
657,0.86583,670280.0,535.67,0.74146,1,0.08077,0.08077,0,0,705.1273986702412,350025.78582208214
658,0.86843,668810.0,535.63,0.73983,1,0.080893,0.080893,0,0,705.1281723585338,350026.2289689381
659,0.87105,667320.0,535.59,0.73818,1,0.081015,0.081015,0,0,705.1311975954901,350027.81986880495
660,0.87366,665820.0,535.55,0.73653,1,0.081138,0.081138,0,0,705.1353731506393,350029.8409364427
661,0.87628,664330.0,535.51,0.73488,1,0.081261,0.081261,0,0,705.1384950930116,350031.6085406146
662,0.8789,662840.0,535.46,0.73323,1,0.081384,0.081384,0,0,705.1013896131451,350011.4957293753
663,0.88153,661330.0,535.42,0.73156,1,0.081507,0.081507,0,0,705.1068304572497,350014.4150975099
664,0.88416,659820.0,535.38,0.72988,1,0.08163,0.08163,0,0,705.1123245723603,350017.42493701394
665,0.88679,658300.0,535.34,0.72821,1,0.081753,0.081753,0,0,705.1189763930892,350020.9601258568
666,0.88942,656790.0,535.3,0.72653,1,0.081876,0.081876,0,0,705.1245813947094,350024.1525394165
667,0.89205,655260.0,535.26,0.72484,1,0.081999,0.081999,0,0,705.1324503226414,350028.30439819745
668,0.8947,653720.0,535.21,0.72314,1,0.082122,0.082122,0,0,705.1012703801828,350011.2441044931
669,0.89734,652190.0,535.17,0.72144,1,0.082245,0.082245,0,0,705.1092707548536,350015.68516267586
670,0.89998,650650.0,535.13,0.71975,1,0.082368,0.082368,0,0,705.1184370767123,350020.6526308709
671,0.90263,649100.0,535.09,0.71803,1,0.082491,0.082491,0,0,705.1287712470587,350026.2454365883
672,0.90528,647540.0,535.04,0.71631,1,0.082614,0.082614,0,0,705.1001073449115,350010.456802047
673,0.90793,645980.0,535.0,0.71458,1,0.082737,0.082737,0,0,705.1116902436922,350016.67719780456
674,0.91059,644430.0,534.96,0.71286,1,0.08286,0.08286,0,0,705.1222381879821,350022.6627368635
675,0.91325,642860.0,534.92,0.71112,1,0.082982,0.082982,0,0,705.135065715594,350029.60755779396
676,0.91592,641280.0,534.87,0.70938,1,0.083105,0.083105,0,0,705.1089464336112,350015.298291726
677,0.91858,639700.0,534.83,0.70763,1,0.083228,0.083228,0,0,705.1230376401746,350022.8743942879
678,0.92125,638120.0,534.79,0.70589,1,0.083351,0.083351,0,0,705.1372054849428,350030.6509708223
679,0.92392,636530.0,534.74,0.70413,1,0.083474,0.083474,0,0,705.1124649085436,350017.09159984806
680,0.92659,634940.0,534.7,0.70237,1,0.083597,0.083597,0,0,705.1279079584739,350025.50266465574
681,0.92926,633340.0,534.65,0.7006,1,0.08372,0.08372,0,0,705.1044681899355,350012.5901224194
682,0.93193,631750.0,534.61,0.69884,1,0.083843,0.083843,0,0,705.1200884681097,350021.208014246
683,0.93461,630140.0,534.57,0.69706,1,0.083966,0.083966,0,0,705.1380075668709,350030.8887505323
684,0.9373,628520.0,534.52,0.69527,1,0.084089,0.084089,0,0,705.1170831166907,350019.370652316
685,0.93999,626900.0,534.48,0.69348,1,0.084212,0.084212,0,0,705.1362995043124,350029.79574854975
686,0.94268,625290.0,534.43,0.69169,1,0.084335,0.084335,0,0,705.1144830938721,350018.07551944006
687,0.94537,623660.0,534.39,0.68989,1,0.084458,0.084458,0,0,705.1350053720214,350029.1419045526
688,0.94806,622030.0,534.34,0.68809,1,0.084581,0.084581,0,0,705.1156277705702,350018.50302772503
689,0.95075,620410.0,534.3,0.68629,1,0.084704,0.084704,0,0,705.1352482843217,350029.3589228078
690,0.95344,618780.0,534.25,0.68449,1,0.084827,0.084827,0,0,705.1161017827045,350018.94956485933
691,0.95614,617140.0,534.21,0.68268,1,0.084949,0.084949,0,0,705.1381547267009,350030.9851463065
692,0.95885,615490.0,534.16,0.68085,1,0.085072,0.085072,0,0,705.1214676026693,350021.87776159274
693,0.96156,613830.0,534.11,0.67902,1,0.085195,0.085195,0,0,705.1060200336406,350013.3162201679
694,0.96426,612180.0,534.07,0.67719,1,0.085318,0.085318,0,0,705.1295288997115,350026.11371025856
695,0.96697,610530.0,534.02,0.67536,1,0.085441,0.085441,0,0,705.1132251145496,350017.3641806828
696,0.96967,608870.0,533.98,0.67353,1,0.085564,0.085564,0,0,705.1380830945601,350030.811346314
697,0.97237,607210.0,533.93,0.6717,1,0.085687,0.085687,0,0,705.123153862259,350022.6131319734
698,0.97507,605560.0,533.88,0.66986,1,0.08581,0.08581,0,0,705.1072513314443,350014.1141189136
699,0.97777,603900.0,533.84,0.66803,1,0.085933,0.085933,0,0,705.132487892554,350027.9057743337
700,0.98048,602220.0,533.79,0.66617,1,0.086056,0.086056,0,0,705.1202014218686,350021.0315381969
701,0.9832,600540.0,533.74,0.66432,1,0.086179,0.086179,0,0,705.108062926934,350014.39624837297
702,0.98591,598860.0,533.7,0.66246,1,0.086302,0.086302,0,0,705.1359293920129,350029.49818518996
703,0.98862,597190.0,533.65,0.6606,1,0.086425,0.086425,0,0,705.1229675299463,350022.5725429003
704,0.99134,595500.0,533.6,0.65873,1,0.086548,0.086548,0,0,705.1123914992817,350016.73355957726
705,0.99406,593810.0,533.56,0.65687,1,0.086671,0.086671,0,0,705.1417983002715,350032.7304301339
706,0.99678,592120.0,533.51,0.655,1,0.086794,0.086794,0,0,705.1315299896224,350027.1420879654
707,0.9995,590430.0,533.46,0.65313,1,0.086916,0.086916,0,0,705.1214236121709,350021.6830517801
708,1.0022,588730.0,533.41,0.65125,1,0.087039,0.087039,0,0,705.1126003880296,350016.53871612984
709,1.0049,587030.0,533.37,0.64937,1,0.087162,0.087162,0,0,705.1437310945954,350033.2068436366
710,1.0077,585340.0,533.32,0.6475,1,0.087285,0.087285,0,0,705.1341155431924,350029.08385741845
711,1.0104,583640.0,533.27,0.64562,1,0.087408,0.087408,0,0,705.1257918631703,350024.32538236585
712,1.0131,581930.0,533.22,0.64373,1,0.087531,0.087531,0,0,705.1187645250504,350020.1166158045
713,1.0158,580220.0,533.17,0.64183,1,0.087654,0.087654,0,0,705.1119154049396,350016.038097479
714,1.0185,578510.0,533.13,0.63994,1,0.087777,0.087777,0,0,705.1449853296426,350033.7459713085
715,1.0213,576790.0,533.08,0.63805,1,0.0879,0.0879,0,0,705.1396145108149,350031.5606177124
716,1.024,575060.0,533.03,0.63613,1,0.088023,0.088023,0,0,705.1355556230742,350028.71347719815
717,1.0268,573330.0,532.98,0.63422,1,0.088146,0.088146,0,0,705.1316876951421,350027.226880177
718,1.0295,571600.0,532.93,0.63231,1,0.088269,0.088269,0,0,705.1280131834518,350024.6498504058
719,1.0323,569870.0,532.88,0.63039,1,0.088392,0.088392,0,0,705.1245345583004,350023.445750674
720,1.035,568130.0,532.83,0.62847,1,0.088515,0.088515,0,0,705.1223828096483,350021.55923292687
721,1.0378,566400.0,532.78,0.62654,1,0.088638,0.088638,0,0,705.1193043288822,350020.640208748
722,1.0405,564660.0,532.73,0.62462,1,0.088761,0.088761,0,0,705.11755957952,350019.02862180065
723,1.0433,562920.0,532.68,0.6227,1,0.088883,0.088883,0,0,705.1160226326273,350018.8144146336
724,1.046,561170.0,532.63,0.62077,1,0.089006,0.089006,0,0,705.1158283111876,350017.8969867679
725,1.0488,559430.0,532.58,0.61883,1,0.089129,0.089129,0,0,705.1147157333332,350017.972547403
726,1.0515,557680.0,532.53,0.6169,1,0.089252,0.089252,0,0,705.1149529934873,350017.3346404964
727,1.0543,555940.0,532.48,0.61497,1,0.089375,0.089375,0,0,705.1142753461816,350017.7027608202
728,1.057,554190.0,532.43,0.61304,1,0.089498,0.089498,0,0,705.1149548815256,350017.34712724213
729,1.0598,552450.0,532.38,0.61111,1,0.089621,0.089621,0,0,705.1147228584593,350018.0105801842
730,1.0625,550700.0,532.33,0.60918,1,0.089744,0.089744,0,0,705.1158554977333,350017.93995341694
731,1.0652,548960.0,532.28,0.60725,1,0.089867,0.089867,0,0,705.1160799293262,350017.5947602049
732,1.068,547210.0,532.23,0.60532,1,0.08999,0.08999,0,0,705.1176766410666,350019.1185881832
733,1.0707,545460.0,532.18,0.60338,1,0.090113,0.090113,0,0,705.1195101029992,350019.4776365593
734,1.0735,543710.0,532.13,0.60145,1,0.090236,0.090236,0,0,705.121583129276,350021.30303806317
735,1.0762,541960.0,532.08,0.59951,1,0.090359,0.090359,0,0,705.1238985530432,350021.95363138104
736,1.079,540200.0,532.03,0.59757,1,0.090482,0.090482,0,0,705.127604274809,350024.49751103413
737,1.0817,538450.0,531.98,0.59563,1,0.090605,0.090605,0,0,705.1304142525521,350025.44212842645
738,1.0845,536690.0,531.93,0.59369,1,0.090728,0.090728,0,0,705.134622697073,350028.2924541678
739,1.0872,534940.0,531.88,0.59175,1,0.09085,0.09085,0,0,705.137938869141,350029.53376990225
740,1.09,533180.0,531.83,0.58981,1,0.090973,0.090973,0,0,705.1426618307033,350032.6932600719
741,1.0927,531430.0,531.78,0.58786,1,0.091096,0.091096,0,0,705.1464960025678,350034.23393073695
742,1.0955,529670.0,531.72,0.58592,1,0.091219,0.091219,0,0,705.1122562846914,350016.2056994473
743,1.0982,527910.0,531.67,0.58398,1,0.091342,0.091342,0,0,705.1177825055217,350018.46657731326
744,1.101,526150.0,531.62,0.58203,1,0.091465,0.091465,0,0,705.1235801874731,350022.2575633706
745,1.1037,524400.0,531.57,0.58008,1,0.091588,0.091588,0,0,705.1284959933237,350024.4099468748
746,1.1065,522640.0,531.52,0.57814,1,0.091711,0.091711,0,0,705.1348445634605,350028.51811247726
747,1.1092,520880.0,531.47,0.57619,1,0.091834,0.091834,0,0,705.1414739414074,350031.38987665856
748,1.112,519110.0,531.41,0.57424,1,0.091957,0.091957,0,0,705.1101075736988,350014.76182156906
749,1.1147,517350.0,531.36,0.57229,1,0.09208,0.09208,0,0,705.1173176098996,350017.94793142163
750,1.1175,515590.0,531.31,0.57034,1,0.092203,0.092203,0,0,705.1248180141096,350022.70305931836
751,1.1202,513820.0,531.26,0.56839,1,0.092326,0.092326,0,0,705.1337769421659,350026.61256901413
752,1.123,512060.0,531.21,0.56643,1,0.092449,0.092449,0,0,705.1418693106854,350031.6924530382
753,1.1258,510290.0,531.15,0.56448,1,0.092572,0.092572,0,0,705.1120291207637,350015.90802017436
754,1.1285,508520.0,531.1,0.56253,1,0.092694,0.092694,0,0,705.1219040712186,350020.2974412164
755,1.1313,506760.0,531.05,0.56057,1,0.092817,0.092817,0,0,705.1309179478812,350025.8773406769
756,1.1341,504990.0,531.0,0.55862,1,0.09294,0.09294,0,0,705.141414615894,350032.03647158993
757,1.1368,503220.0,530.94,0.55666,1,0.093063,0.093063,0,0,705.1128584262144,350015.4848835947
758,1.1396,501450.0,530.89,0.5547,1,0.093186,0.093186,0,0,705.1239999992249,350021.9811700881
759,1.1424,499680.0,530.84,0.55274,1,0.093309,0.093309,0,0,705.1354653586818,350028.6475021195
760,1.1451,497920.0,530.79,0.5508,1,0.093432,0.093432,0,0,705.146079020006,350033.5983092228
761,1.1479,496170.0,530.73,0.54886,1,0.093555,0.093555,0,0,705.1165001842941,350018.37894050684
762,1.1506,494410.0,530.68,0.54692,1,0.093678,0.093678,0,0,705.1277785337888,350023.6607104768
763,1.1533,492660.0,530.63,0.54497,1,0.093801,0.093801,0,0,705.1382074592927,350028.6933753713
764,1.1561,490900.0,530.58,0.54303,1,0.093924,0.093924,0,0,705.1501570796145,350035.797274708
765,1.1589,489140.0,530.52,0.54108,1,0.094047,0.094047,0,0,705.1231387383983,350021.6936512981
766,1.1616,487380.0,530.47,0.53914,1,0.09417,0.09417,0,0,705.1357833332091,350027.6395027857
767,1.1644,485620.0,530.42,0.53719,1,0.094293,0.094293,0,0,705.1487772072876,350035.26643835625
768,1.1671,483860.0,530.36,0.53524,1,0.094416,0.094416,0,0,705.1228358974423,350020.17856452597
769,1.1699,482100.0,530.31,0.53329,1,0.094539,0.094539,0,0,705.1365469333128,350028.15683335206
770,1.1727,480340.0,530.26,0.53134,1,0.094661,0.094661,0,0,705.1506185482635,350036.3123585596
771,1.1754,478570.0,530.2,0.5294,1,0.094784,0.094784,0,0,705.1269864026712,350022.1603632463
772,1.1782,476820.0,530.15,0.52746,1,0.094907,0.094907,0,0,705.1405993314099,350030.26174823433
773,1.181,475070.0,530.1,0.52552,1,0.09503,0.09503,0,0,705.154580644566,350038.54244308086
774,1.1837,473310.0,530.04,0.52358,1,0.095153,0.095153,0,0,705.130892789019,350024.51341478276
775,1.1865,471560.0,529.99,0.52164,1,0.095276,0.095276,0,0,705.1456315977745,350033.15297563735
776,1.1892,469820.0,529.93,0.51971,1,0.095399,0.095399,0,0,705.1203098437527,350018.66382173897
777,1.192,468070.0,529.88,0.51778,1,0.095522,0.095522,0,0,705.1358179368623,350027.66478498565
778,1.1947,466330.0,529.83,0.51586,1,0.095645,0.095645,0,0,705.1505016714377,350034.85472348146
779,1.1975,464590.0,529.77,0.51393,1,0.095768,0.095768,0,0,705.1263614832185,350022.491814034
780,1.2002,462870.0,529.72,0.51202,1,0.095891,0.095891,0,0,705.139399047014,350029.21788901766
781,1.203,461140.0,529.67,0.51011,1,0.096014,0.096014,0,0,705.1540431647176,350038.1276416063
782,1.2057,459420.0,529.61,0.50821,1,0.096137,0.096137,0,0,705.1286701777332,350023.904008289
783,1.2084,457700.0,529.56,0.5063,1,0.09626,0.09626,0,0,705.1428920512534,350031.159146753
784,1.2112,455970.0,529.5,0.5044,1,0.096383,0.096383,0,0,705.1195594167505,350019.32602001337
785,1.2139,454250.0,529.45,0.50249,1,0.096506,0.096506,0,0,705.1345939298635,350026.9401400041
