 1.74336683e+00 1.15313820e+00 0.00000000e+00
 1.86287437e+00 1.17505134e+00 0.00000000e+00
 1.98238191e+00 1.19845956e+00 0.00000000e+00
 2.10188945e+00 1.22339373e+00 0.00000000e+00
 2.22139698e+00 1.24985385e+00 0.00000000e+00
 2.34090452e+00 1.27785257e+00 0.00000000e+00
 2.46041206e+00 1.30740587e+00 0.00000000e+00
 2.57991960e+00 1.33852782e+00 0.00000000e+00
 2.69942714e+00 1.37123202e+00 0.00000000e+00
 2.81893467e+00 1.40553433e+00 0.00000000e+00
 2.93844221e+00 1.44146024e+00 0.00000000e+00
 3.05794975e+00 1.47902462e+00 0.00000000e+00
 3.17745729e+00 1.51824418e+00 0.00000000e+00
 3.29696482e+00 1.55913140e+00 0.00000000e+00
 3.41647236e+00 1.60171408e+00 0.00000000e+00
 3.53597990e+00 1.64602889e+00 0.00000000e+00
 3.65548744e+00 1.69208115e+00 0.00000000e+00
 3.77499497e+00 1.73989794e+00 0.00000000e+00
 3.89450251e+00 1.78953152e+00 0.00000000e+00
 4.01401005e+00 1.84094303e+00 0.00000000e+00
 4.13351759e+00 1.89206557e+00 0.00000000e+00
 4.25302513e+00 1.94180408e+00 0.00000000e+00
 4.37253266e+00 1.99015999e+00 0.00000000e+00
 4.49204020e+00 2.03717511e+00 0.00000000e+00
 4.61154774e+00 2.08288601e+00 0.00000000e+00
 4.73105528e+00 2.12731254e+00 0.00000000e+00
 4.85056281e+00 2.17048938e+00 0.00000000e+00
 4.97007035e+00 2.21245573e+00 0.00000000e+00
 5.08957789e+00 2.25324085e+00 0.00000000e+00
 5.20908543e+00 2.29287066e+00 0.00000000e+00
 5.32859296e+00 2.33137375e+00 0.00000000e+00
 5.44810050e+00 2.36879240e+00 0.00000000e+00
 5.56760804e+00 2.40514756e+00 0.00000000e+00
 5.68711558e+00 2.44045783e+00 0.00000000e+00
 5.80662312e+00 2.47475476e+00 0.00000000e+00
 5.92613065e+00 2.50805805e+00 0.00000000e+00
 6.04563819e+00 2.54040334e+00 0.00000000e+00
 6.16514573e+00 2.57180661e+00 0.00000000e+00
 6.28465327e+00 2.60227721e+00 0.00000000e+00
 6.40416080e+00 2.63184158e+00 0.00000000e+00
 6.52366834e+00 2.66051759e+00 0.00000000e+00
 6.64317588e+00 2.68832662e+00 0.00000000e+00
 6.76268342e+00 2.71528787e+00 0.00000000e+00
 6.88219095e+00 2.74141629e+00 0.00000000e+00
 7.00169849e+00 2.76672513e+00 0.00000000e+00
 7.12120603e+00 2.79122756e+00 0.00000000e+00
 7.24071357e+00 2.81493675e+00 0.00000000e+00
 7.36022111e+00 2.83786576e+00 0.00000000e+00
 7.47972864e+00 2.86002704e+00 0.00000000e+00
 7.59923618e+00 2.88143278e+00 0.00000000e+00
 7.71874372e+00 2.90209513e+00 0.00000000e+00
 7.83825126e+00 2.92202622e+00 0.00000000e+00
 7.95775879e+00 2.94123717e+00 0.00000000e+00
 8.07726633e+00 2.95973810e+00 0.00000000e+00
 8.19677387e+00 2.97753911e+00 0.00000000e+00
 8.31628141e+00 2.99465027e+00 0.00000000e+00
 8.43578894e+00 3.01108121e+00 0.00000000e+00
 8.55529648e+00 3.02684111e+00 0.00000000e+00
 8.67480402e+00 3.04193910e+00 0.00000000e+00
 8.79431156e+00 3.05638428e+00 0.00000000e+00
 8.91381910e+00 3.07018475e+00 0.00000000e+00
 9.03332663e+00 3.08334766e+00 0.00000000e+00
 9.15283417e+00 3.09588013e+00 0.00000000e+00
 9.27234171e+00 3.10778930e+00 0.00000000e+00
 9.39184925e+00 3.11908229e+00 0.00000000e+00
 9.51135678e+00 3.12976626e+00 0.00000000e+00
 9.63086432e+00 3.13984835e+00 0.00000000e+00
 9.75037186e+00 3.14933564e+00 0.00000000e+00
 9.86987940e+00 3.15823495e+00 0.00000000e+00
 9.98938693e+00 3.16655300e+00 0.00000000e+00
 1.01088945e+01 3.17429654e+00 0.00000000e+00
 1.02284020e+01 3.18147176e+00 0.00000000e+00
 1.03479095e+01 3.18808384e+00 0.00000000e+00
 1.04674171e+01 3.19413777e+00 0.00000000e+00
 1.05869246e+01 3.19963861e+00 0.00000000e+00
 1.07064322e+01 3.20459161e+00 0.00000000e+00
 1.08259397e+01 3.20900230e+00 0.00000000e+00
 1.09454472e+01 3.21287618e+00 0.00000000e+00
 1.10649548e+01 3.21621868e+00 0.00000000e+00
 1.11844623e+01 3.21903480e+00 0.00000000e+00
 1.13039698e+01 3.22132940e+00 0.00000000e+00
 1.14234774e+01 3.22310735e+00 0.00000000e+00
 1.15429849e+01 3.22437352e+00 0.00000000e+00
 1.16624925e+01 3.22513278e+00 0.00000000e+00
 1.17820000e+01 3.22539000e+00 0.00000000e+00
